Run,0,1,2,3,4,5,6,7,8,9,10,11
SRR5353810,-0.23066731,0.60760874,0.49746287,1.384816,1.4678315,0.2758228,-0.07526481,1.4513725,-0.565108,-1.9717271,-3.6193366,-1.50751
SRR5353811,-0.73467714,-1.7546153,0.27241492,0.9170215,1.3950257,0.6996692,-1.4363471,-1.3851011,0.9051087,-0.69103205,-1.8348529,-2.6784244
SRR5353812,-0.6157704,-0.39185303,0.3687746,1.5260404,1.6409411,1.3255571,-0.7044492,-0.61542845,-1.3141928,-1.7072365,-2.8498943,-2.2829483
SRR5353813,-1.0970619,-0.021782342,-0.29266077,1.4888765,1.7912064,1.3535482,0.18742642,0.3944645,-0.57120943,-1.8041598,-3.2933476,-0.6971688
SRR5353814,-1.0082039,-0.4416823,0.88654506,1.017282,1.8833593,0.7913016,-0.4695788,-1.0857117,-0.44754654,-1.6028006,-3.5075908,-2.2984474
SRR5353817,-0.6730148,-0.58365065,0.34881502,1.4606079,1.6390952,1.3018943,-0.7277594,-0.4776307,0.121558905,-1.8771558,-3.6098344,-2.0336447
SRR5353818,-0.700774,0.5068539,1.3728913,1.0311722,1.7071016,0.32451695,-1.0446683,-0.45612535,-0.46981728,-1.9988241,-3.577109,-1.6179652
SRR5353819,-0.7640837,-0.94481546,0.5493126,1.3603119,1.8939316,0.60577744,-0.62941486,-0.7155328,-0.5087488,-1.9828849,-3.526409,-2.1603544
SRR5353820,-1.2186488,0.017420288,-0.36610305,0.73630434,1.9197848,1.1180302,0.37911183,0.18859102,-0.44407603,-1.7257944,-3.6430233,-1.0921439
SRR5353821,-0.14951316,0.46507367,1.4123331,1.209262,1.3303341,-0.065381676,-0.73095834,0.49692968,0.13553207,-2.5146813,-3.7202132,-1.8861382
SRR5353822,-1.0612336,0.6983055,1.2322662,1.5702451,-0.0353302,-0.36300296,-0.76144236,0.5778666,0.2747959,-2.4202666,-3.7797773,-1.145674
SRR5353824,-0.2741537,0.78009516,1.1136402,1.4620277,1.0452361,0.5298794,-0.7434357,0.77127784,0.13678539,-2.5103383,-3.6894276,-1.9544485
SRR5353825,-0.37645525,-0.4410116,1.3663749,2.524029,0.57050955,0.7799579,-1.1789446,-0.4667687,0.8616564,-0.66262734,-2.674865,-0.30639887
SRR5353826,-1.271964,-0.026550408,2.3016663,0.9773486,0.5947697,0.19239795,-0.36234367,0.74272174,0.5665084,-1.6985358,-3.7120192,-1.0317351
SRR5353827,0.21354975,0.62552875,1.4600333,2.609142,0.15985,0.2722453,-0.9469747,0.832606,0.5957074,-2.069557,-3.32613,-0.49187452
SRR5353829,-0.82227063,0.69476134,1.2018932,1.646576,0.3556945,0.294083,-0.20147921,0.9189238,0.6642816,-1.8429098,-3.9310706,-1.2652524
SRR5353831,-1.570741,-0.61464834,0.89440405,1.2151144,1.3974952,0.9602538,-0.99952,-1.0491837,-0.71256876,-1.3700644,-3.3117664,-1.6064869
SRR5353832,-0.30726063,-1.1811401,0.1794972,0.63843125,1.9731604,1.8532606,-0.44113964,-0.4710866,0.8861098,-0.91004795,-3.0924516,-2.0599422
SRR5353833,-1.6145374,-0.31945902,1.0755047,0.035251703,1.898824,-0.48085076,0.6962988,-0.46101895,-0.6371577,-0.7921926,-2.9926379,-1.9403768
SRR5353834,-0.5508308,0.8743671,2.326385,1.9951469,0.61119896,-0.2682438,-0.8875738,0.52703774,-0.2744264,-2.443502,-2.8591912,-0.4917407
SRR5353835,-0.43016833,-0.28001574,0.60594046,2.087958,1.6580501,0.62255,-1.2077326,-0.5782256,0.10744643,-1.8270675,-3.3561099,-2.0279808
SRR5353836,-1.2896862,-0.10484922,1.2199693,1.4256147,1.4370272,-0.33655024,-0.7846715,-0.40486977,0.054476548,-1.5352904,-3.9183223,-1.6900178
SRR5353837,-0.99630505,0.5479229,0.48558962,0.7576819,1.2484065,-0.006140191,-0.44556442,0.31436867,0.039009858,-2.3442569,-4.070923,-1.7047067
SRR5353841,-0.9563171,-0.5588078,0.79629695,0.9749101,1.8518839,0.9218022,-0.5767674,-0.19986005,0.41894442,-1.8389648,-4.258715,-1.5764918
SRR5353842,-0.25903463,-1.1273148,-1.1796308,0.9709862,1.9922924,1.6573218,-0.18096766,-0.9783193,-1.1704235,-1.648995,-2.3714993,-1.5211756
SRR5353843,-0.25220197,-1.115222,0.35152733,1.4895484,1.6911736,1.5246845,-0.6342517,-1.1585304,-0.5866625,-1.7361522,-2.9781253,-1.9454973
SRR5353845,-1.462961,-0.052239124,0.45425224,1.6974808,1.2068657,0.51023096,-0.588461,-0.58651704,0.1563203,-1.8098619,-4.031621,-1.2631022
SRR5353847,-1.0713824,0.05298805,0.29747343,0.9997024,1.7142676,0.7794352,-1.4933876,-0.094131395,0.60222477,-2.2921798,-3.2645538,-2.5226464
SRR5353849,-1.1932604,0.06412408,0.06792455,0.97609025,0.9276065,1.2919987,-1.0277554,-0.0022089593,-0.0012368299,-2.6257167,-3.5695016,-2.15247
SRR5353850,-0.9107954,0.008979391,1.0193945,0.8851171,1.5469003,0.97256476,-0.48313272,-0.5793727,1.1357949,-1.1672683,-3.7717862,-2.4112504
SRR5353852,-0.22611262,-0.40671816,1.2607111,0.7624852,1.2364637,1.7184297,-0.9236823,1.2822791,1.1579058,-3.5590796,-2.409394,-1.5070283
SRR5353853,-0.47070962,-0.23625961,0.4648602,1.1595159,2.085996,0.2675163,-0.3382657,0.48010644,0.40293217,-1.0187237,-3.7403166,-1.4846456
SRR5353854,0.0017647371,0.9675255,1.4844003,1.2572528,1.1003101,0.43613195,-0.7584012,-0.22961372,0.014554445,-2.016953,-3.4585888,-1.694148
SRR5353855,-1.1040219,-0.34256867,0.58241415,1.3333943,1.8431653,0.46822464,-0.19436774,-0.507417,-1.0206959,-1.2772479,-3.3891103,-1.5649704
SRR5353856,-0.8510742,-0.39774564,0.8066882,1.0379063,0.33389837,2.347067,-1.194546,-1.0222449,-0.028543476,-1.4295774,-2.6689432,-0.19468571
SRR5353857,-0.13327855,-0.72712284,-0.4082647,-1.0553448,2.6028695,1.7438356,-0.10028878,1.1451384,0.7052674,-2.1047502,-1.8685358,-0.5072472
SRR5353858,-0.50439084,-1.6943021,0.8471949,-1.208184,2.5665855,1.4313141,0.08736792,0.47146204,0.6072217,-2.3011017,-1.9911103,-1.7037518
SRR5353861,-0.26810062,-1.7668188,0.5823456,-1.6020991,2.6297362,1.605435,-0.30026317,0.8190071,0.41713718,-2.317978,-1.3509824,-1.3154287
SRR5353863,0.18306854,-1.0196201,1.60534,-1.4425012,1.569062,0.95095855,-0.7174905,1.016764,0.5702662,-2.7808342,-2.3523035,-0.9309969
SRR5353864,0.066080265,-1.3615011,-0.28194147,-0.59548044,1.89605,2.8665679,-0.5915056,0.7215389,1.6569425,-1.869584,-1.621048,-1.3739408
SRR5353865,-1.2014031,-0.33532324,2.4590054,-0.15429203,1.5005063,1.341129,-0.09430325,1.4320045,0.8129356,-2.7288847,-2.9062665,-0.386163
SRR5353866,1.1285475,-0.46787968,1.3121694,1.9537364,0.88953245,0.3266927,-1.9368277,1.8188163,2.1818771,-1.1354805,-0.79347533,1.3728533
SRR5353867,-1.6457505,-1.0412947,-0.08043803,-0.20853455,2.7426734,-0.29840028,0.8083378,0.23089613,0.13133192,-0.39783713,-3.0016363,-1.0090599
SRR5353869,0.12081446,-1.1843618,0.15969309,-0.13648792,2.1692324,1.6708959,-0.7375103,0.81958777,0.76777476,-2.0447679,-3.027272,-1.3863137
SRR5353870,-0.1261171,-1.5983098,0.72644234,-1.0697829,2.5462594,1.4197711,0.07927875,0.71101356,0.9650023,-2.3281229,-2.595077,-1.7036836
SRR5353872,-1.3875816,-0.49477032,2.059978,-0.8966126,2.791275,-0.19426289,-0.15921405,1.516376,-0.9169441,-2.4001584,-2.4684355,-0.8484634
SRR5353873,1.6727631,-1.0431614,-0.33037114,-0.3721227,1.1735835,3.0239315,-0.79916734,0.6947843,1.407527,-2.1319556,-0.7032762,-1.092004
SRR5353874,-0.31789792,-1.7678111,1.3258834,-0.43404746,2.42286,1.3317665,-0.8103378,1.1588895,0.5355036,-2.3443515,-2.1070735,-1.0465811
SRR5353875,-0.27816325,-1.7332772,0.7772253,-1.2893618,2.60262,1.5208626,0.07624203,0.84832114,0.50672156,-2.2857985,-2.0777228,-1.3237743
SRR5353876,-0.81049573,-0.9402693,1.0947894,-1.0096678,2.9992027,1.2555407,0.046917174,0.86094147,-0.20927419,-2.1866996,-2.2931023,-0.49067742
SRR5353877,0.37488246,-0.0894721,1.7468504,-1.4085413,1.3664858,0.64605445,0.73937446,0.21611609,0.10964212,-2.4231396,-2.4460466,-1.2024705
SRR5353878,0.40663344,-1.4128917,0.6503148,0.61924297,2.0951447,1.3480626,-0.5638764,0.5560437,0.92585444,-2.1570187,-2.9789674,-1.3957628
SRR5353880,0.0031791776,-1.6148372,1.1215211,-0.8082827,2.5273938,1.889265,-0.32588336,1.1173794,0.5692432,-2.2480836,-1.6076047,-1.355059
SRR5353881,0.05048187,-0.061801497,1.0462477,0.59699136,1.4410203,2.0391943,-0.5537758,1.5494758,1.4578209,-3.0236242,-2.26947,0.543857
SRR5353882,0.0631472,-1.5382681,0.8391721,-1.3946253,2.3252704,1.7323884,-0.51823086,1.2444274,0.8521263,-1.9262109,-2.0559733,-1.1321664
SRR5353883,-0.03526087,-0.05269273,1.9823884,-0.63690656,2.3393312,0.9298181,1.1924895,0.78246945,-0.6182664,-1.6893392,-1.5084276,0.2613243
SRR5353884,-0.7700189,-1.555316,-0.15221898,-1.3588825,2.2662053,1.7760818,-0.28510714,0.2853755,0.71358764,-2.3303046,-1.8102382,-1.328695
SRR5353886,-0.6819162,-1.6535363,0.5256126,-1.585441,2.3412075,1.9047488,-0.19028352,0.03021269,0.67558753,-2.1175625,-1.4796538,-1.7570051
SRR5353887,-2.5345511,-1.6150391,-0.39340276,-1.2948934,0.7986393,1.6822234,-0.066578045,-0.12086581,2.2092786,-1.4147444,-0.2687291,-0.71829134
SRR5353888,-0.69628054,-1.3062737,0.7852688,-1.0300431,2.364557,-0.2279828,-0.07290292,1.12842,1.7467352,-0.915754,-2.8597682,-1.2265599
SRR5353891,-0.1035503,-1.8584282,0.57653594,-1.0172514,2.5793922,1.6984929,-0.3453562,0.68038076,0.78404915,-2.0810854,-1.9998004,-1.5846131
SRR5353892,-1.0336385,-1.7989868,0.5364401,-1.1319948,2.4181666,0.0012564212,-0.32445526,1.1215115,0.7470043,-1.1066072,-3.0508826,-1.3274866
SRR5353893,0.14589868,-1.8411217,0.07785641,-1.0270269,2.192522,2.0966203,-0.25277704,0.70387125,1.2311763,-2.0175486,-1.3575537,-1.4155824
SRR5353894,1.2986133,-1.3633924,0.5563048,0.16208602,1.6450747,2.5286572,-0.6305755,0.30594906,2.1821032,-1.8278091,-1.2789457,-0.8037412
SRR5353895,-2.0845027,0.5555474,1.1452895,0.40677112,0.937077,-0.10746129,-0.14952435,0.69503415,0.6837951,-1.9432552,-3.7755902,0.2811448
SRR5353896,-0.21925415,-1.207114,-0.103442356,0.53526217,1.910286,2.398673,-0.12933052,0.42423502,1.4318637,-2.0395896,-2.1219053,-1.5861251
SRR5353897,1.0864702,-1.0505981,-0.3025084,-0.46913734,1.3978361,3.092833,-0.8550836,0.6047831,1.7398702,-1.2407929,-0.82448786,-1.2190657
SRR5353898,-0.3950196,-1.319256,0.58301723,-0.4643865,2.7432914,1.1993357,-0.030819785,0.85197484,0.301149,-2.211216,-2.8815296,-1.4168243
SRR5353899,0.12276448,-1.5117061,0.8213095,-0.78933865,2.4889207,1.5376017,-0.12620099,1.181058,0.9259214,-2.169899,-2.569908,-1.4050128
SRR5353901,0.53696567,0.7778912,1.9955605,0.4479553,-0.36830753,2.3254864,-0.7514294,2.4830642,1.6567485,-2.7599452,-0.9642475,1.0840917
SRR5353902,-0.98252904,-1.7522538,1.3469721,-1.5506898,2.4658294,0.8446372,0.21565367,0.23538177,1.2682241,-2.1978178,-2.273092,-1.2277074
SRR5353903,-0.7642939,-0.83554864,1.1238182,0.93843627,2.9694517,0.50776607,-1.3142593,0.9771616,-0.054787077,-2.4873958,-2.1741261,-1.2564514
SRR5353904,-0.38817495,-1.5525258,1.0423416,-0.4544604,2.414412,1.4899868,-0.93398786,0.6077814,0.46248686,-2.6574202,-2.1413672,-2.172353
SRR5353905,-0.962177,-1.0041018,0.61226785,-1.2915055,2.0025208,1.2835485,-0.3819501,2.3518589,1.1026151,-1.4156744,-2.177665,-0.04306962
SRR5353906,-0.55850136,-1.610172,1.6382204,-1.0671679,3.0204244,0.5733441,0.08172883,0.9352168,0.8439983,-1.9106214,-2.309028,-1.6288632
SRR5353907,-0.84417874,-1.0078936,0.43257517,-1.0898277,2.6200736,0.7542203,-0.1415058,0.29377308,0.56511354,-1.9799685,-2.7613552,-2.5350595
SRR5353908,-1.4679389,-1.2284436,0.072677895,-1.6292257,2.5350175,0.9853896,0.18768865,0.53901935,0.020021375,-2.0965,-2.5279434,-0.45166424
SRR5353910,0.4661451,-1.4753361,0.31978136,-0.9718819,1.8925432,2.0098603,-0.65492296,0.37767923,1.0653188,-2.1575806,-2.0204573,-2.2288756
SRR5353911,0.5770822,-1.1003884,1.5058006,-0.7471766,1.4217308,1.9105496,-0.22676587,1.6977744,0.49496776,-2.499802,-1.9126093,-0.6920525
SRR5353912,-0.42572993,-1.125279,1.2315818,-0.5834038,2.2450383,1.9756967,0.4253623,0.677291,0.38228673,-2.4288967,-2.3257363,-0.8982054
SRR5353913,0.50841075,-1.3441825,1.5349082,-0.39323923,1.2941282,2.3390172,-0.47841346,0.51616794,0.30963215,-2.2714827,-1.8010703,-0.13713942
SRR5353915,-1.4430752,0.15642829,-0.09062044,-0.8817019,1.926408,1.1269591,-1.398384,2.0541654,1.4682095,-1.5082272,-1.5822276,-0.0076652816
SRR5353917,0.2585039,-1.1346573,1.6064695,-0.47337303,1.7854211,0.90378827,-1.181252,0.5875188,-0.3770525,-2.3075492,-2.4520514,-1.9952976
SRR5353919,-0.8646109,-1.7655156,1.1508054,-1.5964297,2.946205,0.77259535,0.843201,-0.08300309,-0.11570521,-1.4781444,-1.6995246,-1.5532734
SRR5353920,-1.234665,-1.4986442,-0.012287602,-0.78139144,2.8333535,1.4822279,-0.62258077,-0.06987278,0.33630374,-1.9817533,-1.8149062,-1.7937673
SRR5353921,-1.0567327,-0.7449905,0.65300333,-2.2641478,2.917584,0.6050646,0.6933483,1.4462199,-0.106366545,-1.8554773,-2.090017,-0.71762514
SRR5353922,0.27653354,-1.6604655,1.0311502,-0.7232606,2.3291059,1.0581163,-0.18948628,1.1916428,0.3041242,-2.3664758,-2.2587378,-1.6733316
SRR5353923,0.09432544,-0.36804095,1.8691759,0.30010575,1.587527,2.0330577,-0.26291767,0.8302757,-0.3942048,-2.6980495,-2.1135347,-0.82414997
SRR5353924,-0.6767443,-1.6030165,0.5345366,-1.0834775,1.8433591,1.5849663,-1.0731534,0.06805678,1.401335,-2.4695323,-2.1012104,-2.3059807
SRR5353925,-1.2311264,0.9378689,1.6506602,-0.79471475,0.9427926,-0.5750042,0.34127352,2.7960618,0.6378865,-2.526708,-2.1513193,-0.33487105
SRR5353926,0.20514353,-1.6923592,1.2706088,-0.6108614,2.3840818,1.657119,-0.5179048,1.3001643,0.9440319,-2.2553456,-2.3908784,-1.1205602
SRR5353927,-1.4183509,-1.7427127,1.003988,-1.3180121,3.2227361,0.2630359,0.12068772,0.061547507,0.0757518,-1.6336571,-2.6120107,-1.3120235
SRR5353928,0.16730292,-1.6342459,0.18549976,-1.3200763,2.1576252,2.3159795,-0.48591083,0.91211045,1.1899728,-2.0739021,-1.231792,-1.1840861
SRR5353929,1.1733704,-0.123918146,1.1967355,0.2473314,0.51522046,2.76679,-0.9481531,2.0548697,1.5642138,-1.9034743,-0.0778985,0.602838
SRR5353930,-0.17858313,-1.6045761,0.52204466,-1.098575,2.2949996,2.274624,-0.2999524,0.92805773,1.0644437,-2.323036,-1.4865808,-1.1441219
SRR5353932,0.49799126,-1.6985483,0.54601955,-0.11877939,1.8638,2.3925831,-0.89442056,1.2493559,0.99021363,-2.334221,-1.7900211,-0.8544336
SRR5353934,-0.2921927,-1.8456836,0.38293916,-0.28112563,1.7823566,2.0757294,-0.6067346,-0.23150413,-0.19659233,-2.5724344,-1.9096417,-1.6190269
SRR5353935,0.49661386,-1.1525438,0.43813282,-1.1569568,2.3283122,0.7171138,0.98450834,1.495822,0.9486864,-1.3504685,-2.9158547,-0.83113736
SRR5353936,-1.7658776,-1.0353959,0.5044791,-1.7674799,2.8448951,-0.1651655,0.91902584,0.69923985,-0.013316203,-1.2105706,-2.7358625,-0.4491601
SRR5353937,-0.062109455,-1.1280246,1.9924072,0.12634207,1.30615,2.2171476,-0.66298836,1.0945878,0.82144916,-2.9127727,-2.0399916,-1.3019853
SRR5353938,-0.00031181425,-1.8966649,1.3115549,-1.1713656,2.7237947,1.0820321,-0.33228505,0.73506373,0.9849019,-1.6129162,-2.0831702,-1.830619
SRR5353939,0.047198996,-1.3548576,0.44916058,0.11120401,1.4022466,3.0058913,-1.2404369,1.0392467,1.0047209,-2.1952655,-1.9592867,0.0444124
SRR5353941,-0.083048925,-1.4728771,0.9758898,0.0668595,2.104024,2.0877802,-0.73152,0.5708908,1.032578,-2.5052514,-2.4011693,-1.3958733
SRR5353942,-1.3783906,-0.13001785,0.4519624,-0.50713325,2.3428993,-0.24968718,-0.33415145,0.76198983,-0.72303677,-2.5305512,-3.3298366,-0.057966355
SRR5353944,0.55536383,-0.39061174,-0.30294502,-0.07956448,1.1595191,2.5635533,-0.22930351,1.2993834,0.7986624,-2.4314814,-2.4310262,-0.6088898
SRR5353946,-0.76635903,-1.8224864,0.877177,-1.172028,3.0002737,0.8750996,0.20881863,0.7227307,0.6398835,-1.824328,-2.3833544,-1.6460576
SRR5353947,-1.139882,-1.6013739,-0.03197232,-1.2560235,2.4679308,0.08856292,0.5331847,0.8073866,0.060866293,-0.36661765,-2.6762984,-0.021372965
SRR5353948,1.0273381,-1.5002613,0.9847261,-0.6113703,2.1250787,1.8731394,-0.45068038,0.9657299,1.8991066,-1.914361,-1.7739096,-1.640543
SRR5353949,-1.631357,-2.388385,-0.53144777,-1.7155628,1.5869164,0.90925175,-0.38442296,-0.27976215,-0.64712876,-1.8277315,0.24803166,-1.217894
SRR5353951,-1.5247442,-0.587771,1.2785393,0.7763204,0.39946803,1.8024074,-1.389878,1.4099967,1.9907634,-2.7451148,-2.0245936,0.26211452
SRR5353952,-1.3451968,-2.1022248,1.2346896,-0.525222,2.801231,1.2867929,-1.0005308,0.47339317,0.44230893,-2.0864372,-0.8605377,-1.5953732
SRR5353954,-1.4316838,-0.4127702,-0.59464294,1.6436099,1.8265674,0.070254415,-1.3675114,-0.13072072,-0.56176525,-1.8205941,-3.5080535,-0.6798464
SRR5353955,-0.25746,0.5618763,0.5643288,1.6690263,2.0865498,0.15231043,-0.63199997,0.34000665,-0.4615388,-0.71604604,-3.1108692,-1.6615512
SRR5353956,-1.173664,-1.004049,-0.08762893,1.3459939,2.0118668,0.7373391,-0.42724594,-0.83989954,-0.8829441,-1.4221265,-3.39618,-1.7021303
SRR5353957,0.14258668,0.85641307,0.9874457,2.2080894,0.42812413,-0.12582195,0.15066123,0.76147205,0.15149394,-1.1301291,-3.690487,-0.91273975
SRR5353958,-1.2195954,-0.8855259,0.7180587,0.66607857,2.8852987,-0.27534306,0.21527964,0.01081204,-0.9764703,-1.3065598,-3.5871608,-0.66942984
SRR5353959,0.3852784,1.9668437,-0.4884599,1.8630337,-0.87140447,-0.5929939,-0.6112023,0.8837922,1.0817819,-1.4996532,-2.8257177,-1.0638963
SRR5353960,-0.66605407,0.08541219,0.70646375,1.7279584,1.5448297,-0.066076875,-0.38576776,-0.2795048,-0.44849524,-1.3743987,-3.6893299,-1.6256579
SRR5353961,-0.9987698,0.9982743,2.446062,1.6566322,0.26065686,-1.191839,-1.2282572,0.7636848,-0.08421837,-1.4364251,-2.851196,0.3340424
SRR5353962,-1.2065008,1.243231,1.0428507,1.2088116,0.75290173,-1.4045211,-0.37051213,1.0069714,0.20969188,-1.4591799,-3.8831646,-0.75248575
SRR5353963,-1.5309595,1.1930177,0.5005855,1.7970295,-1.511245,0.51381767,-1.23602,-0.28914884,2.110894,-0.3736302,-1.4841388,1.2376728
SRR5353964,-2.4494014,0.86268926,0.5933655,0.5296544,-0.05350452,-2.6138985,0.13618195,1.036873,-0.72131985,-0.67989415,-3.0276601,0.6134239
SRR5353965,-0.036641777,-0.3124222,-0.345262,1.1332549,2.0432692,-0.26886433,1.6689047,0.41803214,-0.3064481,-0.53677016,-1.9725833,-1.5869465
SRR5353966,-2.0964327,-0.54544455,-0.06269774,0.47605544,-0.9083361,-1.4580203,-0.19989133,0.17057413,-0.5611794,-1.6373398,-2.66979,0.17519115
SRR5353968,-1.6388295,-0.38908654,0.112350956,1.0122802,1.8131554,0.40366292,-0.4772094,-0.50131387,0.08122404,-1.2898362,-4.187089,-0.8553406
SRR5353969,-1.2285033,1.2319838,2.365562,1.1287469,-0.18463865,-0.5765798,0.056399047,1.0479636,-0.42465067,-1.7977757,-3.3692663,-0.13949716
SRR5353970,-1.2541916,-0.20534748,0.53306615,0.76297945,2.5723147,0.7488633,0.38740462,0.07391898,-0.6756238,-1.32015,-3.2820375,-1.8268182
SRR5353971,-0.8000769,0.33537373,1.8774725,1.5658306,0.5850541,-0.21504298,-0.9786568,0.36570802,-0.82398003,-2.6220787,-3.439016,-0.80313927
SRR5353972,-1.0918499,1.7501757,1.8596851,0.32209694,-1.0642786,-2.304133,0.0150201805,1.2844789,-0.25708303,-0.13138744,-2.0031517,1.3763891
SRR5353974,-1.3935914,1.8812922,1.6588397,0.7614185,-0.23941296,-2.217918,-0.6222729,1.4158463,-0.32407448,-1.11164,-2.9144568,0.23407957
SRR5353975,-0.92438287,1.4721572,2.1455102,1.6333226,1.4098343,-0.38642794,-0.68698514,0.13371319,-0.49918503,-1.2805531,-2.678204,-0.75041723
SRR5353976,-0.9230808,0.50723314,2.0846405,1.4504706,-0.91051733,0.013058126,-0.42998588,0.9787628,-0.47721463,-1.7731187,-3.2858794,-0.030720448
SRR5353977,-1.678365,-0.4763414,0.27023304,0.41921052,1.309061,-1.8430727,-0.18164873,0.09313665,-1.7799181,-0.7096879,-3.3875072,0.30596977
SRR5353978,-0.09808792,-0.14002389,-0.043924376,1.3429192,1.3491887,0.6224386,-0.93661803,0.31804225,0.44978678,-2.4935992,-3.535789,-1.2719752
SRR5353979,-1.0288887,-0.28302792,0.81083655,1.0972053,1.9122,0.6738047,-0.44215247,-0.6579158,-0.81261706,-1.8714337,-2.9835143,-2.7865705
SRR5353980,0.5776981,-0.41066626,-0.8475756,2.3852463,0.8087011,1.7872077,-0.63550043,-0.5359364,0.114325956,-1.6791079,-2.5782597,-0.8373399
SRR5353981,-0.9840384,1.6639354,1.0261197,-0.10436887,0.4956906,0.9661101,0.52022284,0.2963027,-0.73696697,-1.8961436,-1.4669147,-2.7393775
SRR5353982,-1.8603399,0.6428124,1.4359239,1.5085651,0.1636267,-1.3577161,-0.17163908,0.54695475,-0.64738655,-1.2401271,-3.321347,-0.7354957
SRR5353983,-0.68866915,-1.0526191,0.9860306,0.6761876,2.187255,0.060396396,-0.40730357,-0.3082995,-0.23943248,-1.9461449,-3.77828,-2.073994
SRR5353984,-1.7251806,-1.014117,-0.111063324,0.46242386,2.313211,0.68528605,-0.39660344,-0.8645317,-0.6769396,-1.4409641,-3.235153,-1.8622621
SRR5353985,-1.6786878,-0.043804158,-1.3063219,1.4438512,-0.29415873,-0.4914254,0.067162246,0.5490418,1.7537218,1.3711715,-1.2683635,0.9544809
SRR5353986,-1.8710809,0.26373228,1.8766091,0.20362206,1.1256379,-2.4378462,-0.4031458,0.565752,0.21762058,-0.24708727,-2.9892128,-0.7779435
SRR5353987,-1.6286514,1.9843967,1.3815421,0.85207707,0.22252133,-1.7209747,-0.66185874,1.193923,-0.036912072,-1.4102945,-3.2415373,0.29900834
SRR5353988,-1.8667655,1.5041258,1.6262003,0.411185,-0.1701903,-2.487621,-0.03199425,1.4497377,-0.258615,-0.7241458,-2.955939,0.9187092
SRR5353989,-1.751873,-0.44518766,0.43778652,1.819156,1.6795502,0.5091534,-0.50641996,-0.20425476,0.56243235,-1.378726,-3.8753855,-1.1630524
SRR5353990,-0.8972779,-0.89032453,1.2792333,0.13790205,2.5714135,0.4751042,0.07108717,-0.32452407,-0.17150149,-1.4263744,-3.540953,-2.2016907
SRR5353991,-1.6430135,1.4611524,1.9382864,0.67674077,-0.6548031,-2.3552284,0.13462439,0.9825316,-0.9552742,-0.44036222,-2.3756294,0.4818652
SRR5353992,-1.333612,-0.3331773,0.087573454,1.2671512,1.7743002,0.5623723,-0.89042133,-0.47071686,-0.27504343,-1.9560964,-3.804488,-2.140325
SRR5353993,-0.8142788,1.9606184,1.0437896,0.9188255,-0.33086985,-1.9247066,0.5377855,0.9000821,-0.32585427,-0.8183726,-2.8742754,0.35942814
SRR5353994,-0.46487504,-0.62016404,1.5264698,1.7842989,0.3819407,0.19508353,-1.8083767,-0.49891248,-0.00439417,-1.3926136,-3.3265471,-0.43972683
SRR5353995,-1.2440953,1.7775044,1.8333,0.6705493,-0.4925161,-2.1208258,-0.77226985,1.1501969,0.047521826,-0.8894909,-3.03217,0.6701844
SRR5353996,0.266181,1.8039618,1.6797932,2.234394,-1.2253118,-0.09348135,-1.5402302,0.6544927,-0.1785469,-2.028874,-2.195861,0.8546132
SRR5353997,-0.34457892,-0.55522865,2.268263,1.2855755,1.3746918,0.46162683,-1.1030569,-0.71971947,-0.581898,-1.0045576,-2.7069619,-0.21804278
SRR5353998,-1.1291659,1.2733672,0.43936765,2.2587166,-0.6170581,-0.072641715,-1.4571158,-0.67267114,-0.39911482,-2.110199,-2.839877,0.07475536
SRR5353999,-1.8635682,0.83627313,1.2750052,0.8751846,0.62393636,-2.1750064,-0.84069294,0.6871061,-0.36338627,-0.9361537,-3.3524814,-0.7128897
SRR5354001,-0.89800805,-0.87434417,0.030290492,1.254995,1.5265956,1.9695534,-1.557995,-0.6034482,0.9049013,-1.3708551,-3.2237914,-1.4738219
SRR5354002,-0.60295254,-0.113214016,0.86423135,1.2919738,1.3156923,1.3769153,-0.055652868,0.11342256,-0.9410294,-1.6743708,-3.4422913,-0.17846322
SRR5354003,1.0211215,-0.37997636,0.9732894,1.9782666,1.4916067,-1.40939,-1.2485644,0.1866111,-0.2297385,0.0066427216,-1.8117944,-0.55789495
SRR5354004,-1.327312,1.095947,1.0204211,2.2364364,0.18935007,-0.32715404,-0.47097534,0.81794816,0.24451485,-1.832455,-3.54504,-0.34444463
SRR5354005,-1.7635224,-0.98276716,0.6272764,0.9214894,1.1583463,-0.014566228,-1.2885606,-0.5827062,-0.64349043,-1.9172055,-3.4796903,-1.2198449
SRR5354006,-2.3666477,-0.03173067,0.70625794,-0.10924263,2.0636663,-1.0620155,1.0227337,0.00203285,-1.0119869,-0.67132926,-3.3256967,-0.49775246
SRR5354007,-0.117885605,0.4153663,1.2790836,1.397638,1.2391694,0.35437387,-0.14103475,0.06358372,-0.36724162,-1.5552684,-3.7169507,-1.6723483
SRR5354008,-1.657621,1.371426,1.7435713,0.29514116,-0.63439023,-2.795807,-0.46363658,1.5008254,-0.31340027,-0.28887776,-2.0514219,1.1154445
SRR5354009,-0.99592495,0.75691396,1.7970233,1.4763664,-0.4748683,-0.6238695,-0.65116215,0.80336124,-0.5836444,-2.1780863,-3.175504,-0.22370873
SRR5354010,-1.2652276,-0.030925546,-0.33275306,0.7306672,1.8605328,0.3712725,-0.016048733,-0.51339525,0.061307017,-1.599789,-3.8535526,-1.3297282
