"","LSI1","LSI2","LSI3","LSI4","LSI5","LSI6","LSI7","LSI8","LSI9","LSI10","LSI11","LSI12","LSI13","LSI14","LSI15","LSI16","LSI17","LSI18","LSI19","LSI20","LSI21","LSI22","LSI23","LSI24","LSI25","LSI26","LSI27","LSI28","LSI29","LSI30"
"SRR5355226",-4.34904308861506,-1.50853905741453,1.18529103088831,-1.40529361543026,-0.743753051364905,0.42239070552648,0.355844382157886,0.117365274916124,0.368554210620468,0.339185759877665,0.505720626816689,0.174253721362954,0.587339378941474,0.516799068547249,0.0453934808933086,0.917875953518435,-0.33603925577375,0.372313881524533,0.581659970944591,0.0769567085809122,0.167984612656902,0.265339998429237,0.121379032584108,-0.203945314343966,-0.104667091443395,0.398474704593622,0.14399969273859,0.219768729193417,0.00897619406789209,0.758413355005018
"SRR5354135",-4.99222263987427,0.469051895696887,-0.32345019006736,-0.077976806179725,0.758028359612742,0.132723329107129,0.22815372094525,-0.567820800046748,0.941747197513982,-0.100059349488322,0.463337691044385,-0.165522802013257,-0.245577962732693,-0.0896378688603642,0.346847275350999,0.703775229137324,0.54620301851841,0.277263838150698,0.0290212348870221,-0.209923684612226,0.473786487427592,0.185681199791833,0.233561370396442,0.206667038009861,0.19229158317036,-0.0650871957290178,0.270086404123673,0.0631549586784083,0.23857413695991,0.0773233310810748
"SRR5355040",-4.78000560962772,1.53329037536621,-0.0483440545159357,0.66625348275305,-1.10481060630759,0.064963144580053,0.476742606433542,0.130638034983646,-0.363439637586465,0.31965571646105,-0.057691185102468,0.551217598642216,0.0578805684251358,0.0351208092273917,0.261278650359606,0.104284275473159,-0.256463165638299,0.136146945161675,-0.156233907852162,0.163857956265201,0.48220859884145,0.150724967482561,0.321490747717021,0.55330358997539,0.399216811504282,-0.182703647837312,0.164389752059568,0.223153975266694,0.375491488447969,-0.221618280958922
"SRR5354339",-4.9089049957878,-0.203092427239454,0.135252955434587,0.823432599606035,0.943591512939448,0.200044480052531,0.230665834821487,-0.470590354646957,-0.645214916643879,0.513855065339069,-0.212377729574719,0.771345299062864,0.19773260483297,-0.497451361702362,-0.207882192799363,-0.124901392313187,0.576590259785363,0.0453239669649728,0.173285001729711,-0.0086897283978898,0.30167723684963,0.251988947510474,0.388392000293542,0.505369411890118,0.153190564409253,0.325986050162041,0.182849641273927,0.373494215044111,0.249161141826872,-0.0641236907234004
"SRR5356145",-4.33716199875991,1.52073839885606,-0.262571008684267,0.284674424212189,-0.908477541464426,0.0271393832640357,0.458188528447178,-0.181729870574431,-0.236687860168525,0.386879497645032,-0.000117725102924057,0.366125126292615,1.09190992067653,0.824449617420842,-0.143003400132677,-0.842285617558296,-0.314643757839062,-0.385694318095574,-0.0945959633520266,-0.967735965287484,1.09069431843868,0.469745423019917,-0.0548663515671905,0.448256399121258,0.250863907136238,0.336507468286005,0.526864520281311,0.438429500203107,0.450946888639976,-0.242841943354182
"SRR5354361",-5.05344366419798,0.128883692454542,0.241763338727169,0.591882237693956,0.00165580246443593,0.236642810439401,0.395505151398414,-0.668229614505074,-0.296000990985604,0.512608057074895,0.0632172133636504,0.00240508127044653,0.570208571118713,0.0160875373026863,0.161478377782951,-0.360496385226874,0.801328856843687,0.208628222222401,0.0976676668957073,0.570201910357359,0.211908496156564,0.0966183583106414,0.192953416261074,0.248040910721414,0.312482871225469,-0.0964921311940493,0.0913435050754481,0.0320553597326745,0.432515954100212,0.256579387115667
"SRR5354265",-5.02194162415249,-0.101432581533929,0.224941611995747,0.0762555674680016,0.0973434931157513,0.136282568935074,0.272484054358265,-0.906257817123595,-0.261589030287702,0.419024717524624,-0.000931096832858822,0.581497098784157,-0.286839643775525,0.215351539974482,0.489674647246676,0.220075667272297,0.410279526978768,0.111433336129855,0.226649081511202,-0.226619485895925,0.437662037691497,0.213317990497872,0.272745994195453,0.392484327707132,0.0666235545958399,0.659349449456394,0.333127551379256,0.353810452607377,-0.0101000188095552,0.605297028985856
"SRR3986138",-3.90825120207784,1.30343022636371,-0.230808803359369,1.32471296707563,-2.36055380515579,-0.326672273441167,0.333634651792154,1.12264476531095,0.961156857688001,-0.385722145837263,0.00494633433410257,1.03635912749821,-0.0390518664185687,-0.365991271900364,-0.0640909063337617,0.443844859290749,0.604931449434923,-0.0135663471343858,0.267032749402899,-0.0457249917201678,-0.0966045569734812,0.337443115281414,0.012585816699353,-0.0534699293295631,-0.0552312910970299,0.156261207177807,0.0733082631124954,-0.18812848741501,0.215823708020047,-0.0642482202886789
"SRR5354454",-4.97203841843122,-1.01218009226012,0.577667617336323,-0.0936745029161382,0.015995658457222,0.290413566918067,0.163037955909344,0.287839833109615,-0.204055257791125,0.37586649733708,0.129550555281534,0.449222730783126,0.511495750824564,0.386165081906231,0.31586081734677,-0.147631047353974,0.525623462801263,0.290028340728835,0.0719373437660509,0.491037092620392,0.0288912204241191,0.227714492925846,-0.0611304768806909,-0.159639728925572,-0.201178279399125,0.255392421988781,0.250910332564992,0.734574612469179,-0.135077010038793,0.607379428497426
"SRR5356023",-4.82044545132535,0.759883555454132,0.840008760481724,0.545423449352065,-0.052986952960227,0.351167182387258,-0.787528389128547,-0.168374189113287,-0.527669335732639,0.401336753800799,0.544364705276259,-0.330645445269093,-0.0371294776356602,0.549472503786776,0.104008199958102,0.198335250426678,0.0596478109158016,0.773267756418404,-0.174885061658851,-0.164336753422232,0.333060485498725,0.394178715262317,0.570360464968104,0.124775028805923,-0.149886510833788,0.073654143302894,0.550544046163046,0.624481642370785,-0.452764870884332,-0.131318016665785
"SRR5356116",-4.83627472471839,1.23563098421577,-0.154527853364876,0.0121376822458407,-0.529609154084666,0.130167682349367,0.414691135519704,-0.183647499575164,0.411959828673326,0.245904995967721,0.318850528645942,-0.536145160841579,1.07169328311972,0.501777677135926,-0.0601368981436414,-0.572952273680645,-0.248321838296181,0.169124724407926,0.133917014239765,-0.100611007721697,0.709977502748188,0.396257308619572,-0.00768536707489087,0.320571300659673,0.367118597633402,0.258230462840869,0.0971180240865637,0.00639133761545715,0.113974093376952,0.314417613400052
"SRR5354105",-4.90965528267296,0.652514517598414,-0.271948951261764,0.40006933684793,0.940515106565714,0.172312179972693,0.116544142943388,0.577891980177539,0.780303459333947,-0.134345585812538,0.48500783041135,-0.894157389724124,-0.373196519477527,-0.121398840423735,0.485305028564343,0.603799803615169,0.223474545921117,0.295421073055995,-0.0917675632150327,-0.235664389332637,0.396091758622512,0.136117759607302,0.232537920117307,0.283518869852338,0.0526440073179101,-0.0438890345978473,0.0937487039141655,-0.0816546936127484,0.102750662156098,0.127109563535686
"SRR5354346",-4.88316544361702,0.377219310153079,0.10087025586625,0.954012656603089,0.0971304469855639,0.132902281860171,0.316862677973682,-0.427079901832288,-0.909532325034278,0.681962563706141,-0.235846571547401,-0.122447235496728,0.646607479551481,-0.443656971169247,-0.105587990174737,0.296828727908768,0.363478540411938,0.184627945747511,0.0394002030479754,0.201489578546592,0.373374822139214,0.0744529741738181,0.326812989337699,0.38627693120913,0.325135030849664,-0.330197986893497,0.313397369914498,0.825787335353347,0.171784186827248,0.267100117598334
"SRR5355087",-4.98720099727288,1.29639165548223,0.0382086336778357,0.527090559406133,-0.349639678759993,0.154893046006865,0.345547198880042,0.521703364189374,-0.128473146970173,0.396508496839984,0.0897177420060666,-0.208326367022726,0.209730941449356,0.371215124568838,0.464336023416619,-0.0155455977779651,-0.328409717979665,0.112213109221467,-0.140818089737792,0.377682692692949,0.367789046303246,0.311701025206213,0.216799754368144,0.182723778531132,0.289221323666859,-0.322479931917502,0.195973991135804,0.325477585640757,-0.0340200180812693,-0.280011547169946
"SRR5354133",-4.96737096910456,0.473778899904974,-0.159456714126813,0.127626487497989,0.643078540393286,0.137442058459177,0.189556568314033,-0.248830490691104,0.939268287784309,-0.19712025233946,0.516906172662625,-0.609829181106258,-0.338616586238732,0.132425408618036,0.52387278979578,0.696719659206223,0.308619004861244,0.161423786261999,-0.192868013556934,-0.150253446982663,0.641700843889401,-0.0916994864393645,0.177982491187895,0.374654471619004,-0.0658567142815516,-0.0283430078978021,0.132993976537891,0.389484737686075,0.163281602952323,0.319429075132982
"SRR3986095",-4.77366456917762,0.645001567376622,-0.365779103615552,0.798244643036595,1.32450076553152,0.216528995344939,0.0643991762985596,0.630425341196045,-0.170062121218369,0.0612001634425017,0.0637259751495546,-0.48863192307165,0.270318129796137,-0.340719793590246,0.0292701613915537,1.0422626114239,0.654598746004352,0.314551406201539,0.190743335163885,-0.237793455164482,0.260061641945929,-0.0630697041907815,0.080710143779384,0.146652432108861,-0.423311166270242,-0.0300477126301197,0.000920858565949715,-0.299396351789358,-0.118184463751917,0.516544270712509
"SRR3986088",-4.93271984167579,0.677215110078522,-0.159009673767007,1.03741386774244,0.796116049261364,0.206076564716146,0.147717500010299,0.221846066397512,-0.266222270914386,0.416296391480157,0.211193376082851,-0.693453876701901,0.549088807119218,-0.573038708477261,-0.25161739688176,0.29667767097566,0.490320758519792,0.196105232069514,0.119968413834432,0.00745025830991864,0.168733088919806,0.00710117854462721,0.224320179195719,0.116060400279073,-0.0892397121496406,0.123135365726554,0.024358621756086,0.150584032890905,0.194231340811159,0.583291205845991
"SRR5355764",-4.25539029287614,2.06579968981041,-0.998572834573718,-1.87222329966801,0.675251711831039,0.0593190878631122,0.167903929696768,-0.0202423491562213,0.0929263912280638,0.244187706449651,0.0458711974301764,0.77535973631419,0.147675074258399,0.132249601383345,0.207512119807192,-0.0418073181749647,0.0378949990832347,0.117353916336124,0.100651292599168,0.443833677884992,0.170287812291778,0.15848218054795,0.334665288316161,0.125041398950596,0.546054084805755,-0.115387704203321,0.156632240840678,0.349872941471272,0.121479140218607,0.027318579233724
"SRR5354586",-4.92611348531407,-0.165485577612948,0.266767335204737,0.219467428377634,0.0103982781158303,0.175569374464112,0.13442000107432,0.0483506052596744,-0.508018906752601,0.173173490357396,-0.102533437649526,0.330165032536581,0.0569869057260614,1.31112299238869,1.31604031721786,0.0946281386382625,0.679393086280291,0.12263110146882,0.253821706746922,0.0422919110684001,0.155540137242915,0.190543658909429,-0.0939315304713793,-0.0359074678518462,-0.0601344299502472,0.17298752031478,-0.00768858083776756,0.0172789444801595,-0.0029207773788704,0.131156227946382
"SRR5355880",-4.90957582360775,0.993748923877229,-0.00912836385866341,0.919792004118071,-0.898165083150231,0.0431028745879289,0.318440108052141,0.195028713724089,-0.250820796806006,0.254590423822069,0.0672738336032746,-0.348902385671364,-0.129785163456088,0.557356882024754,0.894869377030963,0.301949408562417,-0.250890251818037,0.233384013774804,0.15395400025952,0.104669685227794,0.00231608372519308,0.191349151868279,0.102031873356674,0.208923069063225,0.478392204478721,0.0361093812636014,0.079419934924777,0.252370658863901,0.118180556376895,0.290014705781818
"SRR5353563",-4.81098895655665,-0.411969520911641,0.00784962478504241,1.25031202731825,1.11302528602698,0.0528649340191072,0.169538084627512,0.130699022048524,0.0389801011048803,0.151608229895199,-0.0463613365464075,0.757094178165178,0.295973677411291,-0.129075247143672,-0.415168352558137,0.359819705586837,-0.609690393575841,-0.189247132291652,0.51794895066363,-0.128458771553629,-0.0232664320633042,0.179792658765178,-0.0448000188424611,-0.0972466462641945,0.346957277473189,0.279304886736448,0.303798120159379,0.886099170659039,-0.049412468524115,0.114019341386049
"SRR5355639",-3.89725202562084,2.22199508006233,-1.08749040016177,-2.07347621640091,1.16060166170757,0.101216099376922,-0.0586495065075592,0.885730576057926,0.0910478115383417,0.0301097666434124,-0.00907347339727479,0.820160374110902,-0.120778318219032,0.397643180396323,0.422715068019279,-0.0726106798096463,-0.0668654049356971,0.110770789124899,0.25692252975741,0.0125218950357293,0.119847400917296,0.105877880251584,0.197281567348732,0.00295543648095895,-0.00529914866655046,0.111317398908954,0.0531638210377156,0.031529696701522,0.0533381403230554,0.204748999918416
"SRR5356119",-4.67898660747962,1.27128100514095,-0.12411358783108,0.256171713121658,-0.43682825211426,0.125121972496197,0.391604985675048,-0.224567052460899,0.179847414516966,0.28063959748048,0.172262208021386,-0.45493566045884,1.27819291028403,0.564322230584621,-0.198009406859101,-0.86369557896011,-0.465563243374616,-0.0203581114857299,0.0441482548899086,-0.351529571936942,0.750573560089421,0.641054048827431,0.0988491547948805,0.429354161350827,0.340203946248853,0.0883668347973706,0.190914401406376,0.0815825370277977,0.183482598879956,0.450613537327047
"SRR3986205",-4.1074785145611,1.33425225645029,-0.0741022376036717,1.12065140388417,-2.40692386771298,-0.254023418036446,0.428867971791153,0.842919790756251,0.966148698539835,-0.356192136487422,0.0588548954641315,0.872961464124052,-0.0803595143540562,-0.313235338853604,0.044411527670751,0.178783327549207,0.290791466973547,0.145277624932728,0.0272320754801082,0.13103178726735,0.0673570213404952,-0.129579603495992,0.0545300703446618,0.0263422734115532,0.152418074037314,0.174589532609699,0.198081375890802,0.157379629598116,0.18362818894715,0.265384174041898
"SRR5354634",-4.95099986015018,-0.0742920529224382,-0.0513088222120396,0.884205685875909,1.01222020209648,0.233679700326972,0.0324224844175942,0.765436265753599,-0.608833017080476,0.17079166177613,-0.140735794461736,0.223482651569443,-0.157420778979182,0.371191754003465,0.68840500111891,0.669335521457323,0.139100563659727,0.0302097171545794,0.0584402753440021,-0.311606958847072,0.367391879767467,0.0526417225461407,0.135524752474539,0.22270393992642,-0.17579493463071,0.26580685084595,0.185694251091113,0.0614514034321254,0.00608811394151435,-0.105232179295573
"SRR5355769",-4.56787373667428,1.68325469740591,-0.804033688430138,-1.440048019544,0.307014865128619,-0.0437495656212536,0.180027871056325,0.0117021344409409,0.394069427101082,0.0733383455646449,0.0902846050710064,0.573181264382246,0.456291285892699,0.479551701889817,0.0950961241509696,0.3204336463364,-0.189247530312565,-0.113984644794006,0.0547840636872249,0.306790746846305,0.298357645346859,0.161755085855373,0.21287231990628,0.359146543029114,0.518875595339984,-0.340225668359399,0.169532691795448,0.744287218125921,-0.0262991025485761,0.034814077931059
"SRR5354893",-4.82371309885699,1.42675441305408,-0.0589123212821828,0.951192100408453,-0.439503559112578,0.124645071664335,0.324159204442082,0.366828923590834,-0.802534258051784,0.522831438133773,-0.0677258694219098,0.103426821458476,0.175656258244943,-0.387097835411939,-0.0292033160468038,-0.014696549469277,0.00258537965180803,-0.0679283517421355,0.0174803187914786,0.407729378720513,0.436149424244316,0.170704440211816,0.538633963976533,0.4231363576907,-0.0303946561785213,-0.143557797231472,0.129192843763337,0.452591377804082,0.345587144749147,-0.0540172477951172
"SRR5355284",-4.45974019396446,-1.48610395394422,1.27883966515702,-1.18882006203256,-0.614001043052845,0.41525183365157,0.388676554314825,0.27800366817717,0.523217461044858,0.323193202595786,0.407290763314773,0.393934380591013,0.108604198908443,0.00351508333413336,0.0381663895233271,0.615619818315136,-0.308749367563271,0.208952885477699,0.179715083956883,0.829340261451659,0.253874715825676,0.507085200843821,0.067883308375014,-0.0675532420566664,-0.357741243689042,0.30928242960201,0.231163161615789,0.129403680189893,0.429613773422439,0.562081586614121
"SRR3986145",-3.93345975538649,1.21749436129723,-0.155363799731095,1.23923841520806,-2.48030738532156,-0.324440736875179,0.443004276835312,0.994553283683033,1.01737247268016,-0.342302378457586,0.0411138666577187,0.99247857523824,0.170081428716275,-0.27709321106265,-0.086091122791159,0.211800714431793,0.567464763144919,-0.0394738070719532,0.168151500528536,0.173282413949079,-0.0752473578808593,-0.00120879113994584,-0.069935624239321,-0.209210848984351,0.0132238678598669,0.458076621460725,0.0266689340940685,-0.046068123126015,-0.00557431730712455,0.311771763590267
"SRR5355156",-3.66561910710193,-2.12344499357244,0.756972813150985,-1.01522119678533,-0.288284062886904,0.136362524421866,-0.119815484404794,1.61256213769257,-0.568085980353655,0.142883417432155,-0.149167995078641,-0.314698391237448,0.66286487814262,-0.145980743205162,-0.230345558423791,0.661305037881161,0.0208859838184467,0.117950233340545,0.28747569015891,-0.589583268904526,0.317245689153639,0.0485918090495988,0.591251810759287,1.22531673715209,1.38827541367745,0.0327911478456212,0.26382590686413,0.203309677367478,-0.180551552266241,0.920927426312308
"SRR5355201",-4.60516896910446,-1.46623585587822,0.967631309028148,-1.07288270889085,-0.645757331074938,0.378229956565409,0.351432743726615,0.311049572760218,0.884579818331912,0.0928890259750419,0.543362633871267,-0.150075540199052,0.434594263033716,0.277170649258847,0.0362853283128178,0.322091526557315,-0.137948453594083,0.360716249302487,0.249123046774979,0.551394355349394,0.262220736167473,0.351261479108296,0.142321518245721,-0.0211290328940185,0.00761913631577756,0.350895426422745,0.237992803445465,0.530421332709946,0.195996108969498,0.259918871402533
"SRR5356078",-4.1090788703844,1.35840439502123,-0.205196172659385,-0.580130815710053,0.171413584470375,0.224911794585037,0.467640959714374,-1.54001152493298,-0.644143451671993,0.501674231367924,-0.123016118985343,1.15219262503631,-0.394446345145137,-0.30585894978704,0.0264759363333013,0.10823848273045,0.318383984611455,0.25433923621178,0.383308823520963,-1.21786516304486,0.790365628324535,0.227253797139388,0.428377340410311,1.02992028337904,0.724964040196447,0.149475874994037,0.345436231792196,0.660185485930625,0.132858273674259,-0.336073597122847
"SRR5354053",-4.99629300384571,0.563817073301314,-0.142141930422568,-0.0726576318313324,0.301947916466323,0.145126065568231,0.182116992687146,-0.859761704184935,0.744968216662892,0.0936725339057876,0.301506100558032,-0.00380066707108954,-0.1423284219083,-0.00149809526304946,0.514220878047642,0.866619543907694,0.407094014954764,0.432785788224495,0.016784455893418,-0.146804809607607,0.373359954597132,0.118955938923382,0.160515213872366,0.367383146289299,-0.278108320629716,0.0419139640193299,0.133043757304493,0.243478722330899,0.126718347938526,0.507365959311147
"SRR5354278",-5.09340363101207,-0.180801778367485,0.270733143964126,0.182779539829845,0.112716055270626,0.179476264339238,0.187920425854341,0.0240270183702093,0.0227731835095706,0.223853744345644,0.255936486302007,-0.268354637633019,0.0823120559959889,0.714688631428101,0.798791616475769,-0.142932601019729,0.138211880405222,0.200415445575686,0.401452836624811,0.0281831520494281,0.233837891569933,0.270590646664758,0.0127944696507561,-0.2633885519413,-0.328641228883756,0.486131332418562,0.490089591256169,0.235442865903412,0.0866173592921829,0.637746791760969
"SRR5355933",-4.68226208263938,1.30114877971025,0.102357197135148,0.642414199196094,-0.551417388706618,0.180895610670162,0.343483659519631,0.406932226434874,0.0860700671352972,0.244796775826567,0.329378322727492,-0.583449014381834,-0.150571672945536,0.519774876733155,0.751769204708901,-0.00800649725785987,-0.367763253939005,0.0142464087628226,0.757939983799072,-0.0369516425286929,-0.266402528458837,0.477298118790009,-0.229562632766147,-0.741958800081895,0.803529776498123,-0.532218601918608,0.12372058298916,0.34382152881518,0.482930431514238,0.238056364658241
"SRR5355011",-5.07306563540942,0.860569421425258,-0.139099620871814,0.697573366388435,0.173707804440115,0.170721121690925,0.142982898852905,0.32735178169326,0.0644561961956494,0.218471198239756,0.308225107068272,-0.540079725614361,0.373210096794355,0.168401564623735,0.539867113605546,0.398083593359566,0.00831476089374,0.305258283794162,-0.147720989385032,0.574133672408564,0.254195968502539,0.263397064690406,0.202973387369572,0.0242197312398346,-0.0548509999284573,-0.0666729782822947,-0.0146801449002105,-0.189673941244158,0.297422082753479,-0.147692180394324
"SRR5356107",-4.63567849064419,1.01227611978176,-0.124043841873419,-0.0492229755860045,-0.333936880731395,0.0603627039718266,0.237003901832123,-0.152500424863724,0.647084279218003,0.426758305996002,0.356012535786012,-0.68068937928084,1.26220904675492,0.92756176708815,0.121704784857597,-0.696002920779254,-0.729820047664696,-0.122933467921952,-0.113736556031381,-0.396794224625356,0.733179013249655,0.443109409098032,0.296240677361129,0.291966821650814,0.0558772811376812,-0.0966617497881439,0.320143786830225,0.560139509673219,0.147802907635596,0.232588107867605
"SRR5354337",-4.80396250864024,-1.35944457833202,0.577005518828555,-0.129876083390723,-0.040059640038941,0.324553401272301,-0.0175943414303038,1.32252235128065,0.00835437976872059,0.082787433748507,0.128198221674968,-0.210944944947727,0.550501683353408,0.312944602163099,0.326150049722443,-0.136666562687714,0.612552470105397,0.37975118156236,0.108701316854899,0.608841141249963,0.0950633147348616,0.181943096147952,0.324371386048582,0.240816918677618,0.083560083076639,0.125627393762391,0.276981494709509,0.120683730566112,0.108482696876077,-0.201845206717344
"SRR5355545",-4.4795349837708,0.517886457038281,-0.239828536391291,-0.533758864944479,0.0575123165454785,0.0802364304741909,0.138981774864907,-1.19379518837819,1.32028374680438,-0.206242263027972,0.629681950138067,-0.804996247281418,0.751827197993983,-0.26843473752523,-0.270867059498876,0.520162324778761,0.798051005514255,0.137026985757032,0.448811897061602,0.283245223271856,-0.171367379108259,0.0983761951362076,0.157536155448814,-0.0630102620618987,0.602226470179794,0.663715831498276,0.533595307477599,0.513222032702536,0.581678750852997,-0.602222531550602
"SRR5354371",-4.75481840040402,-0.990547231194088,0.459908196604239,0.741983591670591,0.548470005567098,0.223466805799959,0.0263838943842964,1.43890044218516,-0.422928287960725,0.30187014473908,0.0538175342895917,-0.0368266358480044,0.885908702395848,0.0972846700665664,-0.0520629802349959,-0.583309463554093,0.623788259498883,-0.0553828240663496,0.255776797609456,0.33373204521985,-0.112193840083104,0.0470762578327786,0.00697040324398328,0.0193683968210869,0.200656951653104,0.379686361305402,0.178582736493712,0.040398836994625,0.107674052968671,0.0363645760014018
"SRR5353602",-4.96879704405232,-0.238575496632992,0.205580371725425,0.699792932548372,0.81868647634209,0.221234294354718,0.185442502384341,-0.540401705466055,-0.359684188370219,0.393651248642087,-0.170601261825108,1.15554602401249,-0.034796958803752,-0.104133813027262,-0.217110798164527,0.0390824881955724,-0.199653939217389,0.234163896483575,0.28646360369996,0.0991729978702726,0.124549531933445,0.146604650252679,0.0915895453563312,0.177875498345869,0.320401894060366,0.486124782160943,0.386284862846427,0.374896127579295,0.195248964003825,0.191362512761544
"SRR5355750",-4.17314547742195,1.87211901148379,-1.01236471959671,-2.02562083193614,1.04570307842247,0.0740537997237727,-0.0402365609770587,0.656679247116423,0.696478106848528,-0.0803116192987886,0.250668082080699,0.218122327873847,0.0839438238854116,-0.035204928091947,0.0938678826864959,-0.16795737907764,0.107284829003712,0.0827220319675355,0.261123165976609,0.572169508798267,-0.113665877547828,0.261513326263476,0.182042855901519,0.110912576457788,0.154742681212577,0.256785367846586,0.127892792012244,0.318527926105469,0.103252275975337,0.117902696305505
"SRR5354754",-5.01668182940732,-0.776644412808279,0.647551810153185,-0.171414405839818,0.141517624141472,0.243567929779418,0.297744479106067,-0.127187396475669,0.854940339997296,-0.00218995380571228,0.605361525335911,0.0529272563764216,-0.0397171243283684,0.370425296118174,0.517596126283319,-0.471002234695796,0.479097399495966,0.171531512675926,0.139737092386856,0.429524164687218,0.202813389686607,0.354554468032958,0.113242027467642,0.0650793641615332,0.129038238683413,0.170881953610616,0.238191595421726,0.118500824131341,0.318306446189089,-0.0572935065611896
"SRR5355009",-4.99370976654957,0.929107607273118,-0.16631790320279,1.03693005682862,-0.000505122375943343,0.089504055384183,0.191569799877035,0.524638719124745,-0.243717099124191,0.19600944689431,0.0978582895601853,-0.616624421055722,0.32041215009117,0.287454019653533,0.564735566240688,0.397205683260791,-0.029477394657271,0.183962696739521,-0.0930473513973218,0.414556484313187,0.283727155961412,0.0705110650278699,0.294785345365842,0.00717706208824804,-0.202223924779562,-0.158355716409901,0.0533227555306806,0.33760047918856,-0.0148111889582704,0.237721450106836
"SRR5353744",-4.99230909791108,-0.50595024458995,0.201974879410212,0.299676009470909,0.528839356810445,0.140330381063007,0.167230096486695,-0.629555950791485,1.11992928541946,-0.0788338252410285,0.534835686845215,0.256184278347855,-0.587664301050125,0.0989732297429671,0.359811006363178,-0.0516930018787744,0.107058360030716,0.193385351252112,0.0722337854286549,0.331452508953581,0.304766380840399,0.338128128827844,0.282822830385317,0.303993149890573,0.367652489882392,0.126597840907528,0.124852875612882,0.0419211452933443,0.21058037910959,0.332776985087564
"SRR5355575",-4.58490727019538,0.503765200734884,-0.121546240909718,-0.497472104399278,0.0642393213224671,-0.0214414970842941,0.192854112565578,-0.643172571062005,1.48039212051469,-0.205464616897442,0.65305779726326,-1.05837280020755,0.83292333899703,-0.0516323232669264,-0.229420394327831,0.410204197740936,0.512503453235189,-0.00961308954052623,0.455567771242953,0.204317847041685,-0.170930811214236,0.131071402199353,0.222112706052575,0.0621635058778671,0.0822486710418799,0.803005251006304,0.544261152982914,0.673253862037492,0.249978080433147,-0.483946073185017
"SRR5355690",-4.22918305907257,2.07300334610246,-0.952291127302123,-1.6669803005695,1.07681429691649,0.149300057095066,-0.0103022020401181,1.02238546061234,0.122916546741573,0.130574809691686,0.061183981417612,0.381769510891649,0.275266368366227,-0.0243259746827615,0.0140510385003236,-0.038622320769988,0.0110188242628266,-0.0866626967010584,0.105551752418155,0.652249032252139,-0.037143167750121,-0.0358580879237138,0.154978322888443,0.10845304568861,0.0732510226509801,0.0511568312156004,0.245997853678456,0.298779058312555,0.0590467374111563,0.0136210396976061
"SRR5354126",-4.80085441650416,0.525271448273729,-0.296162851394331,0.520844750305305,1.09871616327955,0.135164106418976,0.0258418107281234,0.586652586775135,0.703366818703219,-0.159507553450324,0.434514891282971,-0.97450942301702,-0.326791441538268,-0.258812054215563,0.580466427325482,0.747075123354584,0.616930419614472,0.190621103986469,-0.183247974978462,-0.0663622280260983,0.478710270046895,0.0362794173512701,0.140128354853802,0.276873384640612,-0.309687836545462,-0.0525582935302161,0.0104087955761807,-0.11617186705006,0.0963895476689945,0.340410520064196
"SRR5355706",-4.21396295143455,2.1469210862001,-0.897401051045127,-1.72091060642417,0.68212179449501,0.0917366684979766,-0.0298460802391367,0.727288191441396,0.0856450838451879,0.0831210547208437,0.0350252013388348,0.550197742244764,0.745739799591272,0.670145401387697,0.156150137234567,0.103977186319334,-0.206270090133483,0.0672553199021002,-0.0631197116533741,0.522215096723481,-0.0762764259576844,-0.0792032282706541,0.00876779447471036,0.0954056429755675,0.194027822359783,0.049733514065147,-0.0127020183281869,0.34191735367246,-0.0420175873276604,-0.0156821406762074
"SRR5355023",-4.71403205666657,1.17619549476652,-0.0330858217015993,0.955743867721136,-0.861087360096591,0.0147258472321768,0.195221893449775,0.832972789090392,0.305280148039499,0.0814611945026344,0.259253561332971,-0.864044733724727,0.49142932615603,0.389190364140069,0.0714892061518688,-0.218898439054291,-0.321636534799536,0.126531837614319,-0.186300336285295,0.809528389249679,-0.051709326992146,0.0195713928512734,0.0836785795288963,0.29492568574818,0.212060125997954,-0.113909846401967,-0.034815615162638,0.708417408460306,-0.0485717588507753,0.42041471770246
"SRR5354807",-4.88042206244618,-0.593865834618161,0.177799717046304,0.533349180683221,0.97940079627806,0.266077738445799,0.0817182472001267,0.418454356329705,0.879238229688899,-0.16312148126335,0.464759814643516,-0.0234821784695514,-0.945403838757455,-0.0369610668486506,0.559487776952587,-0.34005612126783,0.486527161869019,0.27435913265665,-0.0921006323607876,0.349182489867184,0.205996671075109,0.262104466566869,0.305594858216333,0.449285226141284,0.119970389270633,0.114756061701093,0.0723442032652238,-0.201823728686014,0.126872667248629,0.149957759571733
"SRR5353737",-4.87787476336653,-0.472256908718265,0.152230274657141,0.83165543843081,0.881644553286021,0.140159690387098,0.167491003020397,0.331417304299784,1.14446424973129,-0.206086175418846,0.555022602802343,-0.140831939586883,-0.670569950730802,-0.208412245570202,0.154620393082042,-0.541236909198494,0.15392062830866,-0.0814221111627347,0.0435269053069619,0.402094345410726,0.154245686761807,0.140723187698755,0.212343302710568,0.160374176231539,0.3759257405122,0.267810677468286,0.199742111422451,0.257349526120181,0.00713197174765076,0.464797234356046
