Run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
SRR5354031,0.32979506,1.0879315,-0.45458075,-0.4071656,0.25574255,0.46400553,-0.17981103,-0.052881513,0.724482,-0.5277368,0.24376391,0.6112136,-0.014358361,1.5821687,0.5555142,-0.45143458,0.029744508,-0.21807672,-0.5378292,-0.7064261,-0.023712171,0.35909933,-0.64957696,-0.17085157,-1.1380872,0.7978645,-0.073271744,-0.5154155,0.57783455,-0.54453206,0.2899243,0.7372708
SRR5354032,0.11642005,0.29894528,-0.32303655,-0.43909276,0.18184581,1.0230103,-0.6434907,-0.7713655,-0.48166156,0.27124497,-0.07336995,-0.28936157,0.383092,0.04033928,0.6579246,0.44934145,0.32855007,0.6034201,0.016925469,0.23125595,-0.19566475,0.5932654,0.41201282,0.40629277,0.200426,-0.62368816,-0.059612725,-0.21747637,0.18817642,1.279812,-0.14276356,0.40270597
SRR5354033,0.43697175,1.1473818,-1.7720467,-1.3825383,-1.0025522,1.9075004,0.557596,-0.55470574,0.83843684,-0.8772588,0.27931568,0.00532961,-0.8762153,0.98421395,0.9025406,0.35296682,-0.58527434,-0.4857868,-0.22178183,-0.7562763,0.18285654,0.9333856,0.29689395,0.28358537,-1.4642997,0.45611754,-0.35599968,0.24282162,0.6785202,0.32515752,0.2053931,-0.20196593
SRR5354034,0.54476166,0.82169527,-0.688723,-0.5233984,0.69248074,-0.10186169,0.25626215,-0.562829,-0.51192826,0.09782125,-0.16950807,-0.0057987156,-0.52888554,0.3409241,0.39515185,-1.1240133,0.068409994,0.16214249,-0.38001102,-0.88556683,0.18433298,0.03641811,0.31576166,0.06316119,-2.1092846,1.290573,-0.12886119,-0.0130538,0.36140344,-0.050696902,-0.34573358,0.361477
SRR5354035,0.4636712,-0.7195241,0.09339183,-0.19112235,-1.1898723,0.87952477,0.3478162,-0.036485128,0.36443847,-0.23354144,0.4160704,0.122261815,-2.3280878,0.13700707,0.40638024,0.8374046,0.9119665,0.6797354,-0.3637516,-0.27311105,0.3632786,0.02596626,-0.035847653,-0.42036018,-0.55452406,-0.76111066,0.86209935,1.0133826,-0.46877474,0.0328526,0.4261368,0.13667642
SRR5354037,0.43551046,-0.25492385,-0.42529625,-0.7536437,-0.49060047,0.5817014,0.30178687,-1.2249688,0.16268267,-0.5772004,0.5272247,0.6098792,-0.18430685,-0.45806396,0.36517355,-0.53741103,-0.22838216,0.26625368,-0.064146854,-0.39982456,0.27740696,0.038792238,-0.043526415,0.027125945,-1.4838432,0.4427967,0.3518796,-0.07632217,-0.63108367,-0.030414533,0.90578085,-0.21572886
SRR5354038,1.051653,0.7847262,-1.2923172,-1.6232413,-0.0788989,1.7066404,1.4293424,-0.79692703,0.43981776,-0.52568346,0.72193325,-1.9534167,-0.6964362,1.0072876,0.7987651,-1.0035311,-0.39498752,0.17399703,0.051009323,-1.4017886,-0.38492343,0.7837261,0.8017136,0.8114649,-1.2228637,-0.4800602,-0.8331326,-0.66330314,1.3093758,-0.8541981,1.4973416,0.7140845
SRR5354039,0.15397285,0.6611348,0.1651133,-1.3773134,-0.035236187,1.1075848,-0.07141637,0.59828067,1.2770762,-0.019280845,-0.5111681,0.80474365,-1.4775386,0.1538865,0.34330446,-0.056991164,0.16003878,0.9405102,-0.066077106,-1.1601211,0.29100388,-0.33052734,1.014618,-1.962393,-0.9479536,0.17163777,0.49463233,-0.16890177,-0.095552035,-2.2045689,0.52973473,-0.5807686
SRR5354042,-0.27413222,0.51514167,0.20986769,-1.1886263,0.7276793,-0.4650631,0.20791906,0.25245604,-0.100806236,0.15712358,0.4882345,-0.2400304,0.2884316,0.2211372,-0.2998713,-0.89455914,0.46756846,0.017948661,0.36463138,0.46927947,0.59160644,0.22862041,-0.90451604,0.015778199,0.552295,0.1106906,0.105428174,-1.4250661,-0.29914978,0.35410744,0.41727003,-0.17906341
SRR5354043,0.27282515,-0.61113715,0.6112291,-0.07066188,1.5532107,-1.1851289,-0.58551484,0.09409765,-0.83570254,-0.2087285,0.46051967,0.9463559,0.45369017,-0.33993718,-0.06588375,-1.3654829,0.20698558,0.4860142,-0.39705393,-0.0964372,0.6827137,0.32954997,-1.000133,-0.5707321,0.16343322,0.062231217,0.13013402,-1.2209119,-0.09848941,0.87395984,0.18174133,-0.120888926
SRR5354044,0.090343796,-0.077755496,0.34040612,-1.9841784,-0.5026607,0.7513128,0.25832033,0.4219718,1.0037699,-0.40409634,0.6532149,0.0975778,-0.08027786,0.53475904,0.34369206,0.07214509,0.57804567,0.31167275,-0.75027794,0.18338579,0.61090285,-0.16728513,0.14475518,0.03713844,-1.8609216,0.28999248,0.18909058,-1.390424,-0.4150778,-0.44190142,-0.4536605,0.97046816
SRR5354045,0.17258523,0.49358281,-0.029599693,-0.77335817,0.13480952,-0.35659024,0.6644695,-1.3679914,-0.8007481,-0.26174167,-0.18764706,0.35823822,-0.188016,0.051402222,0.36686987,-0.44938004,-0.15141428,0.15329354,-0.24123856,-0.55443084,-0.03365946,0.37103575,-0.054617498,0.14788309,-1.1632,0.3252295,0.49863026,-0.23623972,-0.39597067,0.5215427,-0.09261797,0.33794078
SRR5354048,0.3520538,0.44573855,-0.50987935,0.36076456,0.3728568,-0.67592645,0.21656553,-0.6613254,-0.10113276,0.2866374,0.6251518,0.03887999,0.079759024,-0.2489911,0.40102914,0.597503,0.29178932,0.16646993,-0.1558856,0.51053995,-0.17060494,-0.31783372,-0.33564007,0.49011856,-0.20785633,-0.6137374,-0.50787693,-0.35897195,0.31633252,0.8217226,0.08876923,0.17921138
SRR5354049,-0.43826196,0.47247645,0.11422338,0.5068993,-0.29763508,0.14638072,0.17203417,-1.6996833,-0.67142004,0.44020125,-1.3394331,-0.77968574,0.80672073,-0.10472492,-0.14005992,0.27695733,0.91269505,0.059330378,0.532398,0.71738064,-0.35358307,0.09161281,0.27501675,0.93054193,-0.21987306,-0.59849346,-0.54932797,0.5963226,1.0596572,0.22793072,-0.2692216,0.14926957
SRR5354050,0.70539534,-0.024339711,-0.2949617,0.47794664,0.32242435,-0.15376812,-1.3953005,-0.19356747,-0.48206463,0.16841798,-0.8982121,-0.10516489,0.78154314,0.23984046,-0.048913136,0.68771714,0.7446324,0.42833063,0.085403286,0.65776676,0.18382025,-0.8825373,-0.6516373,0.913844,-0.26358575,-0.32844976,0.57963556,0.87099034,0.35298547,0.778469,-0.34766322,-0.4787753
SRR5354051,-0.051543787,0.30826432,0.31748495,0.7417058,0.9155246,0.11009243,-0.061717883,0.14970548,-0.38077775,0.5344514,-1.4230999,-0.22525899,0.7734912,0.5082555,-0.4752806,0.28941834,0.30322203,-0.26818565,-0.1943754,0.43189707,-0.09251605,0.11718646,-0.30686495,-0.0011682665,0.5686334,0.14292154,-0.5142693,0.4913455,0.6127489,0.6946474,0.29802877,-0.55934966
SRR5354052,0.37480888,0.46969077,-0.077840574,0.9360655,0.012452764,0.751993,0.4095335,-0.37676355,-0.5510644,0.1891634,0.3008173,-1.0029951,-0.7568187,-0.72481287,0.08836877,0.88842195,-0.0021000905,-0.3931061,0.108910725,0.50752795,-0.66879374,-0.53032684,0.20055842,0.96709466,0.4292408,-0.34948948,0.3785361,0.4236901,1.458171,0.05118439,0.28035024,0.07035541
SRR5354053,0.1248931,0.49562848,0.14543532,0.38754556,0.35702217,-0.3656463,-0.58523816,0.11327546,-0.4816624,0.3443956,-0.44051364,-0.39641455,0.47611606,0.35661772,-0.5703579,-0.0686543,-0.51558614,-0.21324958,0.59114283,0.8132928,0.18453947,0.16238143,-0.05863552,0.46508062,0.17559566,-0.092892215,-0.81495506,0.35795334,0.28685427,0.37879053,-0.16211367,0.014981003
SRR5354054,-0.3121099,0.22782205,0.1653687,0.42983055,0.4172727,0.6422887,0.15543084,-0.2816596,0.474797,-0.1822036,-0.8107842,-0.40139577,0.28478935,0.31105846,-0.28504467,0.85495925,0.16365258,-1.3047396,0.20477365,0.3317305,-0.45822388,-0.59504783,-0.51951516,0.53794295,-1.5398468,-0.17337152,0.22715807,0.8586893,0.9875091,-0.618921,0.73527443,-0.048845563
SRR5354055,-0.05583132,-0.15568288,0.03426376,1.0813966,-0.48296958,0.50911945,-0.21023475,-0.7964861,0.16555437,0.34067032,-0.3422472,0.089945264,0.2291983,-0.4943781,0.1527139,0.95972115,0.5293848,-1.4447007,0.018586269,0.468616,-0.7377855,-0.6754907,0.046527423,0.43573162,0.49911627,-1.1424279,0.8268419,1.0844074,0.045953475,1.2780318,0.33363247,-0.2072504
SRR5354057,0.27256462,-1.1177644,0.28174093,0.738934,0.11030486,0.5798107,-0.06943682,0.5832794,-0.2673563,0.19029823,0.12217342,0.5426394,0.20709418,0.38619658,-0.6205283,0.67922413,0.11013917,-0.85896605,-0.41604564,0.37171,-0.6904714,0.43889767,-0.05185657,0.8639662,-1.0190545,-0.054039113,-0.22598262,0.70879716,0.5598917,1.0221618,0.23241186,-0.5855251
SRR5354058,-0.28596005,0.42086756,0.09444178,-0.23053324,0.6077723,-0.32038623,-0.26191172,-0.336237,0.29191148,-0.13980022,-0.81839216,-1.0833644,-0.16283125,-0.25678724,-0.19529264,-0.4393859,0.3508459,-1.2902262,0.40473834,0.1369631,1.0507234,0.6371477,-0.64967406,0.33259472,0.045064874,0.30073267,-0.60039663,0.3525127,0.7230067,0.15070659,0.24211521,-0.6451682
SRR5354059,-0.21992642,-0.030542435,0.88597876,0.32806298,0.77232194,-0.10727483,-0.41460276,0.7560879,-0.3395089,0.24454987,-0.8448572,0.36946288,0.21689755,0.2850189,-0.67432666,0.38200548,-0.08044581,-0.12703396,0.7463036,0.4961229,0.64945173,-0.5771143,-0.9672543,0.4121469,0.29855534,-0.32469946,-0.46707344,0.35400698,0.50286144,0.37188727,-0.43670884,-0.046462554
SRR5354060,1.3642381,-0.6846507,0.43052232,0.103876196,0.67411065,0.92797405,-1.3949187,-0.23118803,0.1462396,-0.0956739,-0.3638679,0.05881298,-0.93025064,-0.04028693,-0.34217435,0.98718446,-0.06244,-0.6813951,0.8941652,1.0642308,-0.54122853,-0.27150255,0.1045581,0.7529284,0.62457085,-0.75851965,-0.53358686,0.8030697,0.22198166,0.29018548,-0.4543236,0.18721375
SRR5354061,0.27251956,0.0025904686,0.10865455,0.16624981,-0.3025345,-0.6729376,0.21842308,-0.06918076,-1.4139276,-0.28941742,-0.40991956,-1.1416881,1.2715731,-0.11361951,-0.42015296,1.4333795,0.36250782,-0.84322196,-0.1793614,-0.15743603,-0.16548201,0.3642653,-0.08316022,0.5134695,1.081822,-0.4534867,-0.8193546,1.1804303,0.58425397,1.2314861,0.44169578,-0.48570648
SRR5354062,0.81563693,0.83651567,0.15178083,0.40937898,0.004473258,-0.859553,-0.115724154,-0.71451634,-0.553874,0.26912686,-0.44103065,-0.32270384,0.36091396,0.4041922,-0.96836233,1.5328001,0.3871583,0.48494783,0.18819168,-0.24276094,0.8333192,-0.43420637,0.25938445,0.33305943,-0.0042267027,0.44128463,-1.4367905,0.38619444,0.8785833,0.34522876,-0.15682524,-0.038572993
SRR5354063,0.22374585,0.5716419,0.13766405,1.07122,-0.048759963,-1.3311901,-0.15273374,-1.1220675,-0.53938514,0.4167649,-0.26580217,0.87240916,-0.45543918,-0.5846133,0.26308507,1.1815594,0.57819086,0.08085282,0.49853468,0.66829664,-0.27002478,-0.16085288,0.042028442,0.34316388,-0.5718373,-0.70987797,-0.3759737,1.0645508,0.35003546,0.6047221,0.49802643,0.48961225
SRR5354064,0.26062572,0.42470273,-0.5436078,0.18292697,-0.47015315,-0.1278924,0.11020638,-0.45326197,-0.4808679,-0.0294192,-0.6689792,-0.6434497,0.5894068,0.062338814,-0.092040665,0.32632256,0.9061002,-0.35051847,0.5911698,0.78947484,-0.342265,-0.3711599,0.16464534,0.51080644,0.40787977,-0.7267574,-0.721401,1.2020705,-0.03349961,1.1313875,0.4280006,0.44594905
SRR5354065,-0.2530773,1.0264395,0.44837517,-0.0072685266,-0.4076281,0.61111563,0.04045066,0.3039544,0.4396615,0.9720155,-1.8189391,-0.8578763,-0.038267516,-0.5067529,-0.14819427,0.7751315,0.2073504,-0.363773,-0.44674656,1.3741442,-0.051077083,0.17980863,-0.15567419,0.489821,0.81336546,-0.5529593,-0.17842644,0.33751896,0.34741002,1.2121091,1.0440679,0.41171977
SRR5354067,-0.5170647,0.5190061,0.01745138,-0.06358218,-0.46581218,0.082727164,-1.2069412,-0.8727336,-0.1353902,0.29726475,-0.8085967,0.0405354,0.11148538,-0.14323379,0.3706707,0.07279518,0.10169654,-0.37462845,-0.91420776,0.3179303,0.18240748,-0.89557236,-0.4013415,0.60064363,1.2125732,0.33845907,0.15019956,0.47573546,0.3989931,0.88113624,0.33090413,-0.018018601
SRR5354069,0.0016617266,0.6671961,-0.13648328,1.2195257,-0.45070267,-0.11982433,-0.4372504,-0.83917373,-0.78517365,0.22375621,-0.45357332,0.1329755,0.08794392,-0.26443338,-0.059467386,0.6433737,-0.42274,-0.6054798,-0.36134207,0.54703295,-0.22494557,0.0016593006,0.17363432,0.99251693,0.49790314,-0.92141587,-0.85355073,0.57715595,0.08172631,0.16778708,-0.08657844,0.64271563
SRR5354070,0.883853,0.39466655,0.2709708,1.0538813,-0.44879845,-0.1980713,0.038162116,-1.0546352,-0.47245193,0.7122973,-0.7240455,0.8316528,0.19007002,-0.8469423,0.032237742,0.47050288,-0.08374734,0.3448683,-0.21057259,0.7787951,-0.1433421,-0.5601117,-0.017602412,0.886474,0.61279905,-0.772326,-1.1971573,0.34101298,-0.057903673,0.8624217,0.5997812,-0.041671917
SRR5354071,0.026253672,0.58109635,-0.2122754,0.7218664,-0.33253577,-0.5397928,-0.649543,0.11878322,-1.1540003,0.792454,-0.29398108,-0.20563507,1.0767419,-0.018039957,0.4443034,0.17460294,-0.24478352,-0.637345,0.17459992,0.7193975,0.036352694,-0.618356,-0.6396441,0.93238753,0.60780025,-0.52070487,-1.0525101,0.52346224,0.14769267,0.17614281,0.013384734,-0.21912633
SRR5354072,-0.53947634,0.252995,0.49172226,1.071963,0.08964627,-0.8405981,-0.6159078,0.38319537,-0.5488611,-0.1363395,-0.78511304,0.0736198,0.22332887,0.50523984,0.24992122,-0.6852467,-0.38134956,-0.43730387,0.628705,0.8968774,0.16556633,0.43256426,-0.5173663,0.38173178,-0.118065506,-0.27325597,-0.7665606,0.38765484,0.037537407,0.39740843,0.61788946,-0.1196506
SRR5354073,-0.43696213,0.41931117,0.049092192,0.20736608,-0.5740055,-0.32535487,-0.7165363,-0.30675882,-0.5101733,0.2347009,-0.7294713,-0.002221582,0.4911406,0.04498882,0.09428392,-0.23532596,-0.35085094,-0.5000636,0.120499946,0.43493623,0.2335814,0.14087562,0.66011566,0.062164348,0.24089685,0.5261408,-0.7195077,0.45460245,-0.28105417,0.71204656,0.5403441,0.2648813
SRR5354074,0.36765197,-0.23631245,0.034256473,1.1467054,-0.48057935,-0.12475306,-0.7005384,-0.50643533,-0.3396319,0.19927095,-0.3684759,-0.11345793,1.0331206,-0.20552267,-0.26590994,0.61449575,0.34161228,0.16441953,-0.35009927,0.87132454,0.53482413,-0.9873007,0.25125217,0.76723665,0.10350674,-0.7726622,0.016136186,-0.0017972789,0.5076149,0.64571136,0.16166514,-0.40555313
SRR5354075,0.42281166,0.11396617,0.41875857,0.36091068,-0.15578125,0.46848202,-0.80124444,0.20268902,-0.0504498,0.037829556,-0.28835365,-0.30278438,0.42079383,-0.24593969,-0.23524736,0.44770855,-0.21953669,-0.71914774,0.7753284,-0.13844016,-0.39346915,-1.0698103,0.49144432,0.7641994,0.79783046,0.17169948,-0.3316178,0.2376507,0.15706336,0.021321116,-0.13706195,0.21050091
SRR5354076,0.4011121,0.057329204,-0.9478733,0.19043225,-0.21508303,0.3119316,-0.2739421,-0.24814695,-1.4548023,0.068913065,-0.07307426,-1.2441696,1.4100709,-0.06019678,0.14620386,0.06698625,-1.0075436,-0.5201123,0.07558143,1.222565,-0.3437866,0.9495824,0.1966828,1.0016221,-1.2723705,-0.06496401,-1.5602921,1.0626484,0.4109824,0.377972,-0.75740767,-0.14052507
SRR5354077,0.12952259,0.45801297,-0.25965184,0.8769667,-0.5743806,0.055249684,0.20577416,-0.90689766,-0.43844894,0.22167714,-0.5742721,-0.14568864,-0.09698077,0.42049143,-0.13578993,0.5597748,0.1935213,-0.041982498,-0.22970071,0.792472,0.31288075,-0.8968423,-0.07476061,0.8173948,0.67463696,-0.19956748,-0.8328115,0.29694462,0.43794453,0.5035123,-0.036920935,-0.13170892
SRR5354078,0.41298643,0.19957264,0.00077775586,-0.3504199,0.042971477,0.076433286,-0.21693656,0.34764284,-0.24396133,-0.14190742,0.6483988,0.24065392,-0.9862728,0.6707967,0.27966443,1.3778044,0.037331577,-1.3938537,1.0706395,0.44327232,-0.22557883,-0.1060319,0.1523045,0.17142653,-0.94100195,-0.74530107,-0.92300224,0.099504784,0.46313134,0.13032643,-0.0035482463,0.42554504
SRR5354079,0.011529852,0.08626214,-0.030578813,-0.8860853,0.8575176,0.5350234,-0.376191,-0.64777887,-0.10598925,-0.6457966,0.11736028,0.10275579,0.063721545,1.0188138,-0.20579764,1.2332311,-0.5955216,-0.08257193,1.031374,0.45321068,-0.67255807,-0.770741,0.25826865,0.63653463,-0.42111894,0.29237977,-1.0873109,0.6845484,0.686832,-0.3209538,-0.19566163,-0.15728958
SRR5354080,0.1333841,0.33735693,0.56404734,0.9361211,-0.38886827,-0.50761044,-0.8877666,0.13773482,-1.0591713,0.5099751,-0.4250362,-0.1822355,0.61484617,-0.17813994,-0.27296945,0.6059558,-0.22252023,0.07044605,0.52034754,0.7872569,0.1824001,0.50420123,-0.6296079,0.15097307,0.021003976,0.058879048,-0.6376723,0.58698267,0.3651943,0.42225105,-0.7094464,-0.35151047
SRR5354081,-0.08384394,0.28785706,-0.046436403,0.3586523,0.5719772,-0.28965065,-0.44585592,0.32943755,-0.96658933,0.26019567,-1.0370095,0.26410517,0.5245587,0.74522996,-0.16301315,-0.5169517,-0.5244797,-0.12538615,-0.011962474,-0.5254431,-0.0810079,-0.4809948,-0.4876396,0.17858398,0.34309587,-0.16872312,-0.40697682,0.640949,0.4060803,0.21136071,0.88659793,0.4155063
SRR5354082,0.50529045,0.04846266,-0.5742343,0.8271229,-0.14602453,0.5006826,-0.4271779,-0.7269919,-0.6741841,0.2694044,-0.27425236,-0.23602031,-0.16197379,-0.5167073,0.1590998,0.33560833,0.6048831,0.09835053,-0.8212363,0.8923906,-0.6961332,0.3863864,0.08645722,0.37666795,0.5125274,-0.30170152,-1.648119,0.09696408,0.69150716,1.170335,0.6044829,0.36634845
SRR5354083,0.04057523,0.43347123,-0.25793114,0.55718917,-0.40625188,0.39993203,-1.0205765,-0.29871866,-0.43736574,0.1000513,-0.3890285,0.6249272,-0.15721565,0.22053641,-0.017643254,0.13875592,-0.13855757,-0.93147755,0.050429218,0.45629492,0.5252697,-0.6143756,0.045093637,0.38507324,-0.42823264,0.36816803,0.29819313,0.26047993,-0.104584575,0.5417945,0.7295343,0.103555866
SRR5354084,0.5870119,-0.30657285,-0.30619666,0.6773165,0.2925675,0.0015493432,-0.22496204,0.14015722,-0.11076474,0.1578246,0.087298214,-0.7088003,0.27448645,-0.021567471,0.09958108,0.39078405,0.18981045,-0.63250744,-0.05542108,0.88588506,-0.6487832,-0.83901477,0.63430965,1.0538083,0.16885136,-0.20734856,0.3676229,0.7538572,0.43937394,0.70866805,0.52451116,0.0028004043
SRR5354085,-1.0769093,0.071770035,0.6846963,0.33181155,-0.3139249,-0.033199236,-0.45793247,0.43425953,0.31867453,0.5111412,-0.5361244,0.0710586,0.79201055,-0.41822556,-0.39306056,0.02080888,0.5118207,0.56304395,0.57868767,-0.45636845,-1.3416553,-0.7096298,-0.6505401,0.8524028,0.090803355,-0.28790376,-0.1577385,0.8018052,0.8281133,-0.13522612,-0.055737462,-0.45378605
SRR5354086,0.36089447,0.4819849,-0.045957495,0.39864767,0.19691257,0.37215778,-0.2848571,-0.65353113,-0.44052878,0.2628785,-0.5195213,0.02132003,-0.27822733,-1.0849267,-0.2004329,1.28426,-0.63826305,-0.50846297,0.103737466,1.3425939,0.6078132,-0.37325278,-0.059327375,0.5137231,0.08712648,-1.605205,-0.09122276,0.86486584,0.4464652,1.3585442,0.084926516,0.27353185
SRR5354087,0.32620257,0.8205866,-0.15235454,0.22840123,-0.24903029,-0.37425917,-0.10394838,0.0017428736,-0.063780285,0.15092488,-1.080096,-0.12020068,-0.19221663,0.00800498,0.22195551,-0.27022618,-0.12063785,-0.49639368,0.40861344,-0.2508516,0.22971395,-0.0626648,0.5150034,0.4176468,0.19452913,0.14893563,-1.6014603,0.21735382,-0.16609174,0.5008569,0.7253401,0.44241697
SRR5354089,-0.08755567,0.4752637,0.10821038,0.6238181,0.14318526,-0.32998735,-0.32787156,-0.08803762,-0.6529222,0.5133024,-0.389547,0.304226,0.58770734,-0.001530556,0.41977128,0.96682835,-0.22596397,-0.71564764,0.51997846,0.90656155,0.61802375,-0.7068298,-0.34240866,0.06766149,0.85957396,-1.2177303,0.0009499415,0.05137096,0.16443342,0.040819094,-0.4358692,0.13644579
SRR5354090,0.6357969,0.0055370107,-0.5350884,0.48089305,-0.060538042,1.0593896,-0.475052,-0.5846818,-0.7549918,0.097047605,-0.09912285,-0.0851613,0.6573774,0.11174527,0.22256084,0.83272916,0.008944766,-0.32265693,-0.13262992,0.8498877,-0.31167424,-0.08952581,0.27654713,0.28250068,0.042611267,-0.5953009,-1.0584458,0.32037023,0.535252,0.8045012,0.28433678,0.15961763
SRR5354091,0.13874789,0.24689978,-0.076415405,0.17865954,0.17856896,-0.89165235,0.52868026,0.22842039,-0.27111354,0.16340634,-1.1281463,-0.20995821,0.38685203,-0.35167137,-0.13174462,0.63608235,-0.13414097,-0.98109967,0.64598054,-0.09385404,-0.012511329,-0.32768232,-0.7459658,0.62354636,0.6950832,0.23368144,-0.6549646,0.40521944,0.4843219,1.0973108,-0.040599942,0.19654155
SRR5354092,0.8015244,0.7984603,0.11344425,0.42799023,-0.20361918,0.46854573,0.43230084,-0.797736,-1.2200469,0.21453673,-0.5694628,-0.03870054,-1.00996,-0.42765415,0.24142441,1.4517622,0.6823807,0.043582104,-1.2071579,0.320453,-0.54271334,-0.20024632,-0.8903581,0.69040644,0.31578955,-0.9031533,-0.7223887,0.43162793,0.6067219,0.7739021,1.1450638,-0.2080065
SRR5354093,-0.00808982,0.59498924,0.043829575,0.5265012,0.346062,-0.8492937,-0.5665283,-0.08028137,-0.121029586,0.128484,-0.11811039,0.3019719,-0.04238866,0.042279318,-0.11589379,0.49459523,0.21540636,-0.33682683,0.18118848,0.6594894,-0.90027297,-0.9517602,-0.1238976,0.21527353,0.64493054,-0.31084365,-0.20979032,0.68508226,0.66653144,0.6996542,-0.090715826,-0.09962094
SRR5354094,-0.046486042,0.28140396,-0.29758728,0.059604846,-0.6806825,-0.46382007,-1.2075598,0.444949,-0.24093209,0.35130727,-0.77843845,-0.43845195,1.332639,-0.15142712,0.05818338,-0.15141787,0.4660066,-0.48398814,0.14863324,0.64849806,-0.304848,-0.6664238,0.20282379,0.3730663,0.012238799,-0.45356652,0.2444418,0.96243817,-0.35949245,0.8759255,0.14453147,0.16232269
SRR5354095,-0.87395644,0.94615316,-0.43441463,0.122205466,-0.32026783,0.7243717,0.43195954,-0.2598844,-0.026253331,0.35580713,-1.832814,0.00094975356,-0.48262292,-0.35512966,-0.32769772,0.6586408,-0.4221822,0.45591804,0.5089711,0.7043601,-0.14307882,-0.707687,-0.31625324,0.019741347,0.6168038,0.10580693,-0.90379226,0.45451817,-0.18899705,0.9082077,0.66033465,1.1619712
SRR5354096,0.22761574,0.92816466,0.11748853,0.53702986,0.11475634,-0.8033698,0.069531724,-0.03296779,-0.43486097,0.098764926,-0.73671883,-0.35613233,0.21294396,-0.21786135,-0.21731196,0.33566397,-0.077015184,-0.5455345,-0.25261655,0.46748006,0.36121827,-0.41424903,-0.009657391,0.33338273,0.34035417,-0.63710415,-1.4637283,0.6025132,0.4514849,0.47269773,0.80674213,0.37439483
SRR5354097,0.8281444,0.071908556,-0.3742466,0.6359106,-0.8339543,0.50484633,0.077745736,-1.5201054,-0.56947833,0.10777905,-0.3467309,0.40379405,-0.058245424,0.10522985,0.47114152,1.1972413,0.43610153,-0.41963527,0.12125966,1.3181169,0.3471953,-0.09288282,0.44439346,0.44345322,0.32816407,-0.8125325,-0.86047244,0.3675603,-0.20872039,0.78367835,0.40109742,0.4913248
SRR5354098,0.37417567,0.09991694,0.39361802,0.9678453,-0.43357834,-0.4211452,-0.2894635,0.20160393,-0.27486217,0.32116753,-0.61057657,-0.3031346,0.6653746,0.16778839,0.09901598,0.2823361,0.6339501,-0.60583687,0.40190828,0.13674743,-0.77791506,-0.20418622,-0.13560109,0.3387396,0.32646504,-0.4507296,-0.275047,0.7010734,0.80841476,0.60878205,0.3815886,0.016235052
SRR5354099,0.093619764,0.29804167,-0.67534804,-1.6542463,0.24026795,0.17833208,-0.310755,0.19460176,-0.4730708,-0.5358414,-0.7466072,0.60299844,-0.54506075,0.697827,-0.32880628,0.7884227,0.035811435,-0.696997,0.5167936,0.16449168,0.05633654,-0.44510138,0.21300033,0.67370224,-0.7646281,1.0693505,-0.7122009,-0.09297547,1.165167,-0.4653303,0.08991004,-0.06779433
SRR5354100,0.05396066,0.7381402,-0.081343405,-0.10094315,0.44857332,0.1349069,0.1397532,-0.88183486,-0.25724474,-0.08751191,-0.7093325,-0.49158585,0.6474852,-0.040160276,0.10036074,0.09062654,0.0056647896,-0.17963305,0.2408775,-0.12258628,0.15841442,-0.21868652,0.24662,0.46319056,-0.34534666,-0.37974977,-1.5562978,0.2544015,0.046264376,0.4706047,0.18483536,0.36590308
SRR5354102,-0.5610883,-0.004193222,0.6500529,-0.0130545795,0.8049983,-0.04359962,-0.07596612,0.2568208,-0.83544374,0.2982362,-0.68162787,0.8035982,-0.084860556,1.1577255,-0.20226924,0.48399898,0.18876149,-0.6255239,-0.08836972,0.3681805,0.8185078,0.28335124,-0.7585765,0.5780759,-0.7479228,0.4580967,-0.6509255,0.46156403,0.034165014,-0.03452356,0.07043063,-0.516202
SRR5354103,-1.0903264,-0.67222726,0.36381108,0.63870084,0.11813516,-0.37963194,-1.3193543,0.74470466,0.5888046,0.42057574,-0.46435547,0.1016393,0.95359,-0.30898187,-0.6276349,-0.10081298,-0.3798022,-0.22551636,0.31643194,0.81178725,-0.39641997,-0.6872513,-0.25333884,0.59947836,0.36949915,0.31304625,0.005920495,0.64846754,0.097114556,0.34070867,0.3357473,0.011279664
SRR5354104,-0.13041893,0.23377,-0.2625529,0.39190885,-0.67617434,0.6656396,-0.32177594,-0.91758484,-0.5771445,0.20570561,-1.075842,-0.25115195,0.48304614,-0.09448037,-0.2550032,-0.036605407,0.591857,0.21975183,-0.3617087,0.7167302,0.80572724,-0.6531567,-0.045733005,0.3350986,-0.07078684,0.37190953,-0.64671224,-0.19831735,-0.023157304,0.87349856,0.7409373,0.15383492
SRR5354105,0.5319006,0.40322405,-0.31146148,0.02690809,0.13810469,0.85679823,-0.34492978,-0.57583165,0.053204063,-0.0050367033,-0.40104795,0.10268841,0.18717767,0.11671503,0.18270555,0.3370185,0.39674553,-0.36114892,-0.07997934,0.6340758,-0.17776671,-0.8895444,0.16578032,0.4586757,-0.10535279,-0.11874946,-1.0587032,0.44967434,0.22496921,0.81610405,0.34674856,0.35159922
