Run,0,1,2,3,4,5,6,7,8,9,10,11
SRR5353698,-1.3588756,1.8088368,-0.84973294,0.348954,-2.5236912,-1.2051582,-0.8463642,-0.6767035,0.0055645034,-1.0407637,-0.10008861,1.124315
SRR5353699,-1.7551415,1.8581904,-1.1566703,0.42946273,-1.8369753,-0.8379724,-2.290609,-0.76638633,-1.0909117,-1.0099033,0.75352395,1.151723
SRR5353700,-1.9624789,0.58096695,-1.0300009,0.95996803,-0.061317258,0.8118351,0.8537509,0.5453116,-0.04293655,-1.3700986,-0.6051545,1.1246892
SRR5353701,-1.0063212,-0.69500583,-0.9629746,0.48860985,-1.2986816,-1.0871601,-1.1515173,-0.5051739,0.54363024,-2.4317896,-1.8675194,1.0009629
SRR5353702,-1.8334674,0.02564842,-0.9191361,1.8464081,-2.157667,-0.7602693,-1.1671718,-1.2389593,0.38146177,-0.7124576,-1.5220172,1.2408047
SRR5353703,-1.3648912,-0.6660333,-1.0256498,0.1530249,-1.4207848,-1.371941,-1.2292053,-0.59822077,0.37368348,-2.210223,-1.037311,1.3665857
SRR5353704,-0.65794826,0.40025878,-1.5088346,-0.6826364,-1.5810913,-0.6841672,-1.3236748,-0.604007,0.1037442,-2.3049374,0.29280698,0.6191255
SRR5353705,-0.9002543,2.4679835,0.79508764,1.2200894,-1.4586452,1.1979758,-1.9903402,0.05393967,-2.2254672,-0.89862484,0.88611555,0.5024343
SRR5353706,-1.1262474,0.10261202,-0.9029106,0.6089556,-1.341157,-1.490427,-1.4601125,-0.2942841,0.77269554,-1.7284725,-1.4712892,1.199373
SRR5353707,-2.2411478,1.9971998,-0.06413933,0.34013528,-1.8681145,1.2048569,-1.5395141,0.10095276,-2.0102425,-1.0727836,0.41938174,1.3051487
SRR5353708,-0.49503645,-1.106599,0.034780547,-0.6345048,1.0340132,-2.0213385,-0.7472624,-0.73248,1.7793349,-0.2732551,-0.56801426,0.4701429
SRR5353709,-1.4152329,-0.30048084,-1.0786191,1.0967665,-1.8806602,-1.2914226,-0.6434257,-1.4775734,0.32943344,-1.4684438,-2.2568352,1.1823806
SRR5353710,-2.1389146,0.37963396,-1.6487226,0.22777493,-2.3147364,-1.3674437,-0.90198874,-1.1420463,0.16978946,-1.5839052,-1.2596561,0.5753221
SRR5353711,-0.880976,0.9343356,0.14460205,0.8268235,-2.240609,-0.25805715,-2.41945,-1.2732316,-0.24289685,-0.95831496,-1.1446383,0.19673702
SRR5353712,-1.2676592,1.6015832,-0.5343107,1.0846771,-2.364504,0.42740417,-2.3365998,0.3195215,-1.062255,-0.25617254,-0.4760046,0.9930445
SRR5353713,-1.238287,-0.01833041,-1.2339714,0.7471441,-1.6180681,-1.4719461,-1.6994736,-0.7476405,0.14821008,-1.3221017,-1.1636424,1.657504
SRR5353714,-2.0261843,2.554165,0.71948546,0.85817283,-2.2476227,0.21704271,-1.8359377,0.013702251,-2.2949765,-0.67267346,0.4386266,0.91532004
SRR5353715,-1.179839,0.009218216,-1.4226059,-0.7557512,-2.2897646,-1.265562,-0.51687276,-0.019236296,-0.062204365,-1.882932,-0.10389097,1.5071697
SRR5353716,-0.8269216,-0.37998068,-0.9711341,0.9894817,-1.364952,-0.8755113,-1.2408924,-1.2945613,0.74043703,-1.9650522,-1.7357063,0.75870425
SRR5353717,-1.2922546,1.1668057,0.33047003,0.6691873,-2.8987253,-0.6693337,-1.95186,-1.6486537,-0.6734465,-1.8281724,-0.336919,0.18567926
SRR5353720,-1.5519181,2.4351301,-1.6665963,0.047286067,-3.0777705,-0.22932245,-1.4957107,-0.41808778,-1.3375,-0.95024997,0.38336414,0.5717788
SRR5353721,-1.71757,0.3349027,-1.837313,0.4493316,-2.8088865,-1.4834725,-0.7957677,-1.1371065,-0.46362215,-1.1114825,-1.3276565,1.0814286
SRR5353722,-1.1742868,1.3028032,-1.532496,0.20338275,-2.951213,-1.2554435,-1.0143821,-1.0429338,-0.16415408,-1.6044,0.14386204,1.1646992
SRR5353723,-1.2149525,0.30522108,-2.0474248,-0.0071691684,-1.9137566,-1.7736872,-1.5189773,-0.50733805,0.2156119,-1.5818119,-0.38520384,0.64983517
SRR5353724,-1.8136771,1.6471313,-0.6001787,0.6222522,-2.209836,-1.262898,-1.837315,-0.46457767,-0.8881856,-0.94278735,0.05920949,1.2861072
SRR5353725,-2.8074896,0.7477838,-1.4183837,0.49140984,-2.7560875,-1.4386936,-0.7226291,-0.81877095,-0.76584685,-0.668384,0.39269882,0.19129428
SRR5353727,-2.0884643,2.086012,-0.10376747,1.1740141,-2.3437324,0.0021688808,-1.3978751,0.0045495853,-2.207818,-0.9669258,-0.7046635,1.6263034
SRR5353728,-0.5314645,-1.1895299,-1.1928451,-0.29283926,-0.5535564,-1.6762751,-0.41226724,0.3162309,0.6863649,-1.8364573,-1.2341907,1.8254759
SRR5353729,-2.0730853,0.25436735,-0.8799138,0.62012035,-2.1740012,-0.72527736,-1.0242219,-0.5519851,0.2815013,-2.2197716,-0.7574299,1.4584546
SRR5353730,-1.7324618,0.84319717,-1.3372463,-0.1769813,-2.248815,-0.5334963,-1.9359353,-0.55178803,0.17832053,-2.113777,-0.6451711,0.56218135
SRR5353731,-2.320428,0.9982657,-1.6430829,0.15608841,-3.281447,-0.68600845,-1.2849609,-0.13168034,-1.3431818,-0.20306571,-0.08677065,0.61450315
SRR5353732,-1.2347813,-0.10821982,-1.2397703,-0.0049943943,-2.143055,-1.4037398,-1.2760284,-0.94903564,0.2131483,-1.8636358,-1.5584111,0.92054176
SRR5353734,-1.9515028,-0.47151488,-0.8682029,0.61565804,-2.148494,-0.37299475,-1.2321324,-0.53512406,-0.30724075,-2.0823755,-1.7331474,1.2159876
SRR5353736,-1.4293727,2.1254058,0.059458874,0.8082811,-2.7951128,1.4068512,-1.6359656,-0.52781445,-1.4489597,-0.9999618,0.2619962,0.5837282
SRR5353737,-1.217328,0.006971225,-1.2046709,-0.025157236,-1.8786283,-1.30476,-1.6478244,-0.5512021,0.17108178,-1.9828964,-0.49816686,1.2142822
SRR5353738,-1.8881034,0.25977126,-0.9226762,0.7336966,-2.4454854,-0.695624,-1.1025736,-1.6874369,0.35922578,-2.232708,-1.7535176,0.5340776
SRR5353740,-0.7002239,-1.4133044,-0.23719732,1.1607425,-0.536924,-0.033896565,-1.8171964,-1.5399991,0.6128426,-2.6300194,-1.3999971,0.36261764
SRR5353743,-2.0177388,1.5354531,-1.3525343,0.6224716,-3.1374726,-1.1987715,-0.90230477,-0.43590665,-1.5364627,-1.1339567,-1.2883883,0.87632835
SRR5353744,-0.63046235,-0.15978879,-0.8405037,-0.75093496,-1.5774858,0.21340905,-0.6610877,1.0378189,-0.8462114,-2.1919396,0.21150233,1.7000871
SRR5353745,-1.9034379,0.05495501,-1.5883136,0.88168806,-2.529287,-0.9232467,-1.3489444,-1.135476,0.54088825,-1.7024552,-0.94170815,0.11333252
SRR5353746,-1.4641507,-0.44599974,-1.8609934,0.008115198,-1.867759,-1.4104694,-1.2009703,-1.7767689,0.5310659,-1.8946894,-0.96182615,-0.065285556
SRR5353747,-1.335769,1.0228713,-1.0888985,-0.7755631,-2.2943108,-0.9157807,-1.679424,-0.9683446,0.1621384,-1.981872,0.2606181,0.34996894
SRR5353749,-0.21091843,-0.15932155,-1.6298658,-0.35198873,-1.1103194,-1.1391213,-1.5661066,0.9769202,-0.11451471,-1.6351612,0.30850554,0.8583676
SRR5353750,-2.216221,1.8753971,-0.9413792,0.6087095,-2.9973352,0.152583,-1.0886809,-0.20930842,-0.5303314,-1.166458,0.19407329,0.5427952
SRR5353751,-1.2347752,0.1379017,-1.0270095,-0.27561587,-1.9643893,-1.7875863,-0.96860087,-0.58483213,0.55455893,-1.4138964,0.1246973,1.2769668
SRR5353752,-1.9041878,0.7223626,-2.0986228,1.0761007,-2.496881,-1.3311908,-0.1664454,-0.93279856,-0.13592908,-1.5343161,-1.7378955,-0.023005726
SRR5353753,-2.3306224,0.8905731,-1.451234,1.4311883,-1.3790412,-1.4336458,-1.8084354,-1.3672953,-0.13454759,-0.8855092,-0.7478712,0.9601334
SRR5353756,-1.3442695,-0.35028338,-1.5865079,0.18881066,-1.7146266,-1.8704274,-1.311901,-0.75400585,0.4422128,-1.6077824,-0.99213105,0.8340662
SRR5353757,0.61851156,0.35291195,-0.9449447,-0.44499618,-0.84145695,-0.03832724,-0.2408542,1.2643559,0.2000722,-1.9133176,0.12352844,1.6931351
SRR5353758,1.0536255,-1.2996786,-1.6426843,-0.5899007,0.6781785,-2.404619,-0.27450404,1.3880472,0.12095698,-0.69326824,-0.059327796,0.0492104
SRR5353759,-1.9763478,-0.9666616,-0.6845809,1.4668589,-1.6018424,-0.6018526,-1.1450912,-1.4738073,-0.24994329,-1.6431977,-2.566756,0.8649979
SRR5353760,-1.8629996,2.1484933,-1.5239218,-0.414753,-2.4606082,0.25260645,-2.2700772,-0.535158,-1.2373703,-1.0423499,1.2738333,-0.9617877
SRR5353762,-1.0492637,-0.9187548,0.16643567,0.7361007,-0.7123442,-2.0088928,-0.7985996,-1.6774069,0.5390186,-1.4215508,-1.5570648,1.2274475
SRR5353775,-1.7098427,0.6012032,-1.104366,0.78377545,-2.6567132,-0.33439475,-0.9485321,-0.45622742,-1.0876217,-1.5137011,-0.73861533,1.9388922
SRR5353780,-1.7456809,0.73749244,-1.6488174,0.4246076,-2.3497267,-1.7324563,-1.1132842,-0.36260974,0.36165127,-0.9992394,-0.660213,1.2496874
SRR5353791,-2.3984392,0.057583507,-1.0550897,1.8082075,-1.0599046,-1.1200106,-0.7649391,0.01739183,0.31599978,-0.99179846,-1.2718412,1.6492747
SRR5353796,-2.0520942,0.3105116,-1.6636201,1.1026223,-2.2464027,-1.5901169,-0.40950382,-1.2227199,0.28904402,-0.57841265,-1.3256834,1.311415
SRR5353797,-0.69894964,1.4753021,-0.28840762,1.3315508,-1.6798768,-1.4559189,-1.871187,-0.25519878,-1.3397093,-0.733254,-0.9275637,1.5364345
SRR5353799,-2.1675093,2.6146004,-0.10636388,0.9885384,-2.1190064,0.7218904,-1.7678356,0.17732696,-2.6446373,-0.4733889,0.33807164,0.9071846
SRR5353803,-1.452817,0.28674084,-0.24604194,1.696226,-2.073975,-0.5615142,-0.53139186,0.011941373,-0.28454238,-2.2642875,-1.3845919,1.6712914
SRR5353804,-0.78975,0.20297892,-0.9620217,0.38229185,-1.1680665,-1.4202011,-1.5912181,0.77769756,0.20156264,-1.9427816,-0.47737098,1.3379383
SRR5353805,-1.5146052,0.47501057,-1.7921884,0.41230163,-2.6442652,-1.9066408,-0.68626136,-1.3259615,-0.20833203,-1.2081767,-1.4207681,0.9709495
SRR5353807,-1.9605551,1.0344334,-1.5625689,0.33014616,-2.5883384,-1.2930272,-0.93535703,-0.9625268,-0.49427775,-1.6498789,-1.4312339,0.82124025
SRR5353809,-2.2199156,0.459805,-0.9454361,1.1762677,-2.3976693,-1.066505,-1.2716957,0.13826561,-0.96226823,-1.0361547,-1.0918645,1.1805642
SRR5353810,-1.8811629,1.293126,-0.92180514,1.1456808,-1.8973961,-0.45489666,-2.0404887,0.09864955,-1.4476851,0.26275715,-0.9175164,1.8208076
SRR5353811,-0.56109285,-1.6326475,-0.93179566,0.4626469,0.2899053,-1.1178793,-0.20503727,0.7647012,0.6452738,-2.1096325,-1.5998433,2.0613735
SRR5353812,-1.3055505,-0.3152414,-0.805388,0.45194274,-1.2876536,-1.1822678,-1.4470245,-0.4851895,-0.009240866,-2.3003898,-0.8622316,1.9008505
SRR5353813,-1.5152383,0.43224776,-1.7667223,1.246877,-2.4749703,-0.7285269,-1.5179858,-1.5104209,-0.86816096,-1.3194418,-1.2732751,1.1224877
SRR5353814,-1.0723969,0.88069355,-1.3096122,0.4906885,-2.114716,-1.8401934,-1.322679,-0.3879978,0.3697666,-1.7862914,-0.87502944,0.7724513
SRR5353817,-1.7341175,0.04827573,-1.0139943,1.0851114,-1.9506456,-1.127718,-1.5407958,-0.91064066,0.2714368,-1.3516203,-1.1451733,1.3874142
SRR5353818,-2.5019243,0.36361498,-0.72704166,0.83481985,-2.3556457,0.18567748,-1.6635752,0.049861446,-0.009779081,-0.9543478,-0.17075719,1.1850699
SRR5353819,-1.5587806,0.32617915,-1.249038,0.2038917,-2.4524095,-1.1880506,-1.4744431,-0.9410964,0.22437376,-2.021865,-0.66216767,0.95852065
SRR5353820,-1.8052582,0.18009456,-2.1610641,0.19623375,-2.1318903,-1.7767981,-1.0368747,-1.8039068,-0.3170269,-0.9072552,0.10172679,0.6627395
SRR5353821,-2.5517938,1.368503,-0.9231827,0.87534624,-3.0062265,-1.10084,-1.1387603,0.07629825,-1.064224,-0.60416424,-0.87916714,0.7265804
SRR5353822,-1.7664253,2.33774,-1.095863,0.6635511,-2.6183758,0.1532098,-2.1567328,0.058750033,-2.0593336,-0.3230863,0.29134232,0.7835113
SRR5353824,-2.710043,0.5599688,-0.42587104,0.95974386,-2.9952793,-0.36256438,-2.171414,-0.6888282,-1.1185371,-0.44568992,0.23239492,0.43292937
SRR5353825,-0.56670403,1.0147557,0.2697022,2.1644015,-2.10284,0.47736698,-1.1803976,0.24978842,-1.4390725,-1.8162824,-0.10119957,1.7802855
SRR5353826,-2.4344523,1.9130104,-0.87807417,0.7631212,-2.3249836,-0.49371064,-2.0814395,-0.24428947,-1.6503369,-0.6426668,-0.66009057,1.355712
SRR5353827,-2.083048,1.3284202,0.84734637,1.8525447,-3.0462077,0.3813547,-0.3812849,-0.4252972,-1.1548591,0.109178334,-0.31828904,1.043265
SRR5353829,-2.8996851,1.1400237,-0.78568155,1.0339004,-2.2810972,-0.16894132,-0.88218427,0.84978616,-1.571602,-0.31797457,-0.9448842,0.8612018
SRR5353831,-0.30962795,0.53896284,-0.28040615,0.0460597,-1.6717452,-0.8066322,-1.6316323,-0.011477351,0.21516332,-2.212815,-1.2651285,0.9797125
SRR5353832,-1.4833211,-0.6770129,-1.3111353,1.5610074,-1.6837866,-1.8595521,-0.4146804,-0.9303577,0.41845036,-0.4279387,-1.4709903,1.4773552
SRR5353833,-1.6226175,-0.113542974,-0.8897096,-0.91335404,-1.329239,-1.6289005,-1.2833021,-1.4960058,0.34500164,-1.8412,-0.04546257,-0.08915978
SRR5353834,-2.4386532,1.8882813,-0.004238464,1.4080787,-2.8702693,0.549662,-1.4330777,-0.052716423,-1.8460234,-0.012127619,0.2057219,0.7777414
SRR5353835,-2.1150782,0.10885895,-0.89828306,0.26432613,-2.122738,-0.745725,-0.9338865,0.118112326,-0.49421346,-1.4049673,-1.0019064,2.138078
SRR5353836,-1.4364846,1.6441373,-0.98259103,-0.13202117,-2.2323573,-0.377828,-1.4230675,-0.16326402,-0.3575552,-1.8585204,0.4145438,1.6761186
SRR5353837,-1.9568545,1.227677,-1.6161028,0.8306258,-1.7794158,-1.5742894,-2.1625736,-0.12287433,-0.58628327,-0.61175466,0.27215677,0.7236673
SRR5353841,-2.0416932,0.74813503,-0.83205634,0.5680039,-2.8129861,-1.286227,-1.2131495,-0.9055904,-1.0245785,-1.6407554,-1.4347646,1.3194304
SRR5353842,-0.3027575,-1.112675,-0.8235911,0.34280837,-1.2100265,-1.4866234,-1.0307586,-1.7733519,0.20759413,-1.8940347,-0.9162581,1.2358109
SRR5353843,-1.217973,-0.9056566,-0.8121515,0.862702,-1.372366,-1.2725282,-1.3866724,-1.138474,0.60843027,-1.754952,-1.4530152,1.4133314
SRR5353845,-1.904425,0.54023856,-0.76059264,-0.044957336,-2.9093208,-0.33996817,-1.48141,-1.2295806,-0.48248795,-2.3002315,-0.6129386,0.9559013
SRR5353847,-1.6566356,0.28618693,-1.4596866,0.7124642,-2.422364,-1.0901096,-1.360628,-1.6695096,0.7328637,-1.8346757,-1.1671672,0.22184591
SRR5353849,-1.6808532,0.58754635,-1.2404947,0.99291086,-2.5310423,-0.060634643,-1.7931896,-1.3501116,-0.4253171,-0.6601532,-1.7586977,0.46787512
SRR5353850,-1.7510849,0.32900214,-0.49704108,0.9859915,-2.2684155,-0.7597746,-1.3338404,-1.4889423,1.028697,-0.87286955,-1.1765381,1.0799159
SRR5353852,-1.3061237,0.5633543,-0.9450762,1.3953891,-2.0307643,-1.9176364,0.014823254,-0.09936281,-1.7153164,0.8896131,-1.4863774,1.8233169
SRR5353853,-1.2219234,1.0611516,-0.89788586,0.20899789,-1.3243227,-1.0689797,-2.238136,-0.40032655,0.36808753,-1.0983078,0.52513087,0.2218942
SRR5353854,-2.1487772,0.80048656,0.3789173,0.26997507,-1.8314798,-0.80623543,0.018736517,-1.8823792,0.63753355,-0.5351781,-0.5203965,-0.02586175
SRR5353855,-2.0767076,-0.3018601,-1.2955179,0.044251222,-2.1785276,-0.9062415,-0.20444444,-0.6184865,-0.23683488,-2.1037357,-1.4474062,1.1215576
SRR5353856,-1.4597118,0.42285788,0.1972194,1.9049072,-1.0795115,-1.4338684,-1.6204997,-0.8868687,0.6435956,-1.8586335,-1.5696573,-0.29131386
SRR5353857,-1.4589394,-0.89095116,-2.1996446,0.9155031,-2.0624554,-1.015018,0.9084587,-1.0128229,-0.82312846,-0.043977965,-1.8985816,0.93253666
SRR5353858,-1.1959456,-0.5186778,-1.9406968,0.6742045,-1.5565835,-2.1858048,-0.29984915,-0.7704997,-0.31961712,-0.3488197,-1.806056,1.3510971
SRR5353861,-1.5503001,-0.09333208,-1.7226678,0.8414107,-1.5026402,-2.5783043,0.30279258,-1.2941189,-0.97606206,0.35193932,-1.967288,1.1477761
SRR5353863,-1.6901643,0.5885474,-1.3613356,1.9393765,-1.3569015,-1.6442068,-0.29099393,-0.89272374,-1.329638,-0.28415325,-1.441492,2.1953044
SRR5353864,-1.6178758,-1.0706196,-1.7609166,1.9849879,-0.8831375,-1.3080959,0.09068045,-1.2987996,-0.64093345,-0.5460403,-2.629489,1.218591
SRR5353865,-2.2051184,1.8359741,0.20405564,0.33126834,-2.2919912,-1.5384792,-0.05592342,-0.738356,-1.3013364,0.5115366,0.38537836,1.1328309
SRR5353866,-1.2605268,-0.6477058,1.5053667,0.39377686,-0.39670044,-0.61171085,-0.6665038,-1.3638997,-2.3653169,-1.4664179,0.1454525,0.96853817
SRR5353867,-1.8735708,-0.36134708,-2.369638,-0.39659992,-1.1084849,-2.0572288,-0.866265,-0.92656523,-0.3165982,-1.3260888,-0.71896106,-1.0187384
SRR5353869,-2.06094,-0.33279735,-1.1729064,0.49907786,-2.1304553,-0.3179278,0.09491899,-0.81882524,-0.6639902,-2.2177165,-1.9583783,1.5390508
SRR5353870,-1.4447945,0.3993309,-1.5129354,0.98557067,-1.7766101,-2.6423473,0.11986625,-1.4163038,-0.7489184,0.2573224,-1.449155,1.2979493
SRR5353872,-1.6790116,1.4070287,-1.4908651,-0.23426737,-3.3060327,-0.96907383,-0.7735696,-0.6892879,-1.272897,-1.2748504,0.56063443,1.0245767
SRR5353873,-1.0047354,-1.3061972,-0.34436554,1.6531594,-0.4425734,-1.6161131,-0.71520287,-2.410489,-0.6318739,0.37459576,-2.0418637,0.73733926
SRR5353874,-1.5205183,0.3313818,-1.415191,0.89133894,-1.8078696,-1.8789289,-0.057612058,-0.15637296,-1.3220211,-0.74141765,-1.4868877,1.9858646
SRR5353875,-1.3032309,0.044227194,-1.7970326,0.9526153,-1.7215198,-2.549978,0.47803378,-1.0817897,-0.7430817,0.14649242,-1.9037563,1.3619777
SRR5353876,-1.6801862,0.56594235,-0.8421378,0.070771605,-1.9646691,-2.7723486,-0.4393741,-1.1193751,-0.75708604,-0.9858512,-0.23546807,0.62499315
SRR5353877,-1.3285589,1.1357453,-1.823223,0.9078051,-1.6265047,-1.61212,-1.8330723,-2.2486112,-0.5897157,0.5757221,-0.97719413,0.08277582
SRR5353878,-2.0252807,-0.3951651,-0.87819916,1.5417964,-1.6209491,-0.8558811,-0.8465159,-1.1199286,-0.22104135,-0.91215545,-1.5587476,1.9063797
SRR5353880,-1.7491751,0.5170046,-1.4100473,1.450199,-2.2393167,-2.0253108,-0.01411872,-0.8956489,-1.0120099,0.18871813,-1.9604656,1.4906851
SRR5353881,-2.4276543,1.2848138,-0.075334035,2.112263,-1.3667036,-0.4955752,-1.5995268,-1.1248316,-1.4238514,0.25785238,-2.2429357,0.75009674
SRR5353882,-1.4334435,0.09172757,-1.5297173,0.6671109,-1.7529545,-2.3293996,0.49849284,-0.4714867,-1.3187144,-0.2314903,-1.8426408,1.848424
SRR5353883,-3.1266093,0.2952236,-0.86573374,0.4156572,-0.82738554,-1.5116085,-0.5852004,-1.2781196,-0.6140382,0.58920133,0.13838717,0.93866664
SRR5353884,-1.3536705,-0.03966499,-2.2879739,0.9010207,-1.3572392,-2.6496048,-0.17092863,-0.9640262,-0.5121383,-0.18808582,-1.6749668,1.2745843
SRR5353886,-1.0153184,-0.6397687,-2.2998633,0.78060424,-1.2895106,-2.708014,0.2983779,-0.97544557,-0.2830741,-0.32620382,-1.3683363,1.1644623
SRR5353887,-0.11836934,-0.7015545,-1.417407,0.30112842,0.20337053,-1.3347695,0.40802068,0.8628929,-0.18592355,-2.2042239,-2.1062067,1.5939746
SRR5353888,-2.2223518,0.26887077,-2.154469,0.40699396,-1.8600103,-1.7035432,0.6218185,0.26272368,-0.38929734,-1.0597727,-0.40370542,0.14161476
SRR5353891,-1.0840555,-0.23734285,-1.6023835,1.1130289,-1.2365184,-2.3953319,-0.0026427917,-0.9077439,-0.302358,-0.51244587,-1.955228,1.8569989
SRR5353892,-1.2778726,0.56127524,-2.299602,0.000774879,-2.5359776,-1.6369531,-0.0018140376,-2.4224544,-0.8590217,-0.6092121,-1.1352363,-0.0035125485
SRR5353893,-1.2020404,-1.0518117,-1.4897888,1.3728942,-0.52032787,-1.9365056,0.07941985,-1.3963344,-0.019050404,-1.0225406,-2.0042346,1.2760745
SRR5353894,-1.6852642,-0.55804235,-0.24437352,2.008386,-0.25550935,-1.9619987,-0.46100152,-1.7977089,-0.25809297,-0.18395698,-2.2695472,1.3903353
SRR5353895,-2.7157032,0.6536821,-0.7908523,0.29518625,-1.946677,0.5118894,-1.2863549,-0.16651553,-1.6726471,-1.0380167,1.136313,-0.5893295
SRR5353896,-1.3529732,-0.28551728,-1.2073632,1.8098946,-0.5408526,-1.6156509,-0.4080795,-2.1286461,0.4151075,-1.6899008,-1.9358075,0.30926836
SRR5353897,-0.9056776,-0.7785013,-0.97703516,2.7677565,0.17117056,-1.249686,-0.04272862,-1.7104131,-0.2697624,-0.63110405,-2.4783838,1.2597713
SRR5353898,-1.992345,0.403701,-1.9040979,0.40973973,-2.8032196,-1.1328632,-0.2833101,-1.0259076,-0.6635576,-0.9610757,-1.2960306,1.8685001
SRR5353899,-1.689046,-0.23207138,-1.5633831,1.3469145,-1.9080967,-2.0068583,-0.038724814,-1.1434131,-0.80433327,-0.19368102,-1.7970989,1.4625382
SRR5353901,-1.3399327,1.3305179,0.9886929,2.2120395,-0.5000301,0.36008742,-0.50422376,-1.1022936,-2.7105331,1.5020723,-0.8551332,1.2214942
SRR5353902,-1.2905221,-0.15784188,-2.52745,1.2508634,-1.4947503,-1.799488,0.2799028,-0.57981074,-1.1730849,-0.019587185,-2.3319705,0.63017243
SRR5353903,-1.6082009,0.75101036,-1.2527784,0.51883703,-1.6189104,-1.3912116,-0.9306642,-1.3870306,-0.24235043,-0.29943115,0.8731701,2.0190177
SRR5353904,-1.651623,-0.06595865,-1.598587,0.955522,-1.9735196,-2.296271,0.58645165,-0.5020665,-1.1317873,0.13413523,-1.6861708,1.9595718
SRR5353905,-2.1115973,0.5874405,-1.1671321,0.39894992,-1.0681958,-1.5543875,0.015106019,-1.2819064,-2.5666764,-0.8379814,-1.0798345,0.87416476
SRR5353906,-1.4927557,0.4910465,-1.9933283,0.41309017,-2.7469692,-1.673157,-0.14838512,-0.31428918,-1.0895373,-0.5812199,-1.7020231,1.660456
SRR5353907,-0.40759894,0.1441761,-2.2146502,-0.86316484,-2.0407202,-2.635789,0.72370976,-0.26159418,-0.024112023,-1.2213537,-0.5776377,0.9353247
SRR5353908,-1.3205059,-0.8250645,-1.7500217,-0.63996863,-1.0537118,-2.6018019,-0.73877406,-1.0885075,-0.21718982,-0.46467912,-1.0304351,-0.05254429
SRR5353910,-1.4759815,-0.16262364,-0.8561535,1.7852503,-1.1459982,-1.7775651,0.07686297,-0.42460948,-0.5940172,-1.2739766,-2.702653,1.4304422
SRR5353911,-2.6872587,-0.12950036,0.03130725,0.804927,-1.8303422,-1.6941108,0.13527,-0.30164915,-1.2042934,-0.083159655,-1.0943329,1.5750378
SRR5353912,-1.9491037,-0.17157136,-1.2048881,0.108428925,-2.3449836,-1.6227357,-0.79482603,-0.7903785,-0.52731925,-1.3648212,-1.6453072,1.5846182
SRR5353913,-2.5987482,0.31160033,-1.2165165,1.9470986,-1.2650139,-1.084858,-0.33323607,-0.33183885,-1.0887383,0.118840024,-1.8591877,1.7378683
SRR5353915,-0.89332795,-1.1658679,-1.9041648,0.44975603,-0.37128836,-1.3429347,0.24520372,-1.6581913,-1.4884139,0.88335395,0.8651573,0.46622044
SRR5353917,-0.86518526,0.5383921,-0.70628947,0.34572864,-1.2833809,-2.2426348,-1.53947,-1.3942887,-0.32858887,-0.2770297,0.4721148,1.4699255
SRR5353919,-1.437206,-0.040572613,-2.5715303,0.48460394,-1.522324,-2.249082,0.7251649,-1.185635,-0.5460889,-1.177017,-1.944952,0.68173987
SRR5353920,-0.36108294,-0.28346974,-2.2469692,0.45782495,-1.3281184,-1.6681838,-0.006901186,-0.48412526,-0.21858102,-1.526406,-2.508745,0.81831855
SRR5353921,-2.0064664,0.47610593,-2.4470463,0.37086907,-1.6841439,-2.2966413,0.8304143,-0.9850505,-1.366791,0.18356135,-1.3231698,0.1189542
SRR5353922,-1.1938615,1.1770048,-0.9375125,-0.13199535,-1.9633695,-1.3547566,0.017154044,-0.049908303,-0.64585096,-0.49385774,0.11420178,2.50176
SRR5353923,-0.96787834,0.076940484,-0.108779915,0.92241377,-1.7188255,-1.2378778,-1.2167848,0.4036759,-0.36026022,0.2581515,-0.3019879,2.292117
SRR5353924,-0.3495252,-0.2303388,-1.5912802,0.4293184,-1.6444181,-2.5044453,-0.08828829,-0.5187062,-0.698021,-0.16232017,-0.5873284,1.7567018
SRR5353925,-2.400261,1.4196643,-0.84541327,0.65030825,-1.2672234,-0.8897777,-1.5464123,-1.4568627,-3.0299582,0.095656395,0.31178945,-0.7875057
SRR5353926,-1.7690672,0.04326672,-1.7108688,1.7479322,-1.4703546,-1.7242444,-0.47320774,-0.7949661,-0.7030505,0.57249194,-1.4924257,2.0997052
SRR5353927,-1.7584131,0.35888416,-2.7648501,-0.58795506,-2.118893,-2.2938557,-0.5856692,-0.19088063,-0.8380508,-0.9443565,-1.1130549,-0.017823128
SRR5353928,-0.9006177,-0.6705658,-1.4686148,1.8001719,-0.52782744,-2.2212982,0.3319808,-1.0340575,-0.7333098,-0.13428998,-2.3959353,1.2715821
SRR5353929,-2.2047226,-0.40603107,1.1862563,2.7897172,0.26262215,-0.4548452,-1.0703545,-1.2431195,-1.1870778,0.4518505,-1.7421608,1.1213238
SRR5353930,-1.669062,-0.66406935,-1.4685055,1.4974416,-1.0503057,-2.0216484,0.042316876,-1.6911608,-0.6425013,-0.65542936,-2.268376,0.6976356
SRR5353932,-1.536982,-0.48270494,-1.1627465,2.2698812,-1.4128441,-1.4932631,-0.08410826,-1.6343131,-1.4222126,-0.36282486,-1.948519,1.1310333
SRR5353934,-0.7595758,-0.15099771,-0.43212247,0.3346379,-0.9148834,-2.480621,-0.69826365,0.1941634,-0.19979532,-1.429181,-1.9331708,1.523814
SRR5353935,-1.2708877,1.3471557,-0.7777955,0.95776683,-1.7396619,-1.8483487,-1.0668343,-0.9245821,0.7921042,0.031651728,-1.2009861,0.73573226
