Run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
SRR5353484,0.031959683,-0.15381427,-0.1644242,-0.4476175,-0.02338283,0.43896374,-0.689284,-0.08911679,0.27634016,-0.2937658,-0.15182549,-0.39833266,0.115038596,-0.37309164,0.31346637,1.2467085,0.6496612,-0.24551848,0.04581231,1.3266428,0.48936036,0.03958435,-0.32319018,-0.20864595,0.6930309,-0.0062654023,0.16090328,0.24244808,-0.07852344,0.59543973,-0.23017743,-0.40127966,0.4842745,-0.13985172,0.5220963,-0.29045334,0.17447652,-0.28466114,0.9463722,-0.0738052,0.3787477,0.4901044,-0.37710086,0.6821973,-0.13199851,-0.7627731,-1.0450584,-0.10653298,-0.38930205,-0.21318203
SRR5353490,0.24582538,-0.36122683,-0.47964653,-0.54532856,-0.031323224,0.18678552,-0.43073788,-0.30550036,0.78904045,-0.20445825,-0.054353118,-0.31564963,0.036696713,-0.15194035,0.7325061,1.1675661,0.37111598,-0.04039145,0.21954405,0.8731596,-0.20666456,-0.29046193,0.10278822,-0.11555318,0.39389232,-0.5862402,-0.07013217,0.10200481,0.26344356,0.46452963,-0.6576118,0.25036633,0.6074491,-0.19791454,0.6621094,-0.47649017,-0.09469053,0.2129169,0.38317445,-0.1111076,0.11695598,0.3866766,-0.12603262,0.57464707,-0.38096064,-0.38817677,-1.2403581,-0.29193372,-0.5405523,-0.49981597
SRR5353494,0.23183201,-0.1898713,-0.46108112,-0.4428685,0.14660425,0.24574278,-0.12850817,-0.32255322,0.11718459,-0.18732765,-0.012915989,-0.43272248,0.24651629,-0.25125468,0.083515555,0.46079677,0.55713326,-0.022136867,0.15378286,1.1432999,-0.012293656,-0.15463212,0.0060943016,-0.19512221,-0.04796276,0.020027054,0.016280761,0.14449766,-0.14792101,0.3126495,-0.25212365,-0.013845552,0.70459485,-0.38378623,0.33712968,-0.45108476,-0.0830189,-0.24758084,0.40207812,-0.12997338,0.26271912,0.24840014,-0.55847824,0.39902794,0.031872366,-0.16557421,-0.6396729,0.10571363,-0.5983633,-0.4883302
SRR5353497,0.058263175,0.026455311,-0.07419249,-0.6722042,0.5653129,0.54777515,-0.46360072,-0.16692975,0.33265743,0.31843793,-0.026290607,-0.52663237,0.036835812,-0.36347497,0.48451328,1.332476,0.8274917,-0.5806526,0.3876975,0.5476809,-0.2838454,0.14553869,-0.0014653278,0.15141982,1.2886894,-0.6258193,-0.22517367,0.5666303,0.0035025156,0.64894545,-0.5247678,0.5507062,0.42947215,-0.23563056,0.31155,-0.22154917,0.16330063,-0.006462759,0.50346756,-0.30633444,-0.07123249,0.13755237,0.08055649,0.52570593,0.052247383,-0.00877112,-1.7044475,-0.520498,-0.4235819,-0.14089723
SRR5353498,0.28502497,-0.13284017,0.44021708,-0.010757599,1.3448504,0.28084606,-0.62621117,0.48761228,1.1548854,-0.6589591,-0.31222442,-0.6553564,-0.2368373,-0.20358935,0.80532146,1.5235553,0.328014,0.06634994,0.2964641,0.8899642,0.20193958,0.51459455,-0.44702902,-0.014932236,0.02883835,-0.41617236,0.16611995,-0.078589134,-0.4363081,0.63765675,0.1202497,0.31414175,0.56033003,-0.29001102,0.8090468,-0.75543153,-0.51072663,-0.33958203,0.40370563,0.0378145,1.189605,0.33186075,-0.24613021,0.3421805,0.08890224,-0.10750283,-1.566605,-1.1868112,-1.0439458,0.053074148
SRR5353499,-0.16817679,-0.3328074,-0.43241483,-0.7860511,-0.30692095,0.102049686,-0.00040661014,-0.29788747,0.8130937,0.08348998,-0.040155213,-0.51179206,-0.014971548,-0.6632204,0.12007374,0.54460007,0.20153385,-0.14312308,0.51134133,0.7351849,0.27733254,-0.35928267,-0.1582567,0.0074506705,0.4285237,-0.22626483,0.04703099,-0.12658131,0.04950352,0.5448042,-0.7840248,-0.15196162,0.7621197,-0.3137566,0.14836468,-0.36673966,-0.025866365,0.39633596,0.7717007,0.2738834,-0.28775167,-0.1338327,-0.37627426,0.7711617,-0.681732,-0.8570604,-1.6500796,0.09761548,-0.015883667,0.17497602
SRR5353500,0.028123569,0.14724372,-0.21044795,-0.68583226,-0.35064563,0.3807125,-0.22890644,0.10395221,0.5012299,-0.24185584,-0.099818535,-0.3912318,-0.07912761,-0.2979298,0.69906247,1.1423845,0.6730811,0.184302,0.5702046,0.5843572,0.29754078,-0.13340536,-0.5124605,-0.0040994626,0.7233087,-0.6202303,0.19609648,0.29354107,-0.18571246,0.33647636,-0.6348734,0.75961334,0.34352696,-0.23755543,0.4722717,-0.1487518,0.093786076,-0.22035384,0.44145438,-0.14523926,0.42316455,-0.2029512,-0.4351008,1.042779,-0.2244293,-0.34434885,-1.3650562,-0.570415,0.046216566,-0.1465958
SRR5353502,-0.062385432,0.07857178,0.076595664,-0.8381524,-0.048534967,0.40679634,-0.19828543,-0.3243169,1.1249163,0.49146456,0.45446214,-0.31869715,0.22059686,-0.25774896,0.65907574,1.1922771,0.35187173,-0.50721323,0.426531,0.62751305,-0.3786105,0.09073296,-0.44000217,-0.012577591,0.67580914,-0.069558054,0.48088503,-0.11933869,-0.30344835,0.6619606,-0.89815825,-0.019275194,0.6991589,0.082755074,0.753929,-0.44375274,0.17567103,0.19027342,0.5248333,-0.29981732,0.584695,0.42289773,-0.36451086,0.4622633,-0.5837894,-1.1383914,-1.4666392,-0.32260314,-0.19766177,-0.19812967
SRR5353503,-0.07208502,0.35331938,-0.576141,0.13256375,0.7510971,-0.07780849,-0.067302726,1.9528943,0.45418006,-1.1696444,-1.9333793,0.89552647,0.11649939,0.14977424,-0.9583132,-0.17412661,-0.7211773,-1.0446002,0.34499562,2.4964325,-1.2087462,-0.5959906,-0.5497803,0.6406423,0.13844426,-1.0052207,0.13596213,-1.0505978,-0.81310165,0.32403612,-1.3205024,-0.45596805,0.96408737,-0.5239981,-0.10709709,0.955196,-0.5433741,-0.8548945,1.2111561,-1.9218394,-0.18042238,0.9837363,0.0034494975,0.023771077,0.7496778,0.38938794,-1.679714,-0.19230892,-0.39493978,-0.72221655
SRR5353504,0.04468455,-0.021297337,-0.08697787,-0.48133588,-0.3815721,0.1317496,-0.445872,-0.25736406,0.2628218,0.0052294857,0.07138593,-0.32084236,-0.23235174,-0.0050891577,0.18625331,0.38798344,0.33750403,-0.053905718,0.18745887,0.5285405,0.10576634,-0.13263705,0.13358437,-0.08274866,0.119551994,-0.27422884,0.27018574,0.34280625,-0.12796381,0.28429085,-0.12295132,0.22400534,0.16429253,-0.111657254,0.16317712,-0.2124205,0.18418814,-0.056413848,-0.04134599,0.2279071,-0.08442786,-0.044128723,-0.0063201217,0.3214085,-0.008850534,-0.21729723,-0.43831265,0.024870234,-0.16692236,-0.37011257
SRR5353505,0.29215193,-0.14171389,-0.10716948,-0.51069546,-0.010498921,0.26618028,-0.50257075,-0.2059107,0.22055525,0.2696883,0.12738095,-0.118289724,-0.18415989,-0.11787527,0.35236552,1.0139064,0.43000007,0.07541392,0.1478124,0.57046753,0.03708001,-0.21076505,-0.22077785,-0.07205251,0.6625808,-0.398062,0.41376555,0.5075046,-0.04684721,0.46410283,-0.1926501,0.28993246,0.43489146,0.11861163,-0.025132563,-0.28035334,0.12723985,-0.09112587,0.36549067,-0.00429138,-0.24138813,0.14670065,-0.21168491,0.46013248,-0.29901552,-0.413243,-0.8735076,-0.3840711,-0.3918369,-0.51252633
SRR5353506,0.07966247,-0.078164294,-0.07847413,-0.46425474,-0.31761676,0.22732851,-0.44674882,-0.33216587,0.08125119,0.03468237,0.0670145,-0.20709793,-0.24362834,-0.04669957,0.15982997,0.47652897,0.2842451,-0.051463787,0.06433007,0.50599235,-0.046186753,-0.15610474,-0.050923083,-0.17165178,0.10882233,-0.19660713,0.1588917,0.27417576,-0.18789347,0.54053485,-0.18636948,0.1477035,0.3075375,-0.12018372,0.14587659,-0.31261238,0.2502882,0.16183615,0.048428137,0.084858395,0.03617502,0.13224114,-0.22344303,0.18495195,-0.042651273,-0.20988406,-0.4608042,-0.043274708,-0.3906005,-0.44233182
SRR5353507,-0.54795074,-0.17071284,-0.46248734,-0.32291812,0.02110495,0.38707778,-0.06117606,-0.45650262,0.957232,0.20885313,0.46948436,-0.14548796,0.3573866,-0.39104733,0.85923576,1.2840409,0.682834,-0.148773,0.6518876,0.62074614,0.23029336,0.0032464392,-0.12731203,0.20013644,0.5610453,-0.71157676,0.08782574,-0.060684472,-0.053132128,0.61950946,-0.8191582,0.22208549,0.6889486,-0.4938425,0.35584003,-0.31544992,0.16300203,0.22339302,0.26504818,0.27760053,0.0005663165,0.16941595,-0.46573985,0.5165677,-0.38619113,-0.6147018,-1.3999796,-0.29700834,-0.43113223,0.23579417
SRR5353509,-0.25818837,-0.4789076,-0.9742652,-0.6612904,0.42039496,0.33738586,-0.32918695,0.28975734,0.89488035,0.14956388,-0.016729685,0.37149402,0.65870136,-1.0103984,0.24681315,1.3478502,0.49112043,-0.44321185,-0.04367845,1.3631663,-0.581407,0.69107693,0.2847963,0.24687219,0.7154024,-0.53788966,0.6192104,-0.65340215,-0.6406428,0.5777737,-0.5287615,0.32387805,0.079948366,-0.3742684,0.55093753,-0.492098,0.3520118,-0.1412134,0.8993921,0.5374777,0.58364123,0.52863973,-0.80212474,0.31443822,0.3729147,0.12611625,-1.5932854,-0.26632658,-0.5977479,0.32645908
SRR5353510,-0.030843686,-0.14824472,-0.5629523,-0.89834213,-0.32465836,0.60770684,-0.4063021,-0.54504615,0.8494865,-0.031545375,0.008915687,-0.32964483,0.22012767,0.06411914,0.56696826,0.77818805,0.74645436,0.15840282,0.40031865,0.857531,0.09312065,0.16127962,-0.33750033,0.04406955,0.7803338,-0.21860464,0.01641844,0.32644615,-0.37760544,0.6209727,-0.5322308,0.37959048,1.0783532,-0.41188884,0.28228328,-0.34351534,0.04735319,-0.08919994,0.24597622,-0.048856284,0.2096232,0.11151237,0.061204497,0.5431871,-0.24004175,-0.49937093,-1.3611324,-0.24261154,-0.6869273,-0.029614633
SRR5353511,-0.07528109,-0.22732063,-0.35687712,-0.020878678,0.14837435,0.63144135,-0.59360576,-0.36757216,0.3189382,-0.25531307,-0.21983176,-0.3975721,0.18572614,-0.3750715,0.05341264,1.0569,0.22274707,-0.34893027,-0.037876286,1.0930315,0.10425748,0.14980769,-0.15062758,0.04352406,0.3546408,-0.54377824,0.44397745,0.24875611,-0.07878274,0.21962488,-0.55408853,0.25431478,0.33282962,-0.48082706,0.29210645,-0.6149142,-0.02210351,0.3624139,0.7236924,-0.051169828,0.24712636,0.32638353,-0.30419967,0.53665787,-0.30459332,-0.44274682,-1.6421498,-0.26023284,-0.3529016,-0.32819775
SRR5353512,0.16496603,-0.38233104,-0.3518945,-0.90658516,0.17510465,0.3417901,-0.033466812,-0.24234742,0.39126417,-0.079013295,0.15875702,-0.26143736,0.58423615,-0.49890667,0.10791048,1.4589176,0.4806505,-0.83268684,-0.3147418,0.972467,-0.09152171,-0.06383379,0.5239345,0.8658599,0.3039644,-1.2313677,-0.3024977,0.34091407,0.15023151,0.8466484,-0.61017364,0.082237884,0.8841943,-0.78888273,0.64719963,-0.3173998,0.34427756,0.37145954,0.3127789,-0.21071659,0.15817313,0.716211,0.11082898,0.6134656,0.08228142,-0.20340198,-1.7315503,-0.81599975,-0.4478155,-0.15625139
SRR5353514,0.0865539,-0.33016214,-0.058967385,-0.17457178,0.2848719,0.2760522,-0.4377397,-0.2825419,0.12643084,-0.1546907,0.0143012,-0.3986513,0.11856026,-0.2603071,0.08954465,0.4198462,-0.005898885,-0.59478295,0.035785355,0.9600243,-0.103991844,0.04194475,-0.026902072,0.17478526,-0.12522537,-0.47710752,0.080070645,0.16664416,-0.2681397,0.3231351,-0.263993,0.42866662,0.66688865,-0.5626909,0.058122706,-0.13607378,0.06754454,0.101811476,0.56194335,0.4705587,0.55096537,-0.07970385,-0.56111443,0.4431719,-0.30112752,-0.17382815,-1.2229136,-0.08581311,-0.46582842,-0.42651924
SRR5353515,0.2794231,-0.18458764,-0.023551948,-0.5499482,-0.020978693,0.427521,-0.4968756,-0.09718577,0.5316299,-0.32274362,0.14309677,-0.30520776,0.25232998,-0.26158026,0.3884113,0.82269937,0.6914728,-0.075867936,0.20494291,0.7470688,-0.07911261,-0.050936725,0.026809523,0.024512636,0.7043271,-0.39272404,-0.22485681,0.311215,-0.33530632,0.6975587,-0.38062555,0.37143216,0.62556183,-0.44569468,0.40156406,-0.6761768,0.5033001,0.12465014,0.3549191,0.13584478,0.37577876,0.276784,-0.06233338,0.39129153,0.1678893,-0.29759812,-1.0097063,-0.17428096,-0.37690008,-0.40307394
SRR5353516,-0.45427018,0.15206707,0.08978694,0.12900104,-0.023969198,0.9306869,-0.6541709,0.43895626,0.27685478,-0.484954,0.27848658,-0.69813895,0.54324347,-0.2750077,0.11953149,0.39220738,0.11172906,0.06892701,-0.6365853,1.9359126,-0.75401855,1.1266932,-0.1930836,-0.029781567,0.09309837,-0.49434277,-0.4177391,-0.14631423,-0.43867666,0.73114705,-0.61352617,0.62668425,1.0755717,-0.23439795,0.4172642,-1.0039577,0.40466607,0.036049485,1.0868167,-0.20200077,0.7029042,0.64356464,-1.0239605,0.9869413,-0.82776034,1.0245162,-1.7805709,-0.42530397,0.054875817,-0.34773323
SRR5353517,0.20611326,0.013422434,-0.26304564,0.05607172,0.66316557,0.7209255,-0.44393343,0.26963514,0.41475266,-0.99667925,-0.5594444,0.03276122,0.7124373,-0.5178928,-0.13803773,1.1499965,0.36701837,-0.871495,-0.3061839,1.0107691,0.44688013,-0.010030634,-0.52281904,0.26108214,0.30429465,0.008621319,-0.22586997,0.43386933,-0.23183826,0.1091155,0.31737888,-0.06422756,0.34256613,-0.6351992,0.19657075,-0.17520748,-0.305012,-0.29869488,0.5009967,0.24076319,-0.10346949,-0.3054543,-0.51535374,0.22522907,-0.5005118,-0.85177636,-1.5742471,-0.29004303,-0.23892589,-0.2617738
SRR5353518,0.05633253,-0.0071618515,-0.07145103,-0.3455392,-0.30728173,0.18695997,-0.43377334,-0.48218215,0.18056926,-0.0028135767,-0.02016675,0.045560837,-0.19835979,0.027885623,0.2542222,0.60641634,0.3913516,-0.13317986,0.1781846,0.49773726,-0.008866769,-0.15545996,-0.10587626,-0.050077323,0.34836423,-0.21025114,0.21040758,0.27399927,-0.14165948,0.42012703,-0.041352,0.15012191,0.14663312,-0.04861842,-0.0008395264,-0.38333264,0.21592617,0.20349875,0.009200445,0.0013784247,-0.043325555,0.14064866,-0.112997584,0.35362762,-0.19711886,-0.2036148,-0.66746217,-0.11115369,-0.2847587,-0.367373
SRR5353519,0.31057346,-0.18948303,0.3431687,-0.060172938,0.3480831,0.04910462,-0.8770394,0.082838014,0.37027645,-0.10137665,0.5590407,-0.6769328,-0.21226406,-0.032040596,0.1116255,0.766727,0.40035245,-0.37386313,-0.043782495,0.6126656,-0.2070028,0.08391146,0.023920052,0.17347844,0.83280426,-0.6290637,0.46282503,0.24254833,0.063087225,0.7199444,-0.40533182,0.49779156,0.634073,-0.01720209,0.8088316,-0.36442816,-0.15076903,-0.1443144,0.50495607,0.3541812,-0.5454321,0.020415565,-0.43989074,0.5071592,-0.11061208,-0.441556,-2.0472102,-0.3516489,-0.22077432,0.38080513
SRR5353521,-0.08508536,-0.13472223,-0.11643417,-0.26523286,0.10098384,0.3797526,-0.6764984,-0.004867945,0.36507207,-0.48548776,-0.13135347,-0.29447988,0.191289,-0.25033918,0.36099288,0.4681305,0.5310702,0.096003406,0.14210372,0.72056544,0.068359904,-0.015392411,0.088804804,-0.08995533,0.3052765,-0.2785166,-0.17532235,0.43153498,-0.51656413,0.5658078,-0.20446935,0.6012798,0.7047571,0.042640436,0.40565473,-0.37789991,0.41129425,0.20614432,0.7379881,0.11453472,0.33944693,0.21333994,-0.35861817,0.32784164,-0.2232918,-0.1344577,-1.4244283,-0.17515242,-0.27478775,-0.31133038
SRR5353524,-0.19526313,-0.09947121,-0.89682686,-0.3987465,-0.12769628,0.91812444,-0.6258958,0.42259893,0.36971653,-0.5945495,-0.026908426,-0.3965715,0.32823926,-0.5830285,0.7644024,1.0256256,0.11071196,-0.26372656,0.17448474,0.69859743,-0.09613934,-0.116995916,-0.021302897,0.19279678,0.60053307,-1.2382034,0.31301296,0.23235819,-0.5768974,0.810794,-0.07552716,0.12948239,0.9281096,-0.1219296,1.0686728,-0.3147319,0.53918827,0.07238074,0.23385766,0.61848474,0.4179641,0.4248185,-0.3545718,0.17035662,-0.23595986,-0.2951007,-1.2420933,-1.0337807,-0.3796901,0.120474674
SRR5353525,0.031316336,-0.41378006,-0.029209433,-0.31481427,0.42245376,0.44652954,-0.096621156,0.35144997,0.29761696,-0.37420225,-0.04021836,-0.28457567,0.28151155,-0.35190386,0.14541313,0.7493,0.6252776,-0.30956143,-0.12090016,1.13021,-0.075789906,-0.31511688,-0.55680627,0.02349515,0.9584224,0.06698918,-0.13048787,-0.17187567,-0.6529602,0.023615608,-0.1991817,0.55125356,0.59689635,-0.4613092,0.78025824,-0.022922743,-0.10635158,-0.3284581,0.27033997,-0.37930125,0.8735258,0.6952339,-1.3087974,-0.4367512,-0.29650825,0.046434823,-1.0875617,0.3390613,-0.3132969,-0.9275887
SRR5353526,0.082035,-0.46099958,0.12359931,-0.43584153,0.13600416,0.6893386,-0.04561692,-0.025572134,-0.11134853,0.078843236,-0.41489217,-0.29359326,0.29541507,-0.523037,0.19759053,1.2425054,0.17785558,-0.10985889,0.10965541,1.0384606,-0.40236086,-0.07385372,0.55977917,0.6403211,0.7014186,-0.5679659,0.6024166,0.12714829,0.16398944,0.36246935,-0.474181,-0.025517972,0.27355897,-0.9892536,1.1486337,-0.25885344,-0.006356441,0.09675317,0.34028497,-0.61902523,0.8950858,1.0884142,-0.17166412,0.6041283,-0.75808877,-0.74198335,-1.8023597,-0.35286066,-0.3338305,-0.39021972
SRR5353527,-0.33592007,-0.17909455,-0.1700332,-0.47147718,0.14309111,0.45880195,-0.6417219,-0.19348277,0.6637246,-0.46945092,0.25542066,-0.9290344,0.16786346,-0.4788826,0.6298567,0.89823705,0.45104674,-0.26575887,0.5634742,0.72342753,0.57593507,-0.09707578,0.30864024,0.19446866,0.28023374,-0.39534628,0.2711147,0.27912015,-0.43969214,0.2839226,-0.17112808,-0.122232616,0.51682585,-0.10423378,0.10564683,-0.5537128,0.33164144,-0.32209083,0.37010768,0.07886444,0.29009503,0.22064441,0.3196823,0.7845262,0.15023631,-0.70735055,-1.5067747,0.18803397,-0.662544,-0.27987388
SRR5353528,-0.3600021,-0.08657897,-0.26880586,0.3959023,1.1255147,0.793795,-0.31901547,-0.5564306,0.83673024,0.527315,-0.121576786,-0.094675906,-0.01715042,-0.7457086,1.2516279,0.54221493,0.6205944,-0.5586892,0.50564474,1.5337379,-0.29824078,-0.67852336,-0.5668519,0.27686667,0.68677056,-0.601024,0.18455596,-0.52981246,-0.75518924,0.5157932,-0.6113754,0.2511228,1.2615639,-0.86758715,0.3983959,-0.32997096,-0.466988,-0.4426566,0.5516159,-0.31174353,0.3922307,0.58351535,-0.18084367,0.5863733,-0.36030495,-0.5452083,-1.947862,-1.2372774,0.048830353,-0.019943034
SRR5353529,-0.0881991,-0.076878764,0.12516756,-0.4930645,0.29609475,0.107016794,-0.35942277,-0.32594162,0.09081476,-0.16728738,0.079909764,-0.22609332,0.3090958,-0.2047085,0.0013441214,0.8278466,-0.19005527,-0.2382571,-0.08297611,0.82567656,0.6825053,-0.11755698,-0.43789217,-0.23130748,0.21702966,-0.6918742,-0.06986249,0.31506804,-0.57819384,0.32287833,-0.41406313,0.5476204,0.82764155,-0.6650284,0.35709116,-0.5033406,-0.32427934,-0.27155027,0.7788828,0.5584394,0.6299354,0.29629898,-0.4393382,0.1147527,-0.16505721,-0.3127942,-1.2658638,-0.26299593,-0.23501243,-1.0867673
SRR5353530,0.0035440896,-0.01834213,-0.117528476,-0.590979,-0.35584024,0.22643732,-0.28361937,-0.3518093,0.28342927,0.041491758,0.10932327,-0.15925978,-0.21219794,0.11420586,0.32310405,0.5268697,0.41203603,-0.04504767,0.21274158,0.4592768,0.09894751,-0.23045431,-0.04506065,-0.08171575,0.30444756,-0.17300612,0.13469355,0.30644026,0.004875651,0.47259334,-0.15114681,0.067474835,0.24238393,-0.012798635,0.13974382,-0.31378612,0.061299767,0.09528777,-0.09314271,0.12572965,-0.09574003,0.013495123,0.044369474,0.33253488,-0.036516152,-0.24404508,-0.573401,-0.16838029,-0.35202962,-0.38836047
SRR5353531,-0.45704263,-0.24334551,-0.12807018,-0.6604247,0.20605314,0.07972266,-0.085800655,0.16243774,0.58537745,0.12591709,0.16677049,-0.19025837,0.29451415,-0.76686746,0.36812744,0.82423043,0.21665289,-0.71246654,-0.061279006,0.94026834,0.14770387,0.21013063,-0.08942782,0.015912682,0.96159625,-0.95272446,0.5239492,0.10406189,-0.034281597,0.8697696,0.08759896,-0.057699192,0.66977,-0.5744139,0.62804985,0.14620398,0.10028971,-0.20791985,0.64777917,-0.2094508,-0.12800428,0.32417113,-0.035013873,0.43306604,0.002878334,-0.78988105,-1.7984939,0.30657342,0.032264434,0.11802657
SRR5353532,0.04014434,-0.03236625,-0.3758363,-0.83234674,-0.5812604,0.18391003,-0.37605616,-0.39108336,0.42242113,0.04434841,0.14186738,-0.3529339,-0.17828467,0.0836958,0.26309767,0.47867894,0.46870968,-0.17377041,0.50994796,0.47703412,0.18891846,-0.07004604,0.10696973,-0.18877192,0.18500882,-0.34346136,0.15990943,0.076090485,0.015227892,0.4580516,-0.27643004,-0.012238917,0.529081,-0.11167801,0.33662277,-0.48452052,0.16250834,0.10473348,0.19715361,-0.047973193,0.0058616726,0.22844185,-0.01720789,0.42757568,-0.1967463,-0.46542317,-0.40534285,-0.07752872,-0.3706204,-0.27121237
SRR5353534,0.15220965,0.031020463,-0.13992664,-0.42340675,-0.24540517,0.2344601,-0.43841013,-0.21266784,0.26519108,-0.10339777,0.007908306,-0.15996614,-0.19946596,0.0065983417,0.32703906,0.61475325,0.3870428,-0.0035419916,0.120778136,0.4312882,-0.020552875,-0.20750628,-0.062667,-0.108499065,0.32569474,-0.2390116,0.24149168,0.28876778,-0.06887986,0.4340938,-0.108836584,0.16693503,0.17500581,0.011792834,0.11919098,-0.2019386,0.31678522,0.12729463,-0.15943547,0.12065605,-0.1003118,-0.017376052,-0.09227128,0.20108867,-0.05073472,-0.38996112,-0.6750272,-0.22722451,-0.016401798,-0.3819417
SRR5353535,-0.49508613,0.24612504,-0.41318506,-0.89661056,0.27880877,0.5467491,0.015511799,0.17047969,0.580685,0.09240294,-0.17603473,-0.38719818,0.724092,-0.45397887,0.63478285,1.3906361,0.7128628,-0.3298922,1.0179826,0.34094656,0.74181294,0.106539614,0.20087765,0.39318484,0.6602314,-1.0780407,-0.55076313,-0.028362108,-0.085685365,0.84679693,-0.17038542,0.4485176,0.85852116,-0.674145,1.0092872,-0.99568653,0.24572699,0.41511837,0.51838976,-0.596065,-0.23833697,0.6026744,0.12310736,0.03944826,0.35492507,0.17601906,-1.8407223,-0.8325996,-0.74767315,1.0939498
SRR5353536,-0.081342794,-0.011304994,-0.11742796,-0.40505838,-0.3619178,0.28894654,-0.291018,-0.07190572,0.3156137,0.10303178,-0.014298779,-0.32535994,-0.083800785,0.11321656,0.04721236,0.7095442,0.2621374,-0.14606413,0.3991116,0.64421463,0.12648612,0.072640225,-0.11992315,0.22083545,0.46967748,-0.34893167,0.42595685,0.04662945,-0.07988515,0.09893023,-0.33752373,0.048940685,0.46793616,-0.35460448,0.10159767,-0.48558202,0.037320167,-0.019906595,0.44252095,0.27068463,0.24302971,0.12481011,-0.070378415,0.4432574,-0.17719515,-0.18994145,-0.62471133,-0.15848698,-0.11682857,-0.13544586
SRR5353538,-0.107484296,0.0518309,-0.10949009,-0.88881695,0.1276061,0.52837163,-0.0015515734,0.02471942,1.2737583,-0.37518468,-0.34016597,-0.8253068,0.11348142,-0.56457984,0.9738288,1.1578827,0.41173443,-0.21209909,0.1583784,0.6010674,0.1226232,-0.45789883,0.17019159,0.104894936,0.80342793,-1.1608496,-0.09089893,-0.24412164,0.2414382,0.36630207,-0.06546304,-0.5406368,0.8940658,-0.9404291,1.1595159,-0.36978582,0.37125835,-0.07057235,0.64440393,-0.8519973,0.32413778,1.0953964,-0.36573413,1.1310188,-0.4374343,-0.78720635,-1.1656485,-0.8400849,0.0695394,0.2344062
SRR5353539,0.09573084,0.6773499,-0.34107322,0.6790932,0.9048044,0.572867,-0.006921226,0.19644958,-0.004973566,0.1635191,0.23274428,-0.80268645,0.057822194,-0.013476011,0.43559867,1.0946075,0.9129846,-1.0571232,0.86996406,1.9530962,-0.54298985,0.37919727,-1.1214316,0.32465288,0.061918695,-0.65092885,0.18292798,0.116215125,-0.45599237,0.29006508,-0.26278138,-0.41140446,1.9520111,-0.3494702,1.2379888,-0.2133931,-0.9337766,-0.1348048,0.1010398,-1.3558301,-0.5642725,0.7932611,-1.1450897,-0.36683962,-0.15215038,0.021758774,-1.4991624,-0.87351835,-0.25596905,-0.30134454
SRR5353540,0.07711489,-0.43800855,-0.5470655,-0.6533383,0.57415044,-0.493241,-0.16472086,-0.2922658,0.47954103,0.3861715,-0.36817828,-0.36401203,1.1309386,-1.05711,1.0093422,0.6870782,0.06808482,-0.30142158,-0.56966364,1.0420922,0.3721288,0.4504086,-0.9385548,-1.2683582,0.5273673,-1.1037213,-0.28595778,0.075872496,-0.3068297,0.17204724,-0.43922424,-0.27331734,-0.9188239,-0.31645095,0.21297829,0.41096172,-0.92863643,0.20223895,0.82119924,0.03304756,0.6502296,0.5440331,-0.7391133,0.46523398,0.31305522,0.34204623,-0.80721563,-0.13501315,0.047942538,-0.17306924
SRR5353541,0.8809068,-0.62339944,-0.6466728,-0.028604478,0.4247389,0.8706358,-0.4944519,0.8204285,0.6597923,0.72865903,0.13656135,0.52701235,1.3755398,0.1126733,-0.48056558,1.2869877,-0.04432426,-0.6849206,-0.02149119,0.16543148,-0.5342592,0.1847815,-0.016687658,-0.19538622,0.5846609,-0.4737958,-0.11573806,0.5282619,0.24388885,0.5071077,0.23278032,0.041964605,1.0180018,-1.2713296,0.44033563,-0.9447036,-0.07834727,-1.2785226,1.0038633,-0.47085688,1.4369558,0.7290317,-1.3026052,1.2245791,0.43247125,-0.49421227,-1.6274447,0.55527127,0.28942105,-0.34360597
SRR5353542,0.15633924,-0.14496532,-0.30784336,-0.6345604,-0.09308734,0.55154735,-0.46259215,-0.16965884,0.27143165,-0.14984335,-0.31891245,-0.24358745,-0.008617447,-0.23556459,0.1155102,0.45311236,0.59626436,-0.4018138,0.03281922,0.7488065,0.24440753,-0.23866466,-0.12917,-0.10416795,0.17214464,-0.23114944,0.038854178,0.3826809,-0.28291965,0.3812058,-0.41965863,0.122550845,0.3983828,-0.095914185,0.18516484,-0.3413531,0.3607146,-0.056049936,0.21029428,-0.025185488,0.21642879,0.49223453,-0.37191588,0.27109668,0.042160835,-0.49299625,-0.9393066,-0.017184544,-0.44579858,-0.3960283
SRR5353543,0.49420205,0.08843871,-0.39040455,-0.606725,0.593305,0.035850246,-0.6932638,0.122185044,0.71959585,-0.4407119,0.7544366,-0.4352935,0.39345387,-0.699284,0.35608715,0.8389374,-0.017953841,0.012233815,-0.27995136,0.8708604,-0.73878735,-0.5032321,-0.025647478,0.26794562,0.48511612,-0.76060385,0.24118757,-0.11015933,-0.6390031,0.65588504,-0.58860064,0.107433945,0.99245656,-0.6112444,0.6200048,-0.8962141,0.37504974,-0.023028577,0.8552192,0.6327224,-0.055590216,0.7341868,0.10842172,0.82553107,-0.34767577,-0.7824026,-2.3082883,-0.08620585,-0.21502544,0.16236593
