Run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
SRR5353870,-4.199099,-0.5690438,-0.13439679,0.77331364,-0.6182889,0.37473747,-3.4091632,-0.75820285,-1.6143613,2.435265,-4.0945115,-0.035274934,0.18387532,0.68974507,1.416819,-2.069971,0.6822685,0.7844143,0.880537,-0.071077876,0.08504403,-1.8351796,-0.1453191,-3.811183,-0.91068804,-0.82862866,-1.7999644,-1.396929,0.55877256,-2.4983416,-0.5764937,-2.0981584
SRR5353872,1.0338609,-0.9611142,-2.0545983,-1.3762407,-1.6890787,-0.45024893,-0.331477,2.1693113,-0.6879396,-1.2600185,-0.09817839,1.4322945,-0.36358026,-0.24708457,-1.5858183,-0.525659,-1.85769,-0.70129055,0.41030693,-0.52390957,-0.8218422,-2.779897,-1.2732421,-0.4893734,-1.3162947,0.78832304,-2.1665947,-4.144314,1.6660461,-4.519208,0.28736448,0.8571653
SRR5353873,-3.5626268,0.40419957,0.4093545,2.1317668,1.6760185,-1.7987243,-0.09253205,2.06094,-4.81054,1.0670657,-4.5319633,-3.1859424,0.05471525,-0.06251557,1.1590858,-4.591614,0.9542753,1.4627262,0.38461158,-1.0586193,-0.4601367,-0.9329656,0.7444045,0.81040555,0.3377429,0.06284399,0.85661554,-2.5452685,-1.7636883,-3.506264,-0.42003018,-1.1343355
SRR5353874,-1.0509598,-0.30163398,-2.9412456,-1.3039035,-0.13973983,-1.2900767,-1.4203781,1.4947845,-0.7322626,-0.32362366,-0.39373773,-1.0648267,-1.0378387,0.48918983,-2.726436,-0.26374507,-0.15593447,0.2531844,-0.056769095,-0.14135383,-0.55304587,-0.17259844,0.4628846,-3.7348886,0.4443095,0.94968647,-2.8512437,1.0274827,0.02008763,-2.217579,0.80492073,-1.6089495
SRR5353875,-3.320159,-0.061003175,-1.3600731,0.8553627,0.7475502,-1.0819819,0.26444542,-0.14823028,-1.5464998,-0.7271763,-5.1715426,-0.4480397,0.9368193,-0.851232,1.2486414,-3.2272692,0.38561204,0.06239114,0.16585194,0.6323552,-1.0286044,-2.1284175,-1.0281714,-1.0625821,-0.22321798,-0.049565896,-3.432467,-4.757664,0.38416114,-2.5750768,1.4706779,0.8729439
SRR5353876,-1.1373379,-1.5326824,-0.1565018,-2.8644083,-1.0983552,-1.0441575,-4.2387586,0.25149345,-2.500642,0.8480619,0.0008188184,-0.51435,0.42730877,0.84661335,-3.8430026,1.212219,0.60773134,0.4669271,0.7415565,0.03319248,2.1586654,-0.2853204,0.2464359,-3.1942,-0.5764169,-0.53321826,-2.5225089,-0.5470616,1.3608557,-3.357298,-0.19919612,0.12419638
SRR5353877,-4.484605,3.277903,-3.2389653,-4.6133385,0.9158434,1.1351106,0.72140604,1.1083632,-2.4363065,-2.8688488,3.052861,-0.9535511,1.7860777,-0.72646374,0.43404305,-1.9131031,-0.7981964,1.8218869,0.43995515,-1.5968434,0.8938491,-0.8330571,-3.2587972,-0.8789391,-2.9042492,0.3733514,-4.1176233,-0.96914405,2.0523045,-3.9445958,-1.9363589,4.795404
SRR5353878,-2.389673,-0.52703154,-1.0987468,-0.0657344,2.1448407,-0.5813682,-2.809207,1.4133439,-3.6396608,-0.7274459,-0.8073281,-2.4745295,-0.058795866,-1.1019926,-1.5085738,-1.9978862,-1.3469571,-1.2595905,-0.0046123858,0.7961323,-0.51866007,-1.0557609,0.846654,-2.1250305,-0.2658178,0.31319207,0.101395145,-1.8020133,0.77858907,-1.4127402,0.332908,-0.337892
SRR5353880,0.17626902,1.6819178,1.307568,-0.44292638,-0.75384223,0.049063284,-0.7558517,3.3462725,0.6569567,-0.3935562,-5.333531,-2.404586,1.2990752,0.77175444,-1.5554181,-1.3921676,2.2498293,-2.0545585,-0.9270286,0.6547791,0.58077383,-0.05335722,-1.7340174,-2.7819788,-2.7307594,0.14528741,-5.849986,-1.363649,-2.5505953,-1.1595967,0.67825145,-0.74696344
SRR5353881,-1.7667768,0.2993915,-0.36952555,-1.5962222,0.23800004,-2.0863523,1.2057865,1.31829,-0.8276818,-1.9163936,-1.4329683,0.88033146,0.1222266,0.7187842,-2.3949385,-3.028751,-1.9897013,0.4185104,0.79376537,0.38210645,0.8046477,-4.9563117,0.06368013,0.15128309,2.579964,-0.2955694,-1.0515226,-1.0506793,-2.8256705,-0.761969,0.54627764,-2.3548336
SRR5353882,-2.5250182,-0.42147908,-1.0689071,0.38219458,-1.5440259,0.103003025,-1.7128111,0.7043009,0.22958292,-1.2070975,-2.2518432,-2.274192,1.1077144,0.45613322,-0.10966546,-2.5411932,0.19519804,0.8575543,0.8192845,1.1398764,-1.879704,-2.3100357,-0.5908808,-2.8014977,0.98350644,0.10268598,-2.4987135,0.5322207,0.13248847,-1.385872,0.6089366,-0.021891648
SRR5353883,-1.7861261,0.4016522,-0.99072176,-0.7172515,0.43139434,-0.5797052,-1.1115332,-1.1110922,-1.3984845,-1.3089648,-0.38069496,-0.54973435,0.54351294,0.52195174,-2.6046996,-3.0405252,-0.34888068,-0.1298797,0.6196497,0.35518435,0.114777416,1.703771,-1.3063952,-3.1874158,-0.5394907,0.07090727,0.4361004,0.6016545,0.8118073,-3.5620496,0.29811326,-0.3404572
SRR5353884,-2.6116912,0.49294367,-2.586971,-0.5220475,-0.28319803,1.4092005,1.1728022,0.2302108,-4.1232195,-0.009341441,-1.3006381,-1.2349013,0.8343357,0.2534622,-0.86430043,-0.7096278,-0.108217955,0.742015,0.20644826,0.013721115,2.8681114,-4.234338,-0.25852677,-5.7350965,1.5358329,-0.37525505,-3.6343343,-3.2279797,-0.2655234,1.3214723,0.37153107,-0.50820404
SRR5353886,-3.150694,-0.046679683,-2.4790263,-0.09869481,0.42380768,-0.54568875,-0.75335485,1.6356134,-2.09434,-0.61286867,-5.167038,1.623458,-0.30335408,-0.0017386916,-1.346378,-0.24289231,0.5320158,-0.07035049,0.27365813,0.45375186,1.7202162,0.5236568,0.93997186,-1.5175989,-0.23319124,-0.028105047,-5.44056,-0.9957304,-0.7913582,-1.0458941,0.53135663,0.594591
SRR5353887,-0.77047294,-0.89504224,-0.11714074,-0.6280317,-0.24275348,-0.43633422,-6.669333,1.5083702,0.6061857,-0.44680256,-0.61997914,0.00062881643,-0.17935842,0.15102893,-1.3829529,-1.5396656,-0.84654677,0.11399847,0.17359029,0.4271895,-0.30914965,-0.061185583,-0.1537959,-1.682743,-1.0026779,0.15311624,-2.3029952,0.21440504,-0.8995557,-3.658444,0.27152827,-1.3241148
SRR5353888,-0.7685771,0.028983036,-0.7961035,-4.9144025,-0.73782045,-0.797885,-0.43509263,0.9253654,-2.291013,0.1656365,0.6822826,-3.7261348,-0.13910557,1.3448247,-1.3996753,-1.8258003,0.51065814,-1.2094293,-0.26594028,0.6653965,-0.39401537,1.1283802,0.23028135,-4.777948,-0.78946733,0.038469553,-0.12332385,1.6234652,0.5308163,-0.79461086,0.30807024,2.389588
SRR5353891,-0.98966897,-0.13812153,-3.033993,0.025629684,-0.46194535,1.1833016,-2.3930693,-0.7834434,-1.6848841,0.4209299,-0.24789964,0.7895636,0.5065326,0.89836675,-1.7048005,-2.9190457,1.0829607,0.008805618,-0.5990773,0.004153425,1.3222184,-1.1522924,-0.12578763,-1.680867,2.005513,0.39598328,-5.201471,-2.406161,-0.82572615,-2.551543,0.51242477,-1.7597222
SRR5353892,1.284337,-1.3901511,-1.3319404,-1.2564,-1.6216917,0.29006582,-0.943481,-1.9945068,-4.261557,0.22567706,-2.413256,-0.8745678,0.68970644,1.5572463,0.30435145,-5.2568774,0.11416721,0.7509441,0.26107264,1.2356721,-0.40948242,-0.58407956,-0.14169686,-2.0539982,-2.476457,0.4740634,-1.3229939,-0.1617424,1.0034378,0.03436194,-0.22032829,1.4492983
SRR5353893,-1.8498163,-0.40804198,-0.84658486,0.23713239,1.2554144,-0.112526655,-3.3156192,0.78561974,-0.72522223,-1.4169741,-2.7349007,1.2916508,-0.7144157,-1.4935235,0.42252555,-1.4254605,0.31763452,1.1042387,-0.17311732,0.65670705,-2.0724525,-0.8806956,0.70127505,-3.0872262,0.32541233,0.046440598,-3.1587718,-0.895761,-0.7205062,-0.72028226,0.11841811,0.9210984
SRR5353894,-3.0474193,1.0434126,0.011363164,0.88482016,-0.12889375,-2.0313344,-0.5514987,0.08698723,-1.8395677,-0.624136,-5.019426,0.48059866,0.12874341,1.2308718,-0.5313657,-0.34886625,0.2796643,0.26701754,0.26057974,-0.3639452,1.0548706,0.7016942,1.0966378,-3.1757367,-2.694214,0.16210553,0.61655927,-2.7844362,-1.2393373,-4.6643896,-0.7617457,0.43486354
SRR5353895,0.9150824,-1.4810084,0.46392575,-0.46786058,-1.6339657,-1.487947,-5.4767313,-1.6968113,0.78730655,-4.4297323,1.1690965,5.431079,-0.52794844,-1.2031529,-2.7614079,-0.27838898,-2.1630583,0.30872986,-0.21828689,-0.4890261,-0.9361344,-0.46653268,-0.3271445,-3.547187,-0.60242057,0.773311,-1.2895589,-2.2352304,1.7468079,-3.6230712,0.70352876,-1.0799391
SRR5353896,0.12858292,1.6637901,-2.4969337,-1.1272367,0.81131923,-0.6409709,-3.7114038,0.67284757,-0.18800843,-0.047368214,-1.7795591,0.006233966,0.12087474,-0.37023488,-3.7504642,-0.62725645,0.6870037,-0.40624678,-0.16433279,-0.047877092,1.1286675,0.2990796,-0.15469152,-3.323464,-0.25114086,-0.58005315,-3.7319744,0.46947715,0.09233679,0.068277925,0.7371937,0.7493639
SRR5353897,-2.0212052,-1.45886,-2.7014976,0.12137188,0.4927309,-0.6438077,-2.4022803,-1.1770228,1.2580981,2.5216267,-3.2787533,-3.342734,1.7858051,-0.9527551,-1.2165312,-1.3825724,1.6323458,1.440836,-0.07282825,0.58159703,-2.1247272,0.14521146,-1.1957647,-4.94718,2.108321,-0.7896103,-1.9850386,-0.15924492,-1.3559343,1.1396966,0.19466558,0.5634974
SRR5353898,-2.0300612,-0.6506034,-0.96292824,-2.331671,-1.2490094,-0.79323757,-2.463125,0.3458615,-0.8132015,1.4281756,-1.1009952,-1.069524,-0.38473418,0.9835931,-1.1404269,0.4636947,-0.41318202,-0.07702457,0.6918627,-0.37130576,1.2924185,-0.29036373,0.4186951,-3.229885,0.1640567,0.025399033,-3.6764805,-1.4015164,-0.32385573,-2.1932075,0.6053646,-0.9496677
SRR5353899,-0.21552457,0.59477335,1.378104,0.91492873,-0.8092706,-2.6873882,-0.97942895,1.3782284,-3.0723631,0.23398972,-5.2652974,-2.7939794,0.80785024,1.4390725,-1.2674763,-2.9231076,1.7110974,-0.9963246,-0.15863977,0.9388345,-0.2725988,0.3831675,-1.1119381,-1.4576807,-1.3172157,1.0346463,-3.464242,-1.4499842,-1.2544129,-2.4942381,0.11554891,0.1820248
SRR5353901,2.3347032,0.3841222,-0.096527666,-0.5480575,0.69373244,-0.7768282,1.0629139,1.1717185,-0.5955079,-1.1860977,-0.7666984,-1.311658,0.4522939,-0.3976414,-2.0772185,-2.6144922,0.68231523,1.1894199,-0.5745664,-1.4439518,-5.0428557,-2.6461065,1.353193,-3.8418803,-1.3354683,-0.71549344,0.02453804,0.56024206,-0.7184016,-1.650934,0.061285987,-0.3887074
SRR5353902,-1.9370402,-0.77821714,0.5785734,1.4715972,1.06578,1.527723,-0.33670953,0.6830907,-4.7414284,1.286183,-3.6759596,0.17645846,0.8145897,-0.20350924,-1.5829723,-1.2010603,0.26697928,0.20335914,0.10427215,1.6963636,-3.6541798,-4.181283,1.787468,-3.3203251,-1.7380956,1.0492338,-2.6384375,-0.5423385,-0.528638,0.2723362,0.6282829,-1.0740033
SRR5353903,-3.6651633,0.25955412,-0.38179082,2.2454062,-0.6533157,0.2721605,-4.0579,2.678969,-1.2634495,-1.687916,-1.1368214,-0.21817438,-1.947054,0.5550257,0.23997937,0.79742265,0.15547813,-3.7406547,-0.094296105,-1.6818541,-1.5703958,-0.613564,-0.9302343,-4.049057,-1.3896888,0.035570733,-1.082285,0.21403037,1.0500605,-3.9962742,0.8048732,1.8517797
SRR5353904,-0.97909623,-0.84993744,1.2588867,-1.7642086,1.2571119,-1.6459374,0.7282088,-0.9939649,-1.0878986,1.9854013,-2.8377154,-0.84501696,1.5127546,-0.7613006,-1.039174,-1.6102235,1.6705991,0.3707431,-0.48481995,0.7527946,0.5370428,-3.3583784,0.7216051,-4.292559,-2.1927774,-1.4470054,-2.894075,-5.143445,0.9554261,-0.5301615,0.73747337,-1.2584585
SRR5353905,0.28846887,0.7013692,0.034970257,-0.298363,-1.2592872,1.3039546,2.2693744,-0.24731214,-1.8764392,-3.554173,-1.7682058,-2.1976616,-0.4341554,1.4803268,-3.0063715,-4.6385093,0.7044796,0.53379405,-0.27769393,-1.1626956,4.501728,-0.66263896,0.22381395,-5.499608,-1.5268308,-0.3145999,0.9612817,0.553856,0.63575774,-3.043483,0.20306183,1.0178428
SRR5353906,0.28014848,0.69830745,-4.418786,-0.55697626,0.2794019,0.027234577,-0.9103571,-2.595616,-3.174748,-0.25385553,-3.4738364,0.6977098,0.8463466,-0.37317625,0.85852593,-0.58474255,0.32120666,-0.049728673,-0.32346377,1.274344,-1.5966328,-1.0739353,-1.715396,-2.975044,-1.1128983,-0.31767333,-4.710485,-0.92978376,1.4944618,-2.1346467,1.8990072,0.6014018
SRR5353907,-1.3140849,-0.666769,-1.6804001,0.5931289,-2.102643,-0.14868106,-5.7953835,-0.39448833,1.3923687,-0.6210658,-0.37091932,-0.48837477,-0.6700973,0.7004351,-2.0697339,-0.37386394,0.79861766,-0.9288106,-0.21567407,0.11255932,1.0645198,-0.6816675,-0.9016323,-2.5727186,-0.5020226,0.30395254,-2.19789,0.35043517,0.8696601,-2.0910397,0.40164772,1.1328745
SRR5353908,-5.575396,-0.14573097,-1.4983904,-0.2565064,-1.5699894,-0.8906175,-2.1229494,0.0040157298,-1.0682746,-3.357849,-0.3482884,1.0881286,-0.006530676,1.1726054,-2.2819188,0.18321806,1.043413,-1.14648,-0.41378653,-0.08505955,1.8134518,-1.5453914,-0.59747434,-3.086803,-0.113365166,0.08556663,-1.8170937,-3.8354747,1.0855597,-0.9524643,0.1361611,2.1820087
SRR5353910,-1.6384509,0.4183761,-1.0940205,-0.6626835,-0.77496684,1.1074843,-2.0144053,0.08866707,-0.03720871,-0.07036054,-2.8234465,-2.516652,0.9676053,-0.5827152,-1.257053,-1.3724412,1.0839435,0.44423813,-0.22048916,-0.047608044,-0.45716876,-2.8753345,1.2993153,-2.135105,-0.32262695,-0.73697346,-2.8010106,1.060447,-0.064358935,0.3119765,0.03566705,0.83102006
SRR5353911,-2.0721931,0.7368465,-0.16086607,-0.6009413,-0.17458564,-2.151435,-1.4803632,1.2589518,-0.5585589,-1.8308886,-1.2373236,-1.3455355,-0.011411749,0.71532255,-0.89267564,-1.7385664,-0.43564838,0.20407087,0.16467911,1.1749548,-1.2817001,0.10922572,-0.29302204,-4.643853,0.17785674,-0.46927527,-2.021711,1.1631521,0.6107173,-4.0554395,-0.47891763,0.783575
SRR5353912,-1.3790585,-0.9006476,-2.2855034,0.3618137,-0.7691276,-1.0703545,-1.3837847,1.4383383,-2.2770655,0.24264126,-1.0851486,-0.64830506,-0.061471615,0.35350487,-1.2757858,-3.0499594,-0.73285306,-1.1662167,-0.26892972,0.049141392,0.26293418,-2.2167182,0.5693771,-1.7922432,0.8643385,0.10369393,-3.1099064,-1.4018475,0.02172829,-1.6584644,0.43780422,0.39843932
SRR5353913,-1.1126158,0.21689315,-1.5992407,-1.5197691,0.07078764,0.22338688,-1.7800076,0.8019401,0.121282846,-0.08218575,-4.4267297,-0.5559956,1.8341042,-0.57583255,-0.51738775,-3.2655377,-0.51978934,1.0762132,0.46145904,-0.013208905,-2.608641,-0.9423274,0.3199435,-0.30524427,-1.3531704,-1.141406,-3.5529487,-2.1498742,0.35301563,-0.25667885,0.24954365,0.3557457
SRR5353915,-1.6939193,-0.9794765,-4.743832,-0.10430948,-1.3871466,-1.3377013,-2.6471057,-0.07242621,-1.9622189,-1.4944737,0.12672968,0.25216538,0.14687815,0.37629378,-3.6781604,-2.252272,0.36157373,0.28698277,0.70276684,1.5587438,0.78692037,-0.67289954,0.59511685,0.29466134,-1.9379712,-0.5831017,0.27763414,-1.3029451,0.6785997,0.5557467,-0.056752115,-0.018916227
SRR5353917,0.16298275,-1.2305033,-0.6413761,1.2753956,-2.9118783,0.1218407,-4.438809,0.33217558,-0.3415644,-3.608313,0.15929468,-1.8411531,0.58190393,1.174288,-1.6845118,-0.74346596,0.50740033,-1.7985338,-0.16013214,0.5858944,1.7501047,-1.5064104,-0.3026861,-3.5144243,-0.27923712,-0.5968211,-1.6011568,-1.1821802,1.3058467,-3.053888,0.19605498,0.8898418
SRR5353919,-2.1644776,-0.5415849,-1.48257,0.060434695,-1.8533437,-1.3580351,-1.1554387,-1.4559805,-1.6221153,0.48581326,-1.36038,-3.0705981,0.26139334,1.8185118,-1.3134617,-2.3054194,0.9654449,-0.16971487,0.6358163,1.4403566,1.6773074,-0.9806376,-1.5523365,-2.347377,0.43504718,0.9194737,-1.8267514,-0.51777846,-0.15345229,-0.6055836,0.4405267,0.905513
SRR5353920,-0.014011534,0.56915814,0.9468231,-2.0871854,0.89017195,1.0206921,-2.1523817,1.2820196,-2.6887472,1.4998076,-2.6496053,-1.4546232,-0.16826388,-0.83362067,0.07370395,-0.6839685,-0.16253851,0.2535378,0.9217478,-0.43324864,1.4899253,-1.9336089,0.30501714,-3.089325,0.31269786,-0.9749617,-2.0362594,1.5068163,-0.8969123,-1.2901937,0.33678403,-0.45979667
SRR5353921,-3.822861,-1.3447622,0.48585635,-1.4866422,-0.2317009,-1.6419847,2.9907594,1.3319798,-2.1909208,-0.86184484,-3.087122,-0.38700208,0.81468046,0.70228416,-0.7864877,-4.85996,-0.18032438,0.21291034,0.16040643,1.1318065,0.93909556,-0.7145136,-0.24255075,-3.877982,-0.94715637,0.7446528,-2.0798233,-1.0166162,-0.41623926,0.6540342,1.1481802,-0.71328604
SRR5353922,-0.04439729,-0.24216478,0.3383822,0.98796564,-1.1951251,-1.1506261,-2.900016,1.9188766,-0.6580566,-0.49689576,-0.5579106,-1.4332836,-1.9415629,-0.06372615,-0.78850704,-1.177083,-0.48735029,-0.72488624,0.34042665,-0.14602832,-0.026622366,-2.061121,-0.18371916,-4.534245,-1.4442974,0.33680004,-1.2445381,-2.7068946,-0.69250596,-2.1863875,0.13384734,0.43654603
SRR5353923,-0.69196635,-0.8588769,-1.4002837,0.60937744,0.430055,-0.8244176,-1.444845,2.2562783,-2.141021,0.40098262,-0.7185371,-2.4719408,-0.20954292,-1.168631,-1.1979005,0.29725757,-1.0538672,0.06410987,0.15429148,0.6414022,-1.5157808,0.03591969,0.14543258,-4.502741,-1.0585073,0.27458572,-0.73957044,1.0873555,-0.9989889,-3.2576766,0.45473504,0.9335634
SRR5353924,-0.6530762,-0.085201934,-2.9600103,0.84786093,0.5353582,-0.08239019,-0.5736946,0.48685607,-1.4158446,0.046928845,1.647229,0.15430452,-0.18682939,-0.106537126,-2.6665087,-1.438075,0.9363306,-0.37376165,-0.5102095,-0.45916575,-0.40858516,-1.4821109,-0.28198496,-6.6643662,0.08100385,0.28950664,-3.9046886,-3.1023493,0.5545481,-0.5596303,0.16872264,0.7765653
SRR5353925,-1.5056968,0.17682521,-2.4783263,0.14122854,0.13260269,-2.5645685,-0.4797454,-0.25509614,0.059418507,-2.8970106,0.67378384,0.6105638,-3.2187405,1.5483742,-4.1796517,-2.2339985,-0.38111395,-1.7428647,0.017482927,0.65608996,-0.3193256,-1.6891112,-2.9230065,-2.3157206,-1.8108295,1.1779821,0.9671563,0.4879134,0.81802875,-1.1875063,0.2176218,1.4900783
SRR5353926,-1.7201484,0.5372196,-2.667007,0.65487736,-1.5528722,-1.0182067,0.4946265,0.5234898,-2.680361,-0.3543097,-3.2244132,-0.1837336,1.4588715,1.108001,-0.27099818,-1.4794184,0.37867337,-0.30942824,-0.3695593,0.031927995,-0.058891058,-2.3850796,-0.6519626,-2.8977356,-0.50423515,0.349451,-3.5939453,-0.33926445,-0.31174892,-2.612116,0.9148808,0.16843472
SRR5353927,-1.8044542,0.68645793,1.3867394,-3.1855617,-0.5101403,-0.25703907,1.1827644,1.1192824,-2.0825088,-1.0266954,0.96032035,-3.4227862,-0.4466986,1.457735,-1.4757445,-1.6056017,0.33386713,-0.9937241,-0.50090677,2.0320601,-0.59163016,-1.8999381,-0.55277973,-2.7326443,-0.7681376,0.68920064,-3.6532621,-0.42050493,-0.14069636,0.16786109,0.042199634,2.472995
SRR5353928,-2.091667,-0.114900745,-0.2654484,-0.23020709,1.0508463,-1.1730912,1.1210998,1.0570068,-2.5072029,-0.37917703,-5.7768507,-1.9175159,0.92155796,0.42874384,-0.21642387,-2.7527158,1.7963873,0.562481,0.3598474,0.11169061,-0.8744414,-0.54824317,-0.30632395,0.019267019,-0.76077986,-0.35402957,-1.3915496,-3.765319,-0.22327168,-4.077382,0.38799277,1.1837335
SRR5353929,1.4454709,0.7542214,-1.1049342,0.7826668,0.6610085,-4.947419,-1.9029624,-0.9383655,0.6051978,-0.8934816,-2.2417274,0.6699535,-0.36629334,-0.13153534,-2.5124295,-1.13281,0.4593437,1.4477284,0.17924902,-0.09045908,-0.384686,-2.134897,-1.0169239,-3.523659,1.3285253,-0.7103348,0.23291644,-2.2577188,-0.43944198,-3.0227087,-0.16975935,-2.1970925
SRR5353930,-1.743586,0.20980768,-1.2724346,-1.0101485,1.4159544,-0.24354395,-0.8523062,-0.46572137,-0.43551108,-0.32369694,-4.305199,-3.9065938,-0.5242386,0.67801183,-0.46513712,-0.8373251,1.0140194,0.8137568,-0.1379368,2.255831,1.5853058,-2.4961162,0.102005914,-4.938128,0.9133432,0.12816963,0.4610259,-1.0403994,-0.86288404,-0.300534,0.57120514,1.0817716
SRR5353932,-3.7134151,0.89562505,-2.470489,-0.033527937,-0.08106934,-1.1865724,-0.4388601,0.45831054,0.30779856,-1.0603144,-5.0726614,-1.054952,-0.45723134,1.1582723,-1.3948859,-1.6563569,0.96385384,-0.66565543,-0.13290992,-0.36805883,-1.0366149,-1.177702,-0.13096915,-1.6581678,1.1976639,0.878341,-0.7621605,-0.51112264,-0.6523274,-2.62998,0.37810272,0.37163472
SRR5353934,0.3980507,0.9271836,-0.8606306,0.840576,0.014301661,-0.26655003,-3.637777,1.9177507,-2.104946,-0.851951,-0.28752643,-0.33834732,0.72358495,-1.035993,-2.0663114,-1.4347025,-0.3817132,-0.46936113,0.5662381,0.08018313,1.312015,-3.0326426,-0.6135291,-3.0890524,1.0599701,0.3192596,-2.653126,-1.0948057,-0.6588564,-1.190884,-0.36112478,-0.55933243
SRR5353935,0.3089384,-0.4043852,0.08306639,2.7367048,-3.9098125,-1.2718915,-1.5013677,-1.48174,-0.5200717,0.48240116,-2.1624072,-0.7743515,1.760183,-1.9185249,-2.7999759,-0.31442156,1.7810355,1.358794,0.64231896,-1.6705247,3.51534,-2.97941,0.7687591,-4.445118,-1.0232555,-0.7215564,-1.677378,-1.9819853,0.3499957,-2.7815118,1.1380541,0.1794824
SRR5353936,-2.792144,-0.3813056,-0.3229806,-0.9250156,-1.6049232,0.27449158,-1.6775393,1.2672393,-2.4798725,-3.088165,0.86021906,1.2564605,0.17557457,-1.2539619,-2.1808481,-4.8139534,-1.5575614,1.0710571,-0.07055456,0.5457623,-0.13674004,-0.14665674,0.9994935,-1.9783692,-0.22575118,0.32949206,-0.69466954,-0.42147273,-0.8310777,-1.3566853,0.21772744,1.1123686
SRR5353937,1.4278517,0.64642715,-0.26263258,0.11193546,0.5521842,-1.3718226,-2.8776233,0.40138218,-1.5718591,0.23607013,-2.4534059,-0.010257509,-1.2781026,0.4069275,-0.99196494,-2.7992194,-0.3537852,0.45867828,0.45406806,-0.7293161,1.2520654,-1.8372052,0.4967493,-2.0077488,-1.9727576,0.6313942,-1.3359568,-2.1900024,-0.56491655,-2.7660394,-0.7360635,-2.1177266
SRR5353938,-0.3068551,1.1057644,-0.24547185,-4.260704,0.463121,-0.16205451,-2.1906714,0.109601304,0.75922227,-0.30347055,-4.39479,-0.2171956,1.4959917,-1.8474141,1.7577975,-2.701539,1.1928309,0.16710056,0.15164994,-1.1990172,-1.1529056,0.20389849,-0.74527323,-1.6638712,2.559084,-0.33139816,-4.076867,-4.8583064,-0.27333286,-2.3446195,1.3528794,-1.3496197
SRR5353939,-3.3400066,1.21738,3.0431688,-0.6045542,1.344238,-0.25203732,-0.63353854,0.5714927,0.4319261,-1.3054062,-6.3732333,-2.6872818,0.4622304,-1.1686865,-1.5218072,-1.8019667,1.0885829,0.15775664,0.16356596,-0.66918975,-2.6303334,-5.0798674,0.8243842,-1.5124457,0.955184,-0.58587563,0.063457295,-1.4839102,-0.2699221,-2.5390263,0.716654,1.5441787
SRR5353941,-2.303986,0.5667357,-3.5382726,0.17840399,-0.036365658,-0.33402976,-3.3904934,-0.2702007,-0.6781242,-0.3456565,-0.23090434,1.3368955,0.0082969945,0.40102738,-2.2868664,-0.48652855,-1.8332736,0.48075855,0.35510138,-0.16057363,-1.3543222,-2.6065938,-0.3031143,-2.5460172,-0.3546722,1.0109082,-1.9453119,-1.5404518,-0.57114416,-2.9555612,0.23073195,-0.4909541
SRR5353942,-2.1129594,-0.8328575,-0.8858788,0.31684083,-1.0287137,0.71846294,-3.6449473,-1.239469,-1.4652681,0.90056837,2.1874106,0.4602548,-1.0792713,-0.2773356,-3.3660445,-1.3974173,-1.8145037,-0.48593083,0.06417407,1.1186413,-1.9855407,-2.3080313,-0.13332404,-3.3873808,-1.8706639,0.6812482,-0.4698792,-1.2026155,0.6220707,0.5358323,-0.021702351,-0.13303436
SRR5353944,-1.1889052,0.571844,-1.5815465,-0.76540244,1.0632285,-0.45746654,-0.99117464,-0.2914098,-0.647582,0.2260899,-2.3578575,0.2509637,-1.3308715,-1.399857,-2.0106568,-3.1502051,0.49876714,0.89777124,0.07928131,-0.47255924,0.31300965,-2.2679758,-0.4403236,-1.5200993,0.4524777,0.8768007,-1.5654252,-0.16051535,-1.650597,-0.007523219,-0.46764454,1.6944102
SRR5353946,-3.5366201,-0.2432178,0.59047437,0.28281277,-0.6120659,1.3121483,-0.19890067,1.0763898,-0.57818913,0.80273163,-3.5794232,0.8577138,0.8860685,0.11592977,0.028478958,-4.2621684,-0.7111428,0.3944911,0.020887999,-0.8669706,0.3335263,-4.1310616,0.16411738,-5.2993383,-1.7757624,0.83141667,-1.8749107,-3.38605,0.87241447,0.5880958,0.97506154,-0.40999135
SRR5353947,-1.3894955,-0.08406576,-0.7708992,0.6973291,-1.7628111,-0.49258274,-0.35259315,-2.106839,-3.4056437,-3.1167316,0.35942796,1.5932157,0.85855407,-0.4864079,-3.3491287,-2.2610545,0.4970403,0.017538493,0.09944614,1.1735935,0.5671022,-1.1835009,-0.6133872,-0.95750827,-0.4425806,0.99864507,-0.26944548,-0.9996037,-0.27711487,-3.056915,0.67534715,1.877889
SRR5353948,-0.8118211,-0.23088993,-3.4205725,-1.2868884,0.09353273,-2.0407114,-4.061217,0.58014876,-1.5148374,0.9965215,-2.2633803,-0.41067842,0.527325,0.30944,1.6923852,-2.2475507,-0.7372946,2.2026684,0.16048582,0.34086582,0.09438005,-0.3995428,0.49280176,-4.2118134,3.1382542,-0.2909574,-1.6698132,2.0399015,0.12072439,-2.5630467,0.35886127,-1.1720852
