"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30"
"SRR5354045",0.262702452349382,0.109475158673064,-0.237220536095414,0.420326792123143,0.141703297915878,-0.00867256880050615,0.112121564618378,-0.154419765399052,0.047833272567902,-0.052121700360511,0.0266422176780193,0.11872461038839,-0.0163680671503801,-0.0130706762917208,0.0353500404296997,0.00502995423211735,-0.017797296420873,0.0664499250963124,-0.0502638976820372,-0.00293746049912811,-0.0310232200878227,-0.0580441935379706,0.00317132219047993,-0.0151931453468558,-0.0319921424411486,0.0610885251427569,-0.0485594098414221,0.055445104650968,0.0220395007157536,0.0670773040151077
"SRR5354048",0.0910890304218765,0.425214727783906,-0.241627985383779,0.216990996795103,-0.0351571013788547,-0.0125495320180274,-0.157873906039915,0.411760043586455,0.0304777649991121,0.245851270823975,0.0313028748394736,-0.0593303238779187,0.0729853953413213,-0.335508796791335,-0.0747927223012689,-0.0679651780700299,-0.14270899629278,0.116573462744404,0.153537123451477,-0.046884983198098,-0.0543289113252795,-0.0655668187940784,-0.0115403345676267,-0.0194348068565122,-0.0111493496268435,0.166101122722592,-0.0760095987331089,0.0429926350370737,-0.0636342907806214,-0.0159766638500047
"SRR5354049",-0.525927396365288,0.596779516887787,-0.0719862001519623,0.248504783917081,0.191152367214106,-0.144715121559561,-0.0763262528391938,0.12331221958721,-0.0110525948842489,0.0187625799353762,-0.0639169104674723,0.115005513205976,0.018892907967572,0.137353417812555,0.101183231879308,-0.0362744386070341,-0.148772990412209,-0.0902554865901923,0.251827959434693,0.0581302013768223,0.0595151346460674,-0.128147536611095,0.019677196971113,0.0528479663282692,0.0923012584298615,0.135671395571465,0.0876748965975039,0.0121408761363853,0.0685129104353029,0.138731422978347
"SRR5354050",-0.437122137222154,0.377925712837388,0.0953197459620665,0.0591264938693523,0.307744225914334,0.0062762389370607,0.00503690054090006,0.242857756088748,-0.0554685338882493,-0.0838896841485642,0.0502642527654467,-0.0661350063916479,0.0665836803254548,-0.0281453274303213,0.0326900551463235,-0.045907611649679,-0.0609292909481525,-0.0766598105554634,0.0228038528639436,0.001715087092494,-0.0361462561455232,-0.0646952484007397,0.039171316698858,0.064831537620881,0.0302330282096452,-0.0621661027030792,0.00499568989621996,0.0285388063733785,-0.0100668681005505,0.00583630182916535
"SRR5354051",-0.290685021862136,0.282548990998422,-0.107331653946464,0.166792424880052,0.193347062678333,-0.122295844765843,0.0626548809722186,0.0240962668167041,-0.0297809264249743,0.0156577904101541,0.0464899857721075,0.0448047942359489,-0.00579953705866105,-0.0483447620968362,-0.00455031706170034,-0.00411519187462841,-0.00891669267099343,-0.00768982025421507,-0.044502683169203,-0.0353248042006272,-0.00869077376354537,-0.00948451258505607,-0.0249195545779106,0.0273115070465451,0.0245613383451315,-0.0193820978698809,0.0464960000123106,-0.0153615653546542,0.0323982020443515,0.00501575500671094
"SRR5354052",-0.342097262068259,0.667718824812991,0.106362968943288,-0.092731371513743,0.349016253285667,0.161830018768574,0.119319112302911,0.215499442891774,-0.0397335273104569,-0.0481480900185701,0.071693853419934,-0.0866091270276767,0.0973941405639879,0.0487050651034453,0.127859564103038,-0.0125190597119444,-0.0369447856485297,0.0234052941981034,-0.0187900779124243,0.00959149608894705,-0.0213083058604553,-0.0613903480670129,-0.0989861555358618,0.0267708398156823,-0.0378658853949276,0.0345207649074942,0.00113235811676498,0.0151245387633189,-0.0338627993810145,0.0626098477567711
"SRR5354053",-0.181118181244957,0.321259324208747,-0.145696296971421,0.25107162686724,0.31001513515506,-0.13682106736798,0.0568282742899021,0.15430918683069,0.0187047515745422,-0.013557645749808,-0.074362525584985,-0.0458576077212023,-0.00783466899886472,0.00671155844580234,-0.0341816774642603,0.0329727070259216,0.0624313618242211,0.0290775662973499,-0.0139856182899859,-0.00659259884853559,-0.0159665349665272,0.0197129749445793,0.0254140932635022,-0.0196823641737125,-0.041088348339015,-0.0796373140412105,0.0308241540300422,-0.0238646538807142,0.0351775912879174,0.00398630004254016
"SRR5354054",-0.487053783771264,0.11446130875393,0.0431519996153747,0.115438053521791,-0.0428106534851852,0.115853342583713,0.00757158965996974,0.0234532113963706,-0.00182625062469446,-0.277269174949955,0.115516456655276,-0.0978891458805783,-0.0851626522994545,0.00390275578261564,0.0945193928409028,0.0736556985391822,-0.0690795754681622,0.0425679383187743,0.0509687428595808,-0.0865126950960478,-0.109494328576146,-0.0366091101124286,-0.0596063917469352,0.0047067212315331,-0.0129882129567914,-0.0243149247673576,-0.103315075534188,-0.0887892401927811,0.00908305916396794,0.03909784006508
"SRR5354055",-0.390155146404501,0.284855291405297,-0.197798556026449,-0.191530327125534,0.460622662459748,0.273452079252754,0.231859540872902,0.187468407773366,-0.293260678551053,-0.081447232070881,-0.103272622703975,-0.248532597873973,-0.0681965732086004,-0.15507708767832,0.0494319407342531,0.0133337993174294,-0.0149406025881474,0.0155897681500927,0.0706412620324882,0.00218345327735056,-0.0225598603151078,0.113954472286507,0.0535110448783063,0.103756956848493,-0.044562984781332,0.0935513607618188,-0.0252729033913441,0.0700024518273848,0.112379792074423,0.00603164206377199
"SRR5354057",-0.314260883400768,-0.445177954397904,-0.399164827966517,-0.126634565058687,0.289834021795586,0.0130214729211116,0.00457052622480096,-0.0231922847658605,-0.111533031577161,-0.00629516315987186,-0.0369322490223661,-0.0849109256092938,0.00801629212921026,-0.0585004066936706,0.0960508240404546,-0.0299377550063821,-0.00574523047254099,-0.0421936757038671,-0.0134255201614482,-0.0703347263605192,-0.0560111791002933,-0.0420308988027235,-0.0420694167848738,-0.023196245884873,0.0505787480123454,0.041760198019417,-0.00877652687487749,-0.0142744479395354,0.0372423224171573,-0.0198445569934476
"SRR5354058",-0.107541725710823,0.101020013927183,-0.193796856964505,0.46017875926802,0.127355329142781,-0.263014040073283,-0.049002085789167,-0.10463769351532,0.157502856286683,-0.000929796447833663,-0.0463516394714976,-0.067650837239602,-0.0510162914664275,0.0414394287577222,-0.0391369851667047,-0.031522366874104,-0.0172888325862312,-0.00516902978908089,0.0637851184471883,0.0721580954186378,0.0555785597838524,0.00140481859204601,-0.00357948712534793,0.00750212939775222,0.00847974436364866,-0.0567281042345428,-0.019805258294004,-0.0496999045071989,0.0255242787145939,0.00453054732996123
"SRR5354059",-0.269706995713702,-0.0990098129016948,-0.213765419686946,0.204196587988135,0.206300725475608,-0.122825049909469,-0.0977014022412216,-0.0018961159614276,-0.0682805300867585,-0.0409342095996202,-0.0750091241724198,0.017430804121766,-0.00123312666317671,0.0130942290963126,-0.00774823420771639,-0.0221800076799711,0.0751415466096155,-0.0185361189623834,0.0456346413396791,0.0381737899831523,-0.0112558902524403,-0.0193945165915397,0.0575811054509218,0.00726528502732625,-0.0305583314562032,0.0105681655698812,0.0153700729670718,0.0203578754032576,0.0174554957465263,-0.0184478570759145
"SRR5354060",-0.47326790276456,-0.369702611757372,-0.212299089382767,-0.317052053984388,0.194868652206096,0.188360695292027,0.28142722089545,-0.0884008655891085,-0.171495274028428,-0.100097171631063,0.0432371978321633,-0.289019316366642,0.146694405382227,0.138282990787386,-0.025049606314941,-0.150399002716021,0.08910664134966,-0.0926109532185864,-0.0526376686448711,-0.0773288711255904,-0.103326007774488,-0.0234340375441559,0.0499706940327289,-0.0465620408215248,0.0439000932702126,-0.0396748678176979,0.0623805326315359,0.0875028910312187,0.044312343212977,0.00450897159282229
"SRR5354061",-0.375140009239996,0.232878854702663,-0.292513294153265,0.202217974832671,0.138456868848545,-0.0699109179947843,-0.0505894670856045,-0.0390938634456429,-0.317764679311158,0.201954977147737,-0.0405660754675528,-0.231433809405035,-0.163660274217407,-0.0933994476905549,-0.0411672344949469,-0.12548279129885,0.0274435903138128,-0.0783850900478318,0.0761276100632271,-0.00866862427389795,-0.0678442678188908,-0.0778360584710544,0.0852121740706758,0.0409454572759777,-0.128842060517529,-0.0162163960682134,-0.0293559112616418,-0.121711745113825,-0.144800915584876,0.0758124276852488
"SRR5354062",-0.613857999911741,-0.129201931672639,-0.440347564276512,0.360137212558639,-0.157399959232764,-0.0362755966525485,0.20653454232607,-0.176455761311963,-0.0644092558366092,-0.0344187863427305,-0.125409197692829,-0.212868305015906,-0.0296597000139887,-0.0232819197603214,-0.0181455149451663,-0.116293879697509,0.117734919604786,-0.00683627633102887,0.106833638479829,-0.0709803288516587,-0.0898123829627993,-0.175611425510326,-0.00668378539678994,0.00950542158121643,-0.0604945337027361,0.0300381007400909,0.0351588604799162,-0.0180407134829793,-0.0204639260760037,-0.0187995321973273
"SRR5354063",-0.21756855419198,0.935190192346327,0.178704005289753,0.0107114650171569,0.212858021249125,0.280382818459557,0.376638795148911,0.247092592472418,0.0652708129315049,0.135085772790761,-0.150088540755422,0.25949546448307,-0.34163215063262,0.100813363424088,0.242086654346285,-0.102174857724908,0.0133282357766288,0.18330360200445,-0.0719912986505956,-0.113727212254801,0.0683718957890921,0.0775560862028342,-0.248925865994146,-0.0198430362547493,0.00425393211273018,0.0858792340048475,-0.00750750111733552,-0.0807701171159089,0.107872622768346,-0.178454385700042
"SRR5354064",-0.411802294085756,0.386348432928843,-0.10380066393926,0.234199893274271,0.165894204738267,0.182112619651952,0.0890484112182716,0.235593139206957,-0.0948136906627603,-0.0355058384931375,-0.0962911230542913,-0.0495305880089389,0.0790801634139264,0.05427265195487,-0.0556968962931665,0.111491667007919,0.0966796222611825,-0.00769935424297206,0.0525186111438226,-0.0871900081255682,-0.0155168179879159,0.0392560109193479,-0.0736763928404493,0.0698088491093565,0.00947535408483474,0.0357556079629069,0.017210224275707,-0.0254064268925715,-0.0454044955053271,0.0400075328228765
"SRR5354065",-0.621693361857354,0.633381780954793,0.0621129617562487,0.0226433224278594,0.31039873196368,0.173975151370908,-0.119762664362938,0.21899678653315,0.058045879424645,-0.311501167698134,0.00874560631879128,0.015473982245595,0.102743200801259,-0.000857078043467699,-0.0557314983210525,-0.0716089966894953,0.00291984163833323,0.0872599908262549,-0.0812730920137605,-0.0425929452691535,0.00167551600612469,-0.0161231412584475,-0.0274217112223805,0.110478442105976,-0.0334912489251133,0.100856795774026,-0.0723473839692711,-0.00430964802303245,0.00178815459094266,-0.0430654235679981
"SRR5354067",-0.304791288034643,0.610979015276591,0.0044898225265643,0.480149671231073,0.203309264616415,-0.0881476741558743,0.263021339222288,0.156066645483426,0.102227470293565,0.0393311804685973,-0.164310035616046,-0.000932776864447588,0.13132344427621,-0.0985725485999174,-0.102422339681748,0.145548711639825,-0.0088871733779081,0.00757292326973074,-0.0444023093514449,0.068125051354538,-0.0116790378268918,-0.0404697845888906,0.125082565742267,0.0639693612387862,-0.00807402459046793,0.094010066822253,-0.0943793230917296,-0.0104146257785346,-0.0436875528475064,-0.062017948053625
"SRR5354069",-0.456497196618876,1.06161032600845,0.091723978669593,0.127062688369921,0.386884277487253,0.191941493348741,0.230519654165685,0.219118500945561,-0.0495809852419511,0.0843982566807115,0.0544262447895664,0.0318268802199488,0.0244068236047635,0.0301941087741685,-0.0334372596804792,-0.0194141684036795,-0.0870771147212573,-0.0565617618054806,0.178942901503184,-0.0189044931575174,-0.0205824199019582,0.0683372235695872,0.00994375072854358,-0.136169441955204,0.0983054906132698,-0.0372074546385239,0.0163670194482761,-0.0097427527759916,0.0299560899072309,-0.00757075633060679
"SRR5354070",-0.437098551908528,0.613589002711941,-0.00605201760004562,-0.00553677487953262,0.520120368239264,0.237573216770601,0.257330419055243,0.208083540413331,0.0428710543632111,-0.0431015962548836,-0.12746701125056,0.142157650555036,0.10918480612942,-0.0677121136429561,0.00720115742985958,0.0589322913245371,-0.0461740573148344,0.0764624752477954,0.117920888862248,-0.0592792209805403,0.0717642772638917,-0.0877131436009228,-0.0687622522396874,0.00788818813851509,-0.0525102434165509,0.0965392305078224,-0.0089579721420018,0.00485059471923599,0.018439733860435,0.0723648938558582
"SRR5354071",-0.415865333997055,0.450361531025678,-0.0920970662528188,0.16909080645745,0.269182183893548,0.0586326132565037,0.0101592727806241,0.0983873226355875,-0.141462260874371,-0.0666021829957367,-0.265084733564408,-0.0322012787102876,-0.0166294440054148,-0.131502242320342,0.0143278381183949,-0.0168708014888258,0.00906509975712244,-0.0353523201736544,-0.0387739604106652,-0.0541036640075958,-0.0842650200977505,-0.101327243236521,0.0512852300237283,0.00253516926548895,-0.00210720467400154,-0.088432125635146,0.0083972767469487,-0.0302262472241911,-0.00792437045688172,-0.106213035184179
"SRR5354072",-0.214477979524186,0.739531585263304,0.133953691533351,0.349152827247818,0.37574801996764,-0.141420741434581,-0.0240449731314662,0.0753572738960697,0.0678422779405301,0.0185075204879077,-0.220837597703002,-0.00655445627934079,-0.0160511248031188,0.198013665925173,0.0282802304382852,-0.0348003551036397,0.117101651925118,-0.0105474383690852,0.0810261204045283,-0.16233775152775,-0.142377174931924,0.0797476547589716,0.0876001914389563,0.00216720679016898,-0.0599240367827033,-0.0176425030132656,-9.45723501126483e-05,-0.0646130097001815,0.0468688801801789,-0.0587136607078802
"SRR5354073",-0.0885845174007737,0.394610692659527,-0.0646496709870925,0.580152002277264,0.169258092079097,-0.12097689050706,0.0230541673898607,0.116509914334961,0.0184936767731382,0.039145275823639,0.000941770188681529,0.151830788499686,0.0119508920871524,-0.0769537184861471,-0.0160137726952398,0.0111208995304416,-0.0187193446369455,-0.0221620146205665,-0.0651832173105477,-0.0197645626065342,0.0389081309060931,0.0854247075983947,-0.0574530167410525,0.0128220985219699,0.00561121329144387,-0.0175509207868328,0.0715022022703471,-0.0580024117650423,0.0421313831873147,-0.0130007365967776
"SRR5354074",-0.395440015083078,0.67277851972925,-0.0524602382166137,0.0410468562164596,0.277858969263801,0.143447008277017,-0.0755743345906491,0.335177084104255,-0.129426519351691,0.0433649299706283,-0.0528159007580457,0.0102608422679499,-0.145849122191578,0.0297676268673341,0.052562222844778,0.0375211983929185,-0.0183572927395957,-0.00161047930651714,0.0324812567202437,0.0180164367523536,-0.0413287459200412,-0.017442033930504,-0.0439737901511,0.0641695384144598,0.00458000513610936,-0.0211049008279396,-0.0315099382267843,-0.0356663253227427,0.0445669440929208,0.031429425789025
"SRR5354075",-0.281169041927307,0.219417910574446,-0.149081208221156,0.311977347819161,0.112254273771666,0.0195261846711752,0.135393090694887,-0.0159533317561348,0.0507057879349572,-0.0153871441251968,0.0824828113284623,0.116634940060766,0.0409635923292594,0.00378806063163494,-0.0797861836248973,-0.0179400354455076,-0.0375540841058577,-0.113954114286,-0.0260497689814109,-0.0375575569716572,0.0702427049546701,0.0122572337405056,-0.0194429114213348,0.0212414567301767,0.00354973649016521,0.0333035866776154,-0.010727202713852,0.0421144591115552,-0.0022330866149084,-0.0369482570390875
"SRR5354076",-0.00389185456440746,0.186231794554008,-0.120425817080989,0.378940903679805,0.234662049252545,-0.0303661019200427,0.128972393183994,0.161598916340444,0.145377116225861,0.143610342148432,-0.0345369342922588,0.0500052647431234,0.0422270485942599,-0.0820750428562631,-0.0394091323352787,0.0841827741657086,-0.0787693169729851,-0.0316969536803701,-0.0406737994526744,0.00102708750946192,0.0119303654944069,-0.0548107388370353,0.023139679999617,0.0282716896459156,0.0606042000393921,-0.0399543893947322,-0.028158125660311,-0.172884022379149,-0.0149798302784702,-0.00104693751195508
"SRR5354077",-0.30155948778496,0.393802550945566,-0.0494128649624289,0.146670715112125,0.44382937045084,0.134184012245601,0.0757593269158976,0.288848708806883,-0.0655561247325425,-0.155944196286295,-0.188838257285618,0.0129181918427638,0.0112992086793368,-0.0120098606064908,-0.0497748413129358,0.0568249215583862,0.0761389543258277,-0.0133736157740276,0.130835558489227,-0.0893496725499382,-0.0837906698259551,-0.0239764335416878,0.00892250874703896,-0.108120524347705,-0.0207066412335428,0.0219865099741367,0.0187753854106606,0.0651878647286441,0.0169478025969006,-0.00272800384599254
"SRR5354078",-0.305246321687895,-0.465482739593659,-0.356952103193332,0.0753235981645537,-0.00624468181722206,0.100196235100934,0.0259971477154061,0.200373037468018,0.074717591518255,0.0523906771814574,0.0919061683756201,-0.219746303335306,-0.00452111012579126,0.0247315759152368,-0.0779593756158034,0.128036489604592,-0.0302773072893484,0.0163144013401778,0.130130287718977,-0.0622483809553947,0.0354007092065977,-0.00652769360289976,0.00453488170687949,0.0332492529075236,-0.0129597562575817,0.000217719615577172,0.0385510990977461,0.0453613390311148,-0.000535301497849697,-0.0945951957900577
"SRR5354079",-0.662707444534235,-0.330434321157048,-0.215420034951734,0.00387427476109044,0.13321181168615,0.0120939973471064,0.240825022117715,0.0705204343243633,0.0229587311796831,0.0334072947186297,0.0320759783406781,-0.0338214956848021,0.130860562361341,0.0145143228420249,-0.0189236808781429,0.060714880866318,-0.0813003712165273,-0.103409635824875,0.116954847395607,-0.0691087073368166,0.147643739567955,-0.0668159312949383,0.0513321220689553,0.0809794047288965,0.084698940370075,0.0383311100631126,-0.140677315038601,-0.108021144324875,-0.0279686846237067,-0.00796633802525568
"SRR5354080",-0.115468285912465,0.296881233357394,-0.0682284717840958,0.169877889136514,0.269967410446876,-0.0232213081381299,0.0288629907161346,0.138782588753574,-0.137950158034064,0.013401492380118,-0.0212695891657465,-1.72465442592785e-05,0.0395478489271464,0.0404857015101068,-0.0063478393190925,-0.0453738384944469,0.0427160024208028,0.04572705276443,0.0463116519086812,-0.0346836848196615,-0.0513880583065067,0.086891176663373,0.0145018793974205,0.0395168995170788,0.0361810555853665,-0.0664687518877024,0.0194735820324733,-0.0518647960968857,0.00267440466522218,-0.0247716003964831
"SRR5354081",-0.236775450330959,0.378929534937848,-0.212578016343798,0.584520657936178,0.138663905436985,-0.0602493418348464,0.0342412524146777,0.0210817246172735,0.0264396382770516,-0.0155449507418894,-0.135555109156998,0.0809481274075147,-0.0982644838001581,0.0196077568021058,-0.00574493327453094,0.0494946400974618,-0.0118862355850434,0.0377009518033176,-0.0238380232316258,-0.018661497380836,0.0181194178531822,-0.0479927614237857,0.0579308768183228,0.0289274173759255,0.0284096868036849,-0.0467726940527265,-0.0414985519720802,-0.0696905687710782,-0.00444714452418724,-0.0495172205664192
"SRR5354082",-0.216018954216458,0.66493582919532,0.129810622975105,0.541993381451589,0.134786098710333,0.322961988742751,0.160547164512533,0.268077790045179,-0.139874553165493,-0.0345682331548055,-0.140923760057327,0.00747404107844546,0.00064635272849856,0.0260466261980034,-0.12095630500686,0.0461272752828868,-0.0459420330594587,-0.062116897216519,-0.0408018958620375,-0.0769322790436981,0.00399363515828301,0.0682126950884829,-0.0210607434816341,-0.0380067110995039,-0.00966342436315715,0.0448650987520506,0.075135899165371,0.0246719584242922,0.0203973703866261,0.0348962618582228
"SRR5354083",-0.413108503939384,0.330216850263614,-0.190733012778009,0.195645017480456,0.103027459016862,0.0730690273551748,0.11050268106229,0.0760810802184908,0.0101654743206951,-0.0440032667246069,-0.0902832901569528,0.0348766842015924,0.120278326931697,-0.0576002299804916,0.0309281315354693,0.0165722153315695,0.0251821692589405,-0.0920898080075736,0.0766916885785502,-0.00804594589499259,-0.0335750215115031,0.0089969159098902,-0.0520300386602273,0.0198039921136462,0.0341198186217635,-0.0236929421181181,0.00898081029735487,0.0207454996806945,0.0173099128121397,-0.0129515306721424
"SRR5354084",-0.431679083432991,0.215602878139324,-0.0427826142833489,0.0505932333728072,0.124195650490623,0.222965760745003,0.0423182795228069,0.129634431006019,-0.104418524752222,-0.161751467578822,-0.111638592940916,-0.0387457534237014,0.132191548200958,0.087882397534368,0.0641992274474517,0.0256385645812481,0.0409647372621027,0.0784557567075326,0.0658528440028961,0.0714554639995706,-0.0460880797768337,0.0220382177806729,0.00209727659763776,0.0666675460371865,0.0176227928340327,-0.053736050395401,-0.0729231624622961,-0.121848321802582,-0.0465385740254316,0.027741249944096
"SRR5354085",-0.460237840258272,0.374448002547827,-0.218711368285085,0.237237314068548,0.00135996633438469,-0.0794061157458555,-0.115949060354492,-0.0979000014944422,0.112566965756292,-0.107945955850431,-0.0908988300445851,-0.0320532660162018,-0.0065859098270979,-0.0295842243581504,0.0596051043813907,-0.0107727919336866,0.1028042440185,0.0115925341900024,0.180123427836903,0.0311037181088596,-0.00627655233234779,0.0513737068936716,0.0371700881963388,0.0176426933872499,-0.00162295757511247,-0.0998468696096252,0.0317174620947813,-0.0248630997016964,-0.00186969665431489,0.00259604374886117
"SRR5354086",-0.505766972458264,0.662694730393478,0.211435612471399,-0.0666237365512133,0.346661272814707,0.0924703787579634,0.100105951299615,0.231280998740672,-0.0642228586276374,0.0639484626356621,-0.0288854649795976,0.16186211398999,0.134699067304446,0.092989082845383,0.0783099693943231,-0.174343265877149,0.0163387927007322,-0.0540368979918823,0.040788701586437,0.00715768494193648,0.0720083276195884,-0.0300923232838677,-0.027254473128949,0.0367456551848873,-0.145811568766786,0.0563967232111121,0.0609557219508228,-0.0730788990040089,-0.031499250693624,-0.0592674580815752
"SRR5354087",-0.01002393597165,0.344699204485253,-0.0372966536011723,0.621789467750653,0.178046509662906,-0.137855566777519,-0.0496548238537621,0.126745641136608,0.0355497951182833,-0.0452859908360912,-0.098130527253877,0.0206930391055559,0.00590884662780867,0.160915292913475,-0.0734737042428067,-0.0035489710633925,0.0182330006312977,-0.0553992542214318,0.0187505759984807,0.0217267012851764,-0.0232081123724077,0.040544577205686,-0.0593705083727151,0.00324707970660816,0.0228679379330767,0.0468538432533662,0.0425514163119771,-0.0319269023151248,-0.0348360531926101,0.0271939131761245
"SRR5354089",-0.25237544447899,0.187676958664902,-0.190534587203523,0.119941454121048,0.209473938557039,-0.0842096126255791,0.0692149740466848,-0.0228194037415434,0.0160902469905395,0.0373372444026523,-0.0804583264545367,0.0213826865236857,0.116280461581077,-0.0342875575229048,-0.0651268279539876,-0.103791631682029,-0.00185258620792351,-0.0490925388817806,0.0541124802069767,0.055782097268326,-0.0910001415726269,-0.0237203545401337,0.0308048447784747,0.0317037963135217,-0.10784674093044,-0.0441309202101606,0.0888236955597047,-0.0609647227142869,-0.00812735322374471,-0.0121863876566915
"SRR5354090",-0.274891445891087,0.265474635438762,-0.164590803036541,0.180903052278142,0.188374465949407,0.153931940372962,-0.0447710707968503,0.160523884876304,-0.0325941459784862,0.0417969416434759,-0.070368366512136,0.0375001030415907,-0.0409840248631959,-0.0867885640451893,0.0231649863588903,-0.0740202741465572,-0.0620721010353715,-0.0740953551768303,-0.0131300223112022,-0.0554761511825258,-0.0844206050331034,-0.0571300846106246,-0.0286891051199149,0.00508232611436174,0.0380904615901378,-0.0174599174545711,-0.0150647011761121,0.00498003890842344,-0.0179607863308958,-0.00148696808547224
"SRR5354091",-0.168330073620324,0.0792345535868239,-0.145264233729358,0.587859115565116,-0.0243100994276404,-0.282299378029648,-0.00518197041085965,0.227818471858858,0.152768167686704,-0.174846435549286,-0.0390458261734593,-0.117020838421625,0.152665487007613,0.00516145021534122,-0.0599251708036604,0.0106992113725568,-0.0709550847843367,-0.0649605565592302,-0.187767771007012,-0.100452327550473,0.0649989829589321,-0.0590357576124951,0.0572214362858846,0.0779429516839414,0.113786044875882,0.16475352416643,-0.0227179490776439,0.0226690030795973,0.0389934605897742,-0.167147623334787
"SRR5354092",-0.417477848103837,0.0097288030042305,-0.0368448642303823,0.110281423180217,0.220589911986792,0.404928023268913,0.0733550891774456,0.108744662702694,-0.152695591625361,-0.163090719744884,0.0398735945981306,-0.0650248771541221,0.0331839094978192,0.0358606140034732,0.0954098692010244,-0.128264881318439,0.0172802891756088,-0.0276589792551953,0.124557055675014,0.136469571084977,-0.00884364342001321,0.00994015508895327,0.0083990814052189,0.00585616898814673,0.0249087065300096,0.0998170911769056,-0.0161062430044979,0.0191432470175769,-0.0272776086004941,-0.0203700401260412
"SRR5354093",-0.290959912591821,0.438591098117538,0.0473652107636478,0.119215771502451,0.214798424779908,0.0341055981952544,-0.071819274329045,0.171702943935366,0.0343337582395653,-0.133273961722044,-0.145677420249981,8.91238107898762e-06,0.0858205960709281,-0.00615297248193389,0.108935138933684,-0.137067487418671,0.0981176250145239,0.0266152742656899,0.119160428135793,0.000504575615476916,-0.0530790174533645,-0.045950249057725,-0.0336858886110835,0.0648233666688099,-0.0509985719008692,-0.0243690400849572,0.0454246325781221,-0.07364637496233,-0.00563383843647216,-0.0112435234546977
"SRR5354094",-0.162215810560253,0.462542470777892,-0.00113424033776522,0.126856236279766,0.203951855723322,0.0492711760357995,-0.0564024254103859,-0.00348884852341052,-0.0759483157435058,-0.0565148174014648,-0.165981737636258,-0.0696416267743214,-0.0743158329964467,0.190432485153574,0.167915691325375,0.146332998036519,0.0922225778365335,0.0811314755976618,0.0884911231285807,-0.0419677848562534,0.0631865575928949,-0.0785331097984056,-0.0207087756089565,0.0401991312499031,0.0410623892427233,0.0473041037796008,0.10390114998866,-0.0403660873206506,-0.0294266682791881,0.024723979609747
"SRR5354095",-0.303285385587218,0.589627843700381,0.0840714721263202,0.715523988733677,0.214633229827073,0.0143948834170162,0.110062227635949,0.182146248988015,-0.0291658493355479,-0.0885374574667237,-0.111943873859356,0.297006392296069,0.10021688965479,0.00287461118452125,-0.116038375416295,-0.0100628205603672,-0.0783101530961542,-0.120607183713704,-0.0790548565369856,-0.0700170990221149,-0.000815462602095692,0.0221804820613658,0.0393867235994485,-0.0671255319305324,0.063411335456787,0.0611516245478562,-0.0296033679412023,0.100320562228435,-0.0245573457246155,0.0107089204845284
"SRR5354096",-0.419954643643369,0.513117700498048,-0.0946366710788824,0.182220402002758,0.245341834092073,-0.0648051399747219,0.00944696268813954,0.196419204915995,-0.0811710718508979,-0.170611721969193,-0.14086168065349,-0.0207612592334037,0.10878455141139,0.123603611607339,-0.0779789991135732,0.0771413792329242,0.0857299805079906,0.0492752689306009,-0.0554000313047369,0.0281008893789897,0.0806653388831257,0.110851612946869,-0.00163844148815872,0.0101940069269807,0.00868669711728423,0.123770795060041,0.0627020150176683,-0.102791334157265,-0.120952768476045,-0.07106387076789
"SRR5354097",-0.395842531299972,0.547175808756179,0.215625728825746,0.260033879417468,0.339470479549217,0.220437769191147,0.0772581134048769,0.245534546323288,0.0341082493296354,-0.0831035995000934,0.037133293334184,0.135433014499528,0.211079206715652,0.0866515104516411,0.000878665150487637,0.0190314771931025,0.0533418132282406,0.0589575919320588,0.078175452177426,0.136135302701572,0.0545124754347072,-0.0426472356810482,0.00741597860457101,-0.0339026803216376,-0.00209573478395903,0.0506402394364119,-0.0638830168014057,-0.0284616307096073,-0.0305094218742476,0.0183046107721075
"SRR5354098",-0.244773842747291,0.216280033776619,-0.217180330372175,0.280063817427643,0.138414875886964,-0.0240578823527039,0.00509930547784309,0.150033501904032,-0.0378667425043001,-0.0233940870851302,-0.0550366785196721,0.00826096765525723,0.0252724057121691,-0.0601405526818919,0.0721622084240294,0.0824325397711175,-0.00890497242176616,-0.0303078522750599,0.0637290799800446,-0.0515480652005223,-0.0231096923710047,0.0502944865528308,-0.0759316462322943,0.0673375396857805,-0.0416083887724778,-0.0339940166667153,-0.0261829007958147,-0.03119570356014,-0.00303996174351017,-0.0135834749068047
"SRR5354099",-0.30642592985568,-0.462487180741642,-0.312153411591833,0.212812813152772,0.00522516705155811,-0.0299125887870457,-0.27891047983384,0.133304640486074,0.0812004654656146,0.0769048151231634,0.00565605821439498,-0.00769934927101978,-0.123020923155486,0.0313536096939644,-0.00327519924334625,0.0844534209752397,-0.0174822174930872,-0.0798491896263528,-0.127050262922615,-0.0247924594274373,0.0209192520846342,0.0539653755214028,0.0810502351689993,0.0126871725782576,0.0412691533164034,0.00210096769550907,-0.0671559567913031,-0.00122458765572067,0.0503537960122546,0.0357198848679508
